Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description
DEFRA,Core Defra,08/10/2012,,,C E F A S,,"£25,000.00",Response of ecosystems and fisheries to management in a changing environment. September 2012.
DEFRA,Core Defra,08/10/2012,,,JSS Pensions Administration,,"£116,576.01",Nature Conservancy Council Pensions Scheme - September 2012 payment
DEFRA,Core Defra,12/10/2012,,,Cranfield University,,"£50,000.00",The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures.
DEFRA,Core Defra,09/11/2012,,,Barclaycard Business Issuing,,"£114,581.06",Barclaycard bill - October 12
DEFRA,Core Defra,29/11/2012,,,Redfern Travel Ltd,,"£217,254.26",Redfern Travel bill - October 2012
DEFRA,Core Defra,27/11/2012,,,Veterinary Medicines Directorate,,"£35,980.66",VAT Payment Quarter 2 2012/13 
DEFRA,Core Defra,05/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£790,919.28",Refurbishment of Bio Security Design and works at Weybridge Sept 2012
DEFRA,Core Defra,05/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£164,522.76","Works in connection with the mobilisation of electrical installations Sept 2012 at Nobel House, London"
DEFRA,Core Defra,05/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£42,903.49","Works in connection with the complete moves of staff and furniture associated with the scheme Sept 12 at Nobel House, London"
DEFRA,Core Defra,05/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£185,152.42","Facililties repair and maintenance including goods, services at Lancaster House, Newcastle upon Tyne"
DEFRA,Core Defra,15/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£74,356.45","Facililties repair and maintenance including goods, services ."
DEFRA,Core Defra,15/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£83,005.37",Facilities management completed work on Defra estate
DEFRA,Core Defra,01/11/2012,,,D T Z,,"£38,458.60",Professional Management Services Oct 12
DEFRA,Core Defra,02/11/2012,,,Royal Botanic Gardens,,"£2,000,000.00",November 2012 Grant in Aid payment to Royal Botanic Gardens KEW
DEFRA,Core Defra,05/11/2012,,,IBM United Kingdom Ltd,,"£416,231.86",Relocation of Authority resources to IBM (Catch up work) Pinehurst For September12 
DEFRA,Core Defra,05/11/2012,,,R C P S,,"£35,577.46",Horticulture Research International Gross Staff Pension Scheme - Pension Payment Oct 12
DEFRA,Core Defra,07/11/2012,,,Detica Ltd,,"£72,930.00",Consultancy costs 1 June 2012 to 19 May 2013
DEFRA,Core Defra,07/11/2012,,,IBM United Kingdom Ltd,,"£356,214.27","DEFRA-IBM Services- Admin Cost-Transition & Transformation Migration Projects, Details of Delegated Expenditure Limits ."
DEFRA,Core Defra,07/11/2012,,,IBM United Kingdom Ltd,,"£109,574.68",Additional work associated with Transition & Transformation project Rural Payment Agency desktop transition. 
DEFRA,Core Defra,08/11/2012,,,D T Z,,"£73,918.59",Property Holding Costs -Rents to Landlords and service charges and insurance.
DEFRA,Core Defra,13/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£2,051,217.55",Core Contract VAT for the period 1/4/12 to 31/3/13.
DEFRA,Core Defra,13/11/2012,,,Natural England,,"£27,886.18",Secondment costs April 2012 to May 2013
DEFRA,Core Defra,13/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£576,352.07",For Interserve Ltd to cover the Re-Active part of the Core Contract for the period 1/4/12 to 31/3/13 
DEFRA,Core Defra,14/11/2012,,,Eversheds LLP,,"£70,000.00",Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced for.
DEFRA,Core Defra,15/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£44,961.04",Install extra data ports exist in the floor outlets beneath the desks and Specialist contractor to remove  fire safes for onward sustainable disposal etc.
DEFRA,Core Defra,15/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£61,989.80",Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced for.
DEFRA,Core Defra,15/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£95,017.50",The charges for deep clean will include Floors/Walls/Appliances/Ceiling and all ductwork within the two areas work completed by Interserve LTD.
DEFRA,Core Defra,15/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£98,606.99",Facilities repair and maintenance
DEFRA,Core Defra,19/11/2012,,,E D F Energy,,"£122,407.43",Property Holding Costs-Electricity bill payment for the period of 01/10-31/10/12.
DEFRA,Core Defra,19/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£107,536.57",Costs incurred for the undertaking of estates maintenance projects over multiple sites which have been invoiced for.
DEFRA,Core Defra,22/11/2012,,,D T Z,,"£749,812.89",Property Holding Costs related to Rents to Landlords and service charges and insurance.
DEFRA,Core Defra,23/11/2012,,,IBM United Kingdom Ltd,,"£73,999.00",Upgrade of the Micro Soft .NET Software: Del 10 Functional Testing Complete
DEFRA,Core Defra,23/11/2012,,,E D F Energy,,"£59,809.48",Property Holding Costs-Electricity bill payment-PERIOD OF SUPPLY 01/10/12-31/10/12 
DEFRA,Core Defra,23/11/2012,,,E D F Energy,,"£30,328.10",Property Holding Costs-Electricity bill payment-PERIOD OF SUPPLY 01/10/12-31/10/12 DEFRA SITE 
DEFRA,Core Defra,23/11/2012,,,Steria Limited,,"£97,894.80",To provide consulting service as per DEFRA Network Open Working .
DEFRA,Core Defra,23/11/2012,,,Level 3 Communications UK Limited,,"£89,820.96",Fixed and mobile telecoms including equipment and call charges by Telecommunications Ltd.
DEFRA,Core Defra,27/11/2012,,,Interserve (Facilities Mngmnt) Ltd,,"£71,340.20",Pass Though Costs for October '12 
DEFRA,Core Defra,27/11/2012,,,Foden Grealy Limited,,"£50,703.75",To provide consulting service as per DEFRA Network Open Working - Change Management Service Brief . Week ending from 24th Sept 12 to 2nd Nov 2012
DEFRA,Core Defra,29/11/2012,,,D T Z,,"£657,571.05","Rent, Service Charges and Insurance"
DEFRA,Core Defra,29/11/2012,,,D T Z,,"£1,613,876.00","Rent, Service Charges and Insurance"
DEFRA,Core Defra,29/11/2012,,,Corona Energy,,"£58,543.12",DEFRA-Property Holding Costs-Gas to Oct 12 
DEFRA,Core Defra,29/11/2012,,,IBM United Kingdom Ltd,,"£6,024,670.31",NOV 12 CORE DEFRA IT BASE SERVICES 1/11/12-30/11/12. IT - Outsourced Partner.Application Services.
DEFRA,Core Defra,01/11/2012,,,Westminster City Council,,"£27,000.00",Reward & Recognition Fund (1st Round) 2012/13 - Westminster & Camden 
DEFRA,Core Defra,01/11/2012,,,Eco Computer Systems,,"£25,750.00",Financial year 2012/13- Reward & Reconginition Fund (2nd Round) - Eco Computer Systems - Grant Determination 
DEFRA,Core Defra,01/11/2012,,,Bureau Veritas UK Ltd,,"£142,321.00",Air quality Evidence base - Non Reserch and Development -FY 12/13 -the Automatic Urban & Rural Network
DEFRA,Core Defra,01/11/2012,,,Commission For Rural Communities,,"£62,850.00",Grant-in-Aid for the Commission for Rural Communities - Nov 12
DEFRA,Core Defra,01/11/2012,,,Moredun Research Institute,,"£262,092.00","Further work on host parasite interactions, including the potential for the control of sheep scab using immunological approaches, and the development of diagnostic tool"
DEFRA,Core Defra,01/11/2012,,,A D A S UK Ltd,,"£46,761.94",Sustainable Crop and Environment Protection Targeted Research for Edibles: SCEPTRE - FY2012/13
DEFRA,Core Defra,01/11/2012,,,Institute of Zoology,,"£60,206.00","Cetacean Strandings Investigation Programme,  Cetaceans strandings around the UK coast - 12/13"
DEFRA,Core Defra,05/11/2012,,,Royal Borough of Greenwich,,"£27,300.00",Reward & Recognition Fund - Royal Borough of Greenwich - Grant Determination Grant Award. FY12/13
DEFRA,Core Defra,05/11/2012,,,Joint Nature Conservation Committee,,"£65,000.00",Financial Contribution to Joint Nature Conservation Committee in respect of Anguilla Green Economy Project .
DEFRA,Core Defra,05/11/2012,,,Royal Botanic Garden Edinburgh,,"£26,450.50",Darwin Initiative Grant for building capacity for in-situ conservation in Iraq (2012-2015)
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£82,521.00",International Animal Health for April 2012- July 2012
DEFRA,Core Defra,05/11/2012,,,Veterinary Medicines Directorate,,"£797,750.00",Veterinary Medicines & Agricultural Marketing Report Surveillance 12-13 to cover 6 mths Apr-Sep
DEFRA,Core Defra,05/11/2012,,,Food & Environment Research Agency,,"£134,452.50",Wildlife Species Conservation 2012-13
DEFRA,Core Defra,05/11/2012,,,Food & Environment Research Agency,,"£33,000.00",Food & Environment Research Agency Policy Project & Support 2012-13 
DEFRA,Core Defra,05/11/2012,,,Food & Environment Research Agency,,"£229,482.00",Badger Vaccine Deployment Project 
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£175,000.00",Animal Health and Veterinary Laboratories Agency SURVEILLANCE INVOICE AUG 2012
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£762,066.64",Animal Health and Veterinary Laboratories Agency Contract Transmissible Spongiform Encephalopathies Surveys April to July 2012
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£190,516.67",Transmissible Spongiform Encephalopathies  SURVEYS LAB SURVEILLANCE AUG 2012
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£700,000.00",Transmissible Spongiform Encephalopathies SURVEILLANCE APR-JULY 2012
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£979,841.64",ZOONOSES LAB SURVEILLANCE covering period April 2012-July 2012
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£244,960.42",Zoonoses covering period AUG 12
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£512,500.00",Scanning  Emerging Diseases Lab  Surveillance of Emerging Disease  for Aug 12
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£2,050,000.00",Scanning Surveillance of Emerging Disease covering period Apr - July 2012
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£31,583.33",Enhancing Surveillance covering period Aug 12
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£126,333.36",Enhancing Surveillance covering period April - July 2012
DEFRA,Core Defra,05/11/2012,,,Environment Agency,,"£30,000,000.00",Flood Grant in Aid
DEFRA,Core Defra,05/11/2012,,,Natural England,,"£18,000,000.00",Natural England Grant in Aid Nov 12
DEFRA,Core Defra,05/11/2012,,,Marine Management Organisation,,"£800,000.00",GRANT-IN-AID PAYMENT -NOVEMBER 2012
DEFRA,Core Defra,05/11/2012,,,Ricardo-A E A Ltd,,"£26,196.00",Baseline measurements  UK Stratospheric Ozone
DEFRA,Core Defra,05/11/2012,,,Dept For Communities & Local Gov,,"£250,000.00",LOCAL SERVICES SUPPORT GRANT NOVEMBER 2012
DEFRA,Core Defra,05/11/2012,,,Animal Health and Veterinary Laboratories Agency,,"£66,788.10",Animal Health - Willdife Licensing 2012-13 
DEFRA,Core Defra,05/11/2012,,,Centre For Ecology & Hydrology,,"£28,945.18","BIOLOGICAL RECORDING, ANALYSIS AND INTERPRETATION July -Sept12"
DEFRA,Core Defra,07/11/2012,,,Royal Botanic Garden Edinburgh,,"£26,450.50",Darwin Initiative Grant for building capacity for in-situ conservation in Iraq 
DEFRA,Core Defra,07/11/2012,,,Cl:aire,,"£47,942.65",Development of Category for  Screening Levels for assessment of land affected by contamination 
DEFRA,Core Defra,09/11/2012,,,Bureau Veritas UK Ltd,,"£30,482.83",Local Air Quality Management  Support 
DEFRA,Core Defra,09/11/2012,,,Kynetec Ltd,,"£105,840.00",British Survey of Fertiliser Practice 2011 to 2014
DEFRA,Core Defra,09/11/2012,,,Marine Biological Association,,"£34,040.00","Support for The Archive for Marine Species and Data Archive for Seabed Species and Habitats, Quarters 1 and 2. 2012/13"
DEFRA,Core Defra,09/11/2012,,,Vivid Economics Ltd,,"£64,072.80",CONTRACT ON THE ECONOMIC IMPACTS OF DROUGHT IN ENGLAND
DEFRA,Core Defra,09/11/2012,,,Anglian Water,,"£40,000.00",Sustainable Water Stewardship Collaboratory Water Allocation Project
DEFRA,Core Defra,09/11/2012,,,University Of Portsmouth,,"£80,802.54",Gathering Evidence for the Potential Piloting or Direct implementation of improved catch-rights-based management APRIL -JUNE QUARTERLY INVOICE
DEFRA,Core Defra,09/11/2012,,,Bureau Veritas UK Ltd,,"£25,986.67",FY12/13 Technical Acoustic Advisory contract - Research and development
DEFRA,Core Defra,09/11/2012,,,Institute Of Food Research,,"£84,666.80",Production of bioalcohols from lignocellosic waste materials produced in the agri-food chain  - for Oct -Dec 2011
DEFRA,Core Defra,09/11/2012,,,Institute Of Food Research,,"£49,457.60",Production of bioalcohols from lignocellosic waste materials produced in the agri-food chain  - for Jul - Sept 2011
DEFRA,Core Defra,09/11/2012,,,University Of Wales Aberystwyth,,"£40,911.97",Genetic improvement of perennial ryegrass and white clover to increase the efficiency of nitrogen use in the rumen .
DEFRA,Core Defra,09/11/2012,,,Institute Of Food Research,,"£27,950.14",Production of bioalcohols from lignocellosic waste materials produced in the agri-food chain  for 1/1/12 to 31/3/12
DEFRA,Core Defra,09/11/2012,,,A D A S UK Ltd,,"£37,837.88",Improving the sustainability of phosphorus use in arable farming for Jul - Sep 2012
DEFRA,Core Defra,09/11/2012,,,University Of Wales Aberystwyth,,"£46,884.44",Genetic improvement of perennial ryegrass and red clover to increase nitrogen use efficiency and reduce Nitrogen losses from pastures and silo 
DEFRA,Core Defra,09/11/2012,,,University Of Wales Aberystwyth,,"£31,301.47",Harnessing new technologies for sustainable oat production and utilisation - for Jul - Sep 2012 (JOINT FUNDED with BBSRC/RERAD/WAG) 
DEFRA,Core Defra,09/11/2012,,,University Of Wales Aberystwyth,,"£29,823.06","Genetic improvement of forage grasses and white clover to improve phosphorus use efficiency and reduce phosphorus losses to water from UK grasslands - Institute of Biological, Environmental and Rural Sciences."
DEFRA,Core Defra,09/11/2012,,,East Malling Research,,"£25,868.00","Minimising pesticide residues in strawberry through integrated pest, disease and environmental crop management - for Jul - Sep 2012"
DEFRA,Core Defra,13/11/2012,,,Capita Resourcing Ltd,,"£29,269.80",The  provision of Thames Tideway Tunnel Project - Interim Commercial Managerial Support (6 August 2012 - 2 November 2012)  
DEFRA,Core Defra,13/11/2012,,,Dept For Communities & Local Gov,,"£3,000,000.00",FY12-13- Apr12-Local Services Support Grant-LSSG - for Nov 2012
DEFRA,Core Defra,13/11/2012,,,A E A Technology plc,,"£78,397.00",MONITORING NETWORK 2011-15 CHARGES OCT 2012
DEFRA,Core Defra,13/11/2012,,,Hepworth Acoustics Ltd,,"£101,159.61",FY12-13- Calculation of Noise Levels from Road & Rail Sources - for Oct 12
DEFRA,Core Defra,13/11/2012,,,Food Standards Agency,,"£27,855.02",Sheep sampling payments to Food Standard Agency   JUL-SEP 12
DEFRA,Core Defra,13/11/2012,,,L G C Limited,,"£153,174.39",Transmissible Spongiform Encephalopathies Testing Private Labs - LGC 2012/2013 
DEFRA,Core Defra,13/11/2012,,,Identigen Ltd,,"£56,531.78",Transmissible Spongiform Encephalopathies Testing Private Labs - Identigen 2012/2013 - for Oct 12
DEFRA,Core Defra,13/11/2012,,,C E F A S,,"£2,232,833.33",High Level Agreement Payment 2012/13 - Evidence non Research and Development  - for Nov 12
DEFRA,Core Defra,13/11/2012,,,Eunomia Research & Consulting Ltd,,"£32,341.20",Contract for the provision of National Waste Management Plan 
DEFRA,Core Defra,13/11/2012,,,C E F A S,,"£85,533.50","A Survey of shore-based and private boat recreational sea angling activity, and economic value of sea angling, in England. (Contribution to the Sea Angling 2012 project). 12/13 - for Q1 - Q2 FY12/13"
DEFRA,Core Defra,13/11/2012,,,C E F A S,,"£171,385.06",Provision of Research Programme Management Services (1/4/12 to 31/3/17) - for Apr - Oct 12
