Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-462076-60011,14126,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-462058-60000,15000,,NIHR Senior Investigator's Funding,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-462088-59981,15099,,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-462088-59981,18320,,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,BIRMINGHAM UNIVERSITY OF,PUBLIC,B15 2TT,ERS-462055-59998,20310,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-462077-60012,20976,,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-462076-60011,21926,,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-462079-60013,23188,,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-462077-60012,24327,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-462058-60000,24612,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,TEESSIDE UNIVERSITY OF,PUBLIC,TS1 3BA,ERS-462084-60016,25332,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-462090-60018,26028,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-462079-60013,26074,,HTA - Public Health (Disease Prevention),Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-462063-60004,26283,,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-462092-60019,26959,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-462092-60019,27032,,HTA - Medical Device Assessment,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-462063-60004,30559,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,ICNARC VOLUNTARY ORGANISATION,VCS,WC1V 6AZ,ERS-462062-60003,30663,,Health Tech Assessment,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-462082-60017,31190,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,SWANSEA UNIVERSITY,PUBLIC,SA2 8PP,ERS-462082-60017,31745,,HTA commissioned workstream,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON (UCL),PUBLIC,WC1E 6BT,ERS-462086-60007,32665,,HTA - Public Health (Disease Prevention),Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,ABERDEEN UNIVERSITY OF,PUBLIC,AB24 3FX,ERS-462052-59996,33456,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,DUNDEE UNIVERSITY OF,PUBLIC,DD1 4HN,ERS-462059-60001,34308,,HTA - Public Health (Disease Prevention),Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,SUSSEX UNIVERSITY OF,PUBLIC,BN1 9RH,ERS-462081-60015,34632,,HTA - Public Health (Disease Prevention),Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-462063-60004,34795,,HTA Pragmatic Trials,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-462058-60000,35057,,HTA commissioned workstream,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,LEEDS UNIVERSITY OF,PUBLIC,LS2 9JT,ERS-462064-60005,36623,,HTA commissioned workstream,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-462090-60018,38407,,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,ERS-462085-59982,40437,,Cooksey Patient Care,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-462070-60009,43667,,HTA Topic Areas & Genetics Technology,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-462058-60000,52725,,Prostrate Cancer,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,BRISTOL UNIVERSITY OF,PUBLIC,BS8 1TH,ERS-462056-59999,64142,,Prostrate Cancer,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-462076-60011,68207,,Prostrate Cancer,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,E9 6ZZ,ERS-462061-59989,83448,,Cooksey Patient Care,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,EC1V 2PD,ERS-462069-59988,171533,,Cooksey Patient Care,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-462071-60020,230513,,Cooksey Patient Care,Programme,
Department of Health,Department of Health,30/05/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,PUBLIC,CV2 2DX,ERS-462089-59987,701841,,Cooksey Patient Care,Programme,
Department of Health,Department of Health,31/05/2012,Research & development,Research and Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-462238-60144,25000,,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,31/05/2012,Research & development,Research and Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-462239-60147,28366,,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,31/05/2012,Research & development,Research and Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-462235-60142,50000,,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,31/05/2012,Research & development,Research and Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-462236-60145,50000,,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,31/05/2012,Research & development,Research and Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-462240-60146,62182,,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,31/05/2012,Research & development,Research and Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-462237-60143,62500,,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,02/05/2012,Admin Revenue Grant-in-Aid ENDPBs,"SF&NHS Finance, Strategy, Quality and Analysis (part of J5180)",CARE QUALITY COMMISSION (CQC),PUBLIC,NE1 4PA,CQCCASHDRAWDOWNMAY2012,7000000,,CQC revenue payments 2012/13,Admin,
Department of Health,Department of Health,11/05/2012,Other staff benefits,"SF&NHS Finance, Strategy, Quality and Analysis (part of J5180)",HM REVENUE AND CUSTOMS (HMRC),PUBLIC,BN12 4XH,1.8E+13,31160,,GORS Subscriptions for 2012,Admin,
Department of Health,Department of Health,18/05/2012,Outsourcing Contract,"SF&NHS Finance, Strategy, Quality and Analysis (part of J5180)",OXFORD UNIVERSITY,PUBLIC,OX1 2XN,RTHP0/20085520,29167,,Funding for 12/13 for the Centre for Health Economics,Programme,
Department of Health,Department of Health,02/05/2012,Professional fees,"SF&NHS Medicines, Pharmacy & Industry (part of J5180)",PHARMACEUTICAL SERVICES NEGOTIATING COMMITTEE,SME,HP20 2PJ,0910/MD/RW,55518.44,,Margin Enquiry 2009/10 and 2010/11,Programme,
Department of Health,Department of Health,02/05/2012,Professional fees,"SF&NHS Medicines, Pharmacy & Industry (part of J5180)",PHARMACEUTICAL SERVICES NEGOTIATING COMMITTEE,SME,HP20 2PJ,10/11/MD/RW,75166.79,,Margin Enquiry 2009/10 and 2010/11,Programme,
Department of Health,Department of Health,09/05/2012,Storage costs,"SF&NHS Medicines, Pharmacy & Industry (part of J5180)",SANOFI AVENTIS,LARGE,,4700000093,3540.35,,,,
Department of Health,Department of Health,09/05/2012,Storage costs,"SF&NHS Medicines, Pharmacy & Industry (part of J5180)",WINTHROP PHARMACEUTICALS UK LTD,LARGE,,4700000000,50440.66,,,,
Department of Health,Department of Health,09/05/2012,Storage costs,"SF&NHS Medicines, Pharmacy & Industry (part of J5180)",SANOFI AVENTIS,LARGE,,4700000093,94523.71,,,,
Department of Health,Department of Health,14/05/2012,Storage costs,"SF&NHS Medicines, Pharmacy & Industry (part of J5180)",KENT PHARMACEUTICALS LTD,LARGE,,SP02670,148880.34,,,,
Department of Health,Department of Health,15/05/2012,Other creditors (ST),"SF&NHS NHS Gateway Reveiws, Estates & Facilities (part of J5180)",MILLER HPS LTD,LARGE,EH12 9DH,38463RI,50342.78,,P21+ PSCP 2011/12 Framework Fee refund.,Programme,
Department of Health,Department of Health,17/05/2012,Other creditors (ST),"SF&NHS NHS Gateway Reveiws, Estates & Facilities (part of J5180)",INTEGRATED HEALTH PROJECTS,LARGE,WD24 4WW,12050002,50342.78,,P21+ PSCP 2011/12 Framework Fee refund.,Programme,
Department of Health,Department of Health,01/05/2012,Admin Revenue Grant-in-Aid ENDPBs,SF&NHS NHS Policy & Outcomes (part of J5180),MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,MONITOR BAU FUNDING 2012/13 APRIL 2012 PAYT,2086000,,Monitor BAU funding for 2012-2013.,Admin,
Department of Health,Department of Health,01/05/2012,Admin Revenue Grant-in-Aid ENDPBs,SF&NHS NHS Policy & Outcomes (part of J5180),MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,IR OF NHS FUNDING 2012 TRANSITION APR 2012,2308000,,Monitor Transition funding for 2012-2013,Programme,
Department of Health,Department of Health,15/05/2012,Admin Revenue Grant-in-Aid ENDPBs,SF&NHS NHS Policy & Outcomes (part of J5180),MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,MONITOR BAU FUNDING,2093000,,Monitor BAU funding for 2012-2013.,Admin,
Department of Health,Department of Health,15/05/2012,Admin Revenue Grant-in-Aid ENDPBs,SF&NHS NHS Policy & Outcomes (part of J5180),MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,MONITOR TRANSITION FUNDING,2660000,,Monitor Transition funding for 2012-2013,Programme,
Department of Health,Department of Health,29/05/2012,Outsourcing Contract,SF&NHS NHS Policy & Outcomes (part of J5180),FUTUREBUILDERS ENGLAND FUND MANAGEMENT LTD,SME,EC4A 3AE,TSIB047,394390.8,,(PF) SEIF Fund Mgt Costs March 11 - 30 June 12. (Relates to existing/closed PO 430864),Programme,
Department of Health,Department of Health,02/05/2012,Contractor/Staff Substitution,SF&NHS Private Office & Business Team (part of J5180),CHARTERED INSTITUTE OF PUBLIC FINANCE AND ACCOUNTANCY (CIPFA),PUBLIC,WC2N 6RL,3067633,3000,,CIPFA FM Model implementation (travel expenses),Admin,
Department of Health,Department of Health,02/05/2012,Outsourcing Contract,SF&NHS Private Office & Business Team (part of J5180),CHARTERED INSTITUTE OF PUBLIC FINANCE AND ACCOUNTANCY (CIPFA),PUBLIC,WC2N 6RL,3067633,28800,,CIPFA FM Model implementation,Admin,
Department of Health,Department of Health,01/05/2012,IT minor costs non capital,"SF&NHS Procurement, Investment and Commercial (part of J5180)",OBJECTIVE CORPORATION UK LTD,SME,SL6 8XD,INV:OUK000150,33368,,Objective electronic records management system,Programme,
Department of Health,Department of Health,01/05/2012,Building repairs & maintenance,"SF&NHS Procurement, Investment and Commercial (part of J5180)",THREADNEEDLE PENSIONS LTD,SME,SN1 1DA,TPN/1018021,40000,,"SO6200 - Cavell House, Norwich - THREADNEEDLE PENSIONS LTD- dilapidations",Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",SPIRE HEALTHCARE LTD,LARGE,EC1N 2TD,CM090269-23/04/2012,790680.24,,Spire - Clinical services under E15 NTW contract,Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",ALLIANCE MEDICAL LTD,LARGE,CV34 6DA,PET0128,999521.99,,Alliance Medical - Clinical services under D8N PET/CT North contract,Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",FRESENIUS MEDICAL CARE RENAL SERVICES LTD,LARGE,NG17 2HU,1060020154,1092699.39,,Clinical services under E16 Renal contract,Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",INHEALTH MOLECULAR IMAGING LTD,LARGE,HP10 8JL,SIM000075,1195521.88,,Clinical services under D8S PET/CT South contract,Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",CARE UK CLINICAL SERVICES LTD,LARGE,CO4 9QB,25894062,2217973.07,,Clinical services under E09 HIoW Hampshire Isle of Wight contract,Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",CARE UK CLINICAL SERVICES LTD,LARGE,RG19 3XG,25894958,2334421.56,,Clinical services under E08 MCATS contract,Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",INHEALTH LTD,LARGE,HP11 1JL,113,2486638.89,,Clinical services under D01 London contract,Programme,
Department of Health,Department of Health,08/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",RAMSAY HEALTH CARE UK OPERATIONS LTD TA EUXTON HALL HOSPITAL,LARGE,PR7 6DY,67,3356086.63,,Clinical services under E05 Cumbria and Lancs contract,Programme,
Department of Health,Department of Health,14/05/2012,Rates,"SF&NHS Procurement, Investment and Commercial (part of J5180)",CHRISTCHURCH BOROUGH COUNCIL,PUBLIC,BH23 1AZ,80003534X-18/0,1,,"RFG104 - 2nd Floor,Saxon Square,Christchurch  - ACC No - 80003534X - 17/0 -Christchurch Borough Council - Business Rates",Programme,
Department of Health,Department of Health,14/05/2012,Rates,"SF&NHS Procurement, Investment and Commercial (part of J5180)",CHRISTCHURCH BOROUGH COUNCIL,PUBLIC,BH23 1AZ,80003534X-18/0,30227,,"RFG104 - 2nd Floor,Saxon Square,Christchurch  -Christchurch Borough Council -  Business Rates - ACC No - 80003534X - 18/0",Programme,
Department of Health,Department of Health,17/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",BRAVOSOLUTION UK LTD,LARGE,EC2M 7AD,BUK12V0004203,34299.72,,eTendering Services for Commercial Medicines Unit from 1st May 2012 to 30th April 2013,Admin,
Department of Health,Department of Health,28/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",SPIRE HEALTHCARE LTD,LARGE,EC1N 2TD,CM090268A,147929,,Spire - Clinical services under E15 NTW contract,Programme,
Department of Health,Department of Health,28/05/2012,Outsourcing Contract,"SF&NHS Procurement, Investment and Commercial (part of J5180)",UKSH SOUTH WEST LTD,LARGE,BS32 4TD,UKSHSW/190,2939376.23,,Clinical services under E01 AGW contract,Programme,
Department of Health,Department of Health,31/05/2012,Building repairs & maintenance,"SF&NHS Procurement, Investment and Commercial (part of J5180)",Amicus Horizon Group Ltd,LARGE,BN1 1GE,262614,50111.97,,"SO3900 - Grosvenor House, Croydon - Amicus Horizon Ltd- dilapidations",Programme,
Department of Health,Department of Health,10/05/2012,Contractor/Staff Substitution,SF&NHS Provider Transition (part of J5180),NORTHGATE UK LTD,LARGE,HP2 4NW,91207486,134906.11,,PROMs Lot 1.  Supplier Northgate.  Data Collection for PROMs,Programme,
