Department,Entity,Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type,Contract Number,Project Code,Expenditure Type
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Hire of Reprographic Equipment,Office of Manpower Economics - Office of Manpower Economics,BNP PARIBAS LEASE GROUP (RENTALS) LTD T/A DANWOOD CONTRACT RENTALS,1074680,-16995.76,RUNNING COSTS DEVOLVED - Hire of Reprographic Equipment,RG21 4HL,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",21/01/2013,Outsourced Programme Management Services,Business & Skills Group - Further Education & Skills Investment,MARY D ASSOCIATES LTD,1074681,11385.55,CAREERS ADVICE - Outsourced Programme Management Services,CV37 6HS,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Payment-Recovery of Overpayment re Exits,Finance & Commercial Group - Finance Group,CABINET OFFICE,1074683,541.49,Balance Sheet - Payment-Recovery of Overpayment re Exits,RG24 9NW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Payment-Recovery of Overpayment re Exits,Finance & Commercial Group - Finance Group,CABINET OFFICE,1074684,562.72,Balance Sheet - Payment-Recovery of Overpayment re Exits,RG24 9NW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Payment-Recovery of Overpayment re Exits,Finance & Commercial Group - Finance Group,CABINET OFFICE,1074685,2027.52,Balance Sheet - Payment-Recovery of Overpayment re Exits,RG24 9NW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Payment-Recovery of Overpayment re Exits,Finance & Commercial Group - Finance Group,CABINET OFFICE,1074686,6868.06,Balance Sheet - Payment-Recovery of Overpayment re Exits,RG24 9NW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Payment-Recovery of Overpayment re Exits,Finance & Commercial Group - Finance Group,CABINET OFFICE,1074686,2000.00,Balance Sheet - Payment-Recovery of Overpayment re Exits,RG24 9NW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Payment-Recovery of Overpayment re Exits,Finance & Commercial Group - Finance Group,CABINET OFFICE,1074687,31407.56,Balance Sheet - Payment-Recovery of Overpayment re Exits,RG24 9NW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Payment-Recovery of Overpayment re Exits,Finance & Commercial Group - Finance Group,CABINET OFFICE,1074688,159058.57,Balance Sheet - Payment-Recovery of Overpayment re Exits,RG24 9NW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Payment-Recovery of Overpayment re Exits,Finance & Commercial Group - Finance Group,CABINET OFFICE,1074689,595055.86,Balance Sheet - Payment-Recovery of Overpayment re Exits,RG24 9NW,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Hire of Conference Facilities,Markets and Local Growth - Local Growth,READING BOROUGH COUNCIL,1074693,511.67,RUNNING COSTS DEVOLVED - Hire of Conference Facilities,RG1 7AE,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Hire of Conference Facilities,Markets and Local Growth - Local Growth,READING BOROUGH COUNCIL,1074693,600.00,RUNNING COSTS DEVOLVED - Hire of Conference Facilities,RG1 7AE,LOC,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Other Telephone Costs,Markets and Local Growth - Labour Market,DAISY COMMUNICATIONS LTD,1074696,17.23,RUNNING COSTS DEVOLVED - Other Telephone Costs,BB9 5SR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2013,Telecommunications,Finance & Commercial Group - Commercial Directorate,CABLE & WIRELESS COMMUNICATIONS PLC,1074697,2777.41,RUNNING COSTS NON DEVOLVED - Telecommunications,MK3 5JP,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Interest on Post Office Working Capital Loans,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1074698,0.00,POL INTEREST ON LOANS - Interest on Post Office Working Capital Loans,S49 1HQ,PCTF,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Additions Post Office Ltd - Loans from Vote,Shareholder Executive - Shareholder Executive,POST OFFICE LTD C/O ROYAL MAIL,1074698,18000000.00,POL VOTED LOANS - Additions Post Office Ltd - Loans from Vote,S49 1HQ,PCTF,,,Capital
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2013,Guarding and Security Services,Finance & Commercial Group - Corporate Shared Services,SECURITAS SECURITY SERVICES (UK) LTD,1074702,3974.88,RUNNING COSTS NON DEVOLVED - Guarding and Security Services,B6 7SS,EXT,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,CARA Approved Recruitment Consultancy Costs,Markets and Local Growth - Consumer and Competition Policy,SAXTON BAMPFYLDE HEVER LTD,1074705,6250.00,RUNNING COSTS DEVOLVED - CARA Approved Recruitment Consultancy Costs,SW1H 9JA,SME,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Grants - Current - Other,Markets and Local Growth - Regional Growth Fund & Legacy,DIGITAL REGION LTD,1074707,166569.47,XYF - DRL - Grants - Current - Other,S1 2BJ,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Grants - Current - Other,Markets and Local Growth - Regional Growth Fund & Legacy,DIGITAL REGION LTD,1074707,404849.10,XYF - DRL - Grants - Current - Other,S1 2BJ,EXT,,,Grants
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,IT Maintenance and Management Services,Business & Skills Group - Enterprise Directorate,EDUSERV TECHNOLOGIES LTD,1074708,1500.00,QUEENS AWARD - MAKING OF PRESENTATIONAL ITEMS - IT Maintenance and Management Services,BA1 1SR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,IT Maintenance and Management Services,Business & Skills Group - Enterprise Directorate,EDUSERV TECHNOLOGIES LTD,1074709,1500.00,QUEENS AWARD - MAKING OF PRESENTATIONAL ITEMS - IT Maintenance and Management Services,BA1 1SR,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Other Miscellaneous Expenditure,Markets and Local Growth - Labour Market,HM REVENUE & CUSTOMS,1074710,25431.95,NATIONAL MINIMUM WAGE - OUTSOURCED - Other Miscellaneous Expenditure,BN12 4XH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Criminal Law and Prosecution Work,Legal Services - Legal Services,FCO SERVICES,1074712,216.82,PROSECUTION CASE WITNESS AND OTHER EXPENSES - Criminal Law and Prosecution Work,MK19 7BH,GOV,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2013,External Training (Programme),Markets and Local Growth - Europe Trade & International Directorate,PARAMOUNT HOTELS LTD,1074713,2352.00,NON-PROLIFERATION AWARENESS SEMINARS - External Training (Programme),OX8 2AL,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2013,External Training (Programme),Markets and Local Growth - Europe Trade & International Directorate,PARAMOUNT HOTELS LTD,1074713,209.67,NON-PROLIFERATION AWARENESS SEMINARS - External Training (Programme),OX8 2AL,EXT,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074714,45.42,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Stationery,Finance & Commercial Group - Corporate Shared Services,BANNER BUSINESS SERVICES LTD,1074715,55.08,RUNNING COSTS NON DEVOLVED - Stationery,NR3 1QU,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074716,764.51,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Gas,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074717,3884.69,RUNNING COSTS NON DEVOLVED - Gas,GU95 1AW,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074718,161.42,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074719,45.48,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Courier Services,Finance & Commercial Group - Corporate Shared Services,TNT UK LTD,1074720,42.12,RUNNING COSTS NON DEVOLVED - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074721,125.27,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074722,4043.29,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Gas,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074723,6547.08,RUNNING COSTS NON DEVOLVED - Gas,GU15 3WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Courier Services,Finance & Commercial Group - Corporate Shared Services,TNT UK LTD,1074724,15.97,RUNNING COSTS NON DEVOLVED - Courier Services,BL8 9AR,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",23/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074726,1052.20,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074727,106.77,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074728,45.42,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Gas,Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074729,70.00,RUNNING COSTS NON DEVOLVED - Gas,GU15 3WA,,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Other Office Service Costs,Knowledge & Innovation Group - Research Base,DEPARTMENT OF HEALTH,1074730,15893.24,RUNNING COSTS DEVOLVED - Other Office Service Costs,LS2 7UE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Other Office Service Costs,Knowledge & Innovation Group - Research Base,DEPARTMENT OF HEALTH,1074730,25646.76,RUNNING COSTS DEVOLVED - Other Office Service Costs,LS2 7UE,GOV,,,Administration
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074731,4026.71,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Electricity (Programme),Finance & Commercial Group - Corporate Shared Services,BRITISH GAS BUSINESS SERVICES LTD,1074731,0.34,CD SPEND RELATING TO EX-LSC PROPERTIES - Electricity (Programme),OX4 2JY,,,,Programme
"Department for Business, Innovation and Skills","Department for Business, Innovation and Skills",22/01/2013,Water,Finance & Commercial Group - Corporate Shared Services,UNITED UTILITIES WATER plc,1074732,902.68,RUNNING COSTS NON DEVOLVED - Water,WA55 1WA,,,,Administration
