Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł312,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł52,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł36,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł69,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł652,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł117,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł125,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł41,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł226,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł503,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł63,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł42,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł377,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł44,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł32,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł16,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł390,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł80,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł84,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł39,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł395,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł104,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł611,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł242,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł121,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł76,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł268,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł57,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł779,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł126,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł42,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł32,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł43,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł264,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł49,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł115,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł28,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł506,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł32,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł14,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł867,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł195,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,"Ł1,353",Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł84,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł28,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł25,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł116,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł127,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł129,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł127,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł15,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł83,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł19,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł128,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł127,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł368,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł52,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł81,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł98,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł49,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł43,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł123,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł262,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł207,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł54,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł49,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł52,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł34,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł19,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł203,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł230,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł90,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł24,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł325,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł180,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł147,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł26,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł15,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł57,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł44,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł116,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł88,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł304,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł54,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł560,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł204,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł78,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł33,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł108,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł46,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł207,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł42,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł183,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł22,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł85,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł290,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł51,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł52,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł43,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł155,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł93,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł110,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł465,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł210,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł96,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł26,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł170,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł40,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł44,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł53,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł40,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł121,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł239,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł48,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł124,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł52,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł82,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł58,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł320,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł93,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł103,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł20,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł113,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł198,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł26,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł39,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł92,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł233,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł38,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł37,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł56,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł148,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł62,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł57,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł40,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł55,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł55,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
Department for Work and Pensions,Jobcentre Plus,20-Apr-12,FLEXIBLE SUPPORT FUND,COO,MATALAN,2025076167,Ł96,Welfare to Work,Client Facing,FLEXIBLE SUPPORT FUND
