Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num,,,,
DEFRA,EA,23/04/2015,Professional Services Other,MI Capital WiP,ECS Engineering Services Ltd,1352137,"25,564.80",Mechanical and electrical maintenance of field assets - West Stockwith,NG17 2JW,,30312221,IMMI001419,Project,,,,,
DEFRA,EA,09/04/2015,Professional Services Other,SE Capital WiP,ECS Engineering Services Ltd,1348170,"59,623.42",Romney Lock minor works ,NG17 2JW,,30343175,IMSE900027,Project,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,AN Capital WiP,ECS Engineering Services Ltd,1351878,"34,440.00",Mechanical and electrical maintenance of field assets - Midlands and Anglian,NG17 2JW,,30312221,IMAN002875,Project,,,,,
DEFRA,EA,02/04/2015,Construction,SE Capital WiP,ECS Engineering Services Ltd,1348175,"156,847.97",Mapledurham access bridge - March 2015,NG17 2JW,,30343175,IMSE500234,Project,,,,,
DEFRA,EA,02/04/2015,Construction,SE Capital WiP,ECS Engineering Services Ltd,1348177,"25,118.40",Stroboscopic lights lifting frame at Glenfield,NG17 2JW,,30343175,IMSE100133,Project,,,,,
DEFRA,EA,09/04/2015,Facilities,FM Operating Unit - Northern,Eden District Council,1349939,"104,023.00",Rates for Ghyll Mount - 2015-16,CA11 7QF,,,,Administration,,,,,
DEFRA,EA,14/04/2015,Personnel Related,HR Strategy,Edenred Childcare Vouchers Ltd,1350179,"233,959.64",Childcare Assistance scheme. This money is reclaimed through Salary Sacrifice from the employee on a monthly basis so the scheme is cost neutral,SW1V 2RS,,,,Administration,,,,,
DEFRA,EA,21/04/2015,Energy and Fuels,SE Kent & South London- Tidal Flood Risk Manager,EDF Energy Plc,1351872,"36,278.25",Electricity supplied to the Thames Barrier,PL3 5ZN,,30400273,,Administration,,,,,
DEFRA,EA,21/04/2015,Construction,NE Capital WiP,Esh Construction Ltd,1351662,"32,302.92",Freshwater borehole works,DH6 5PF,,30393946,IMNE790521,Project,,,,,
DEFRA,EA,27/04/2015,Construction,National Accomodation Change Fund,Esh Construction Ltd,1352409,"50,471.18",Lateral House third floor Accommodation Project,DH6 5PF,,30393946,HORES00220,Project,,,,,
DEFRA,EA,21/04/2015,Facilities,FM Operating Unit - Central and South East,Factory Outlets Ltd,1347611,"107,034.30",Rent for car park for Guildbourne Centre - 2015-16,NW1 0ND,,,,Administration,,,,,
DEFRA,EA,07/04/2015,Professional Services Other,Head of Research,Food & Environment Research Agency,1346622,"32,000.00",Molecular profiling of diatom diversity for water quality assessment,YO41 1LZ,,,HOEV121302,Project,,,,,
DEFRA,EA,02/04/2015,Engineering Goods,HO Capital WiP,Forsberg Services Ltd,1348409,"41,193.40",Eleven Global Positioning System (GPS) units and associated equipment,LA1 4XF,,,IMHO000033,Project,,,,,
DEFRA,EA,14/04/2015,Construction,AN Capital WiP,Freedom Group Of Companies Ltd,1350707,"36,015.74",Kennett and Wixoe pumping station works,WF13 1SD,,,IMAN002019,Project,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,AN Capital WiP,Gardline Environmental Ltd,1351568,"36,396.00",Specialist tidal monitoring and data gathering to inform revision to estuary hydrodynamic model,NR30 3NG,,30352196,IMAN002860,Project,,,,,
DEFRA,EA,09/04/2015,Professional Services Other,National Enforcement Service,GB Group Plc,1349927,"59,400.00","""Connexus IQ"" intelligence gathering data tool - 2015-16",CH4 9GB,,,,Administration,,,,,
DEFRA,EA,27/04/2015,Construction,SW Capital WiP,GBV JV Ltd,1354190,"54,046.16",Design and supervision services for Parret and Tone Dredging project,RH1 1LQ,,30393506,IMSW002141,Project,,,,,
DEFRA,EA,09/04/2015,Construction,NW Capital WiP,GBV JV Ltd,1344606,"49,988.88",River Mersey Warrington Flood risk scheme,RH1 1LQ,,30393506,IMNW000699,Project,,,,,
DEFRA,EA,27/04/2015,Construction,NW Capital WiP,GBV JV Ltd,1353123,"192,493.63",Northwich Flood Alleviation Scheme,RH1 1LQ,,30393506,IMNW000475,Project,,,,,
DEFRA,EA,27/04/2015,Construction,SE Capital WiP,GBV JV Ltd,1353278,"27,013.20",Great and Little Stour flood alleviation scheme,RH1 1LQ,,30393506,IMSE100325,Project,,,,,
DEFRA,EA,27/04/2015,Construction,MI Capital WiP,GBV JV Ltd,1353714,"45,062.72","Snitterfield flood alleviation scheme site investigation, design and remedial works ",RH1 1LQ,,30393506,IMMI001481,Project,,,,,
DEFRA,EA,07/04/2015,Facilities,AN Northern- FCRM Ops (Lincs),Gelder Ltd,1349202,"53,724.91",South Ferriby depot flood damage reinstatement works,LN1 2DS,,30428890,FRAINC001,Project,,,,,
DEFRA,EA,23/04/2015,Construction,SW Wessex - FCRM Ops East,Glanville Environmental,1348430,"53,221.20",Culvert Inspection and Clearance Services,PL21 9PE,,30263394,FRA14S070,Project,,,,,
DEFRA,EA,07/04/2015,Construction,SW Capital WiP | SW Wessex - FCRM Ops West,Glanville Environmental,1348986,"33,600.00","Culvert Survey works, South Somerset",PL21 9PE,,30263394,IMSW002124 | FRA14S107 | ,Project,,,,,
DEFRA,EA,14/04/2015,Construction,SW Devon & Cornwall - FCRM Ops,Glendale Countryside Ltd,1350458,"36,980.17",Alphinbrook fencing and vegetation works,PRZ 4AT,,30263390 | 30430501,,Administration,,,,,
DEFRA,EA,07/04/2015,Construction,NW Capital WiP,Halcrow Group Ltd,1349170,"35,992.43",River Mersey Flood risk management Scheme,SN4 0QD,,30071913,IMNW000699,Project,,,,,
DEFRA,EA,07/04/2015,Construction,SW Capital WiP,Halcrow Group Ltd,1348615,"158,989.99",Consultancy Services - Exeter Flood Defence Scheme Phase 2 - February 2015,SN4 0QD,,30384994,IMSW001349,Project,,,,,
DEFRA,EA,07/04/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1348731,"27,787.49",National Construction Design and Management Coordinator Programme - February 2015,SN4 0QD,,30384994,NCPMSCONSE,Project,,,,,
DEFRA,EA,07/04/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1348725,"28,124.32",National Construction Design and Management Coordinator Programme - February 2015,SN4 0QD,,30384994,NCPMSCONSE,Project,,,,,
DEFRA,EA,07/04/2015,Construction,NW Capital WiP,Halcrow Group Ltd,1348698,"37,077.50",National Construction Design and Management Coordinator Programme - February 2015,SN4 0QD,,30384994,IMNW000840,Project,,,,,
DEFRA,EA,07/04/2015,Construction,HO NCPMS National,Halcrow Group Ltd,1348696,"30,044.17",National Construction Design and Management Coordinator Programme - February 2015,SN4 0QD,,30384994,,Administration,,,,,
DEFRA,EA,07/04/2015,Construction,SW Capital WiP,Halcrow Group Ltd,1348614,"29,494.75","Asset Recovery Programme (ARP) Wessex, Devon and Cornwall",SN4 0QD,,30384994,IMSW002144,Project,,,,,
DEFRA,EA,07/04/2015,Professional Services Other,HO Capital WiP,Halcrow Group Ltd,1348750,"25,623.85",State of the Nation topographic surveys - February 2015,SN4 0QD,,30384988,FCPMM00285B00,Project,,,,,
DEFRA,EA,09/04/2015,Construction,NW Capital WiP,Halcrow Group Ltd,1348644,"76,718.39",Croston Village Flood alleviation scheme - February 2015,SN4 0QD,,30384994,IMNW000166,Project,,,,,
DEFRA,EA,07/04/2015,Construction,AN Capital WiP,Halcrow Group Ltd,1348497,"211,617.94",Ipswich Tidal Barrier - February 2015,SN4 0QD,,30384994,IMAN001218,Project,,,,,
DEFRA,EA,07/04/2015,Construction,NW Capital WiP,Halcrow Group Ltd,1348639,"51,588.14",Northwest initial flood damage assessments - February 2015,SN4 0QD,,30384994,IMNW001000,Project,,,,,
DEFRA,EA,23/04/2015,Professional Services - CCL,Finance Service Centre,Hays,1352606,"108,667.55",Provision of temporary staff - February 2015,KT3 4JQ,,30409579,,Administration,,,,,
DEFRA,EA,07/04/2015,Professional Services - CCL,Internal Transformation (National),Health Management Ltd,1349104,"77,693.51",Occupational health services - March 2015,BN8 5NN,,30420882,,Administration,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,HO Fleet Operations,Hitachi Capital Commercial Vehicle Services,1351834,"285,294.73","Service, inspection, maintenance and repair of Agricultural and Construction Plant - February 2015",BA14 8QU,,30318149,,Administration,,,,,
DEFRA,EA,23/04/2015,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1353056,"1,402,882.23",Lease car rentals - April 2015,RG14 2NU,,30340333,,Administration,,,,,
DEFRA,EA,23/04/2015,Fleet,HO Fleet Operations,Hitachi Capital Vehicle Solutions Ltd,1353060,"46,515.49",Incident Management - April 2015,RG14 2NU,,30340333,,Administration,,,,,
DEFRA,EA,23/04/2015,Fleet,Balance Sheet Codes,Hitachi Capital Vehicle Solutions Ltd,1353064,"45,134.39",Supply of lease cars - April 2015,RG14 2NU,,30340333,,Administration,,,,,
DEFRA,EA,16/04/2015,Facilities,FM Operating Unit - Northern,Holding & Barnes Plc,1351495,"135,750.00","Rent for Trentside Offices, Nottingham - 25 March-23 June 2015",SS8 0PQ,,,,Administration,,,,,
DEFRA,EA,23/04/2015,Construction,HO Capital WiP,HR Wallingford Ltd,1352809,"60,000.00","State of the Nation assessment of flood risk for England, to provide a current picture of flood risk",OX10 8BA,,,FCPMM00285B00,Project,,,,,
DEFRA,EA,07/04/2015,Professional Services Other,NE Capital WiP,HR Wallingford Ltd,1349136,"89,364.00",Humber defence - site visit and geophysics,OX10 8BA,,,IMNE000592,Project,,,,,
DEFRA,EA,09/04/2015,Operational Goods,SE Capital WiP,Hydro Logic Ltd,1349749,"40,904.40",Supply and installation of two Nivus flow monitoring meters at Beddington Park,HR7 4DP,,,IMSE100330,Project,,,,,
DEFRA,EA,23/04/2015,Professional Services Other,SE SSD - FCRM Ops (West),Integrated Water Services Ltd,1342288,"29,568.50","Anti-syphon valves, Felpham Pumping Station",WS2 7PD,,30348085,RESEMEIC13,Project,,,,,
DEFRA,EA,07/04/2015,Professional Services Other,FM Operating Unit - Northern,Integrated Water Services Ltd,1348797,"41,293.20",Modifications to panel and field wiring to accommodate a warning beacon in the Pump House at the Trentside Offices - April 2015,WS2 7PD,,30312235,,Administration,,,,,
DEFRA,EA,14/04/2015,Professional Services Other,SE KSL - FCRM Ops South,Integrated Water Services Ltd,1349736,"47,679.06",Warden Bay Outfall - Supply and install two ACE flap valves,WS2 7PD,,30348085,FRA12S002,Project,,,,,
DEFRA,EA,07/04/2015,Professional Services - CCL,National Technical Team,Interserve FM Ltd,1347161,"94,540.63",Facilities management - Additional Variable Services Charges - March 2015 ,BS32 4NH,,30369825,,Administration,,,,,
DEFRA,EA,23/04/2015,Construction,FM Operating Unit - Central and South East,J Breheny Contractors Ltd,1352436,"52,107.54",Amwell End Depot Minor Works,IP6 8NH,,,,Administration,,,,,
DEFRA,EA,09/04/2015,Construction,AN Capital WiP | AN Central-FCRM Ops,J Breheny Contractors Ltd,1343156,"43,255.57",Pump station refurbishment - March 2015,IP6 8NH,,30397785,IMAN002834 | REAN001970,Project,,,,,
DEFRA,EA,27/04/2015,Construction,SE KSL - FCRM Ops South,J Breheny Contractors Ltd,1349719,"63,502.10",Hythe and Folkestone health and safety Improvements,IP6 8NH,,30343170,FRA12S057,Project,,,,,
DEFRA,EA,14/04/2015,Construction,MI Capital WiP,J Breheny Contractors Ltd,1345884,"30,385.13",Gainsborough Outfall minor works,IP6 8NH,,30397785,IMMI001510,Project,,,,,
DEFRA,EA,09/04/2015,Construction,SE KSL - FCRM Ops North,J Breheny Contractors Ltd,1349716,"26,709.41",Swanscombe Marsh Works - 27 March 2015,IP6 8NH,,30343170,RESE100099,Project,,,,,
DEFRA,EA,09/04/2015,Construction,SE West Thames - Plan & Corp Services,J Breheny Contractors Ltd,1349050,"38,454.37",Abbey River Improvement works,IP6 8NH,,30343170,RESE000427,Project,,,,,
DEFRA,EA,07/04/2015,Construction,AN Central-AEM - Monitoring,J Breheny Contractors Ltd,1349121,"34,574.40",Emergency works River Nar Pentney,IP6 8NH,,30397747,REAN001991,Project,,,,,
DEFRA,EA,27/04/2015,Construction,AN Central-FCRM Ops,J Breheny Contractors Ltd,1353753,"59,969.28",Reach Lode left bank stump removal,IP6 8NH,,30397747,REAN001973,Project,,,,,
DEFRA,EA,23/04/2015,Construction,SE Capital WiP,Jackson Civil Engineering Ltd,1351957,"789,193.30",Sandwich Town Tidal Defences ,IP1 5LT,,30142731,IMSO001057,Project,,,,,
DEFRA,EA,23/04/2015,Construction,MI Capital WiP,Jackson Civil Engineering Ltd,1352757,"146,117.24",Nottingham left bank wall access,IP1 5LT,,30397784,IMMI000642,Project,,,,,
DEFRA,EA,16/04/2015,Construction,AN Eastern- FCRM Op (Norfolk & Suffolk),JacksonHyder Ltd,1350993,"270,610.92",Bawdsey Emergency Works,IP1 5LT,,30395082,FRAINC003,Project,,,,,
DEFRA,EA,27/04/2015,Construction,HO Capital WiP,JacksonHyder Ltd,1353715,"648,482.95",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard - Kings Lynn,IP1 5LT,,30395082,IMHO000035,Project,,,,,
DEFRA,EA,21/04/2015,Construction,NE Capital WiP,JacksonHyder Ltd,1351886,"884,791.30",Flood reconditioning works Yorkshire,IP1 5LT,,30395082,IMNE790494,Project,,,,,
DEFRA,EA,27/04/2015,Construction,AN Capital WiP,JacksonHyder Ltd,1353610,"29,765.36",Asset recovery programme - emergency requirement to bring all of the damaged assets (as a result of the storms and floods) back up to standard,IP1 5LT,,30395082,IMAN002793,Project,,,,,
DEFRA,EA,23/04/2015,Construction,AN Capital WiP,JacksonHyder Ltd,1352756,"84,749.68",Cut-off channel track bridges appraisal works,IP1 5LT,,30395082,IMAN002054,Project,,,,,
DEFRA,EA,09/04/2015,Professional Services Other,AN Northern- FCRM Ops (Lincs),Jacobs LES Ltd,1346083,"29,440.44",Chapel St Leonard mechanical and electrical maintenance,RG41 5TU,,30312230,REAN002016,Project,,,,,
DEFRA,EA,07/04/2015,Engineering Goods,AN Eastern- FCRM Ops (Essex),Jacobs LES Ltd,1348695,"36,684.00","Three metre galvanised set of Access Steps, (earth fix) and three metre galvanised set of Access Steps (concrete fix)",RG41 5TU,,30312230,REAN002221,Project,,,,,
DEFRA,EA,16/04/2015,Professional Services - CCL,National Permitting Service,Jacobs UK Ltd,1351109,"47,070.56",Permitting Secondment services 28 February-27 March 2015,G2 7HX,,30350408,,Administration,,,,,
DEFRA,EA,27/04/2015,Construction,NE Yorkshire - FCRM W&SY,JBA Bentley Ltd,1353089,"63,481.82",Hensall Barrier Bank Modifications - March 2015,BD23 2QR,,30387943,EXNE000019,Project,,,,,
DEFRA,EA,21/04/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1352092,"207,312.61",Spring Gardens Reservoir Urgent Works - March 2015,BD23 2QR,,30387943,IMNE000207,Project,,,,,
DEFRA,EA,16/04/2015,Construction,NW Capital WiP,JBA Bentley Ltd,1351432,"49,006.28",Heycop Pump Replacement,BD23 2QR,,30387943,IMNW000499,Project,,,,,
DEFRA,EA,27/04/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1353091,"86,674.52",Snaith Ings reservoir repairs - March 2015,BD23 2QR,,30387943,IMNE000247,Project,,,,,
DEFRA,EA,21/04/2015,Construction,NW Capital WiP,JBA Bentley Ltd,1351579,"174,657.65",Spinney Culvert refurbishment,BD23 2QR,,30387943,IMNW000480,Project,,,,,
DEFRA,EA,14/04/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1350612,"76,662.98",Calder Valley flood risk reduction scheme - February 2015,BD23 2QR,,30387943,IMNE790454,Project,,,,,
DEFRA,EA,27/04/2015,Construction,NE Capital WiP,JBA Bentley Ltd,1353645,"104,216.11",Calder Valley flood risk reduction scheme - March 2015,BD23 2QR,,30387943,IMNE790454,Project,,,,,
DEFRA,EA,27/04/2015,Construction,NW Capital WiP,JBA Bentley Ltd,1353094,"26,483.05",Elliot Park Pumping Station design and build contract - March 2015,BD23 2QR,,30387943,IMNW001025,Project,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,AN Capital WiP,Jeremy Benn Associates Ltd,1351612,"27,634.80","Flood Risk Mapping - Essex, Norfolk and Suffolk survey and model build package",BD23 3AE,,30384990,IMAN001492,Project,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,AN Capital WiP,Jeremy Benn Associates Ltd,1351622,"37,573.98",Anglian Coastal Modelling,BD23 3AE,,30384990,IMAN001492 | IMAN002161,Project,,,,,
DEFRA,EA,09/04/2015,Construction,AN Capital WiP,JN Bentley Ltd,1349766,"87,026.22",Bedford Ouse high priority eel pass works,BD23 2QP,,30397786,IMAN002787,Project,,,,,
DEFRA,EA,16/04/2015,Personnel Related,HO Head of HR,Jurys Inn Birmingham,1351240,"27,423.00",Human Resources workshop - 25-26 March 2015 ,B1 2HQ,,,,Administration,,,,,
DEFRA,EA,07/04/2015,Professional Services Other,"NW North E,P&E",Keep Britain Tidy,1348489,"45,000.00","Bathing waters, Fylde Beach Care - Love My Beach - 2014-15",WN3 4EX,,,RENW002129,Project,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,SW Capital WiP,Kier MG Ltd,1351422,"36,000.00",Stop Log Storage at Bradney Depot,EX5 1EW,,30346257,IMSW002075,Project,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,SW Wessex - FCRM Ops West,Kier MG Ltd,1351419,"52,800.00",Huntspill Sluice Gates - Site Refurbishment,EX5 1EW,,30346257,RESW001296,Project,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,SW Capital WiP,Kier MG Ltd,1351423,"31,200.00",Bradney Stop Log Refurbishment,EX5 1EW,,30346257,IMSW002075,Project,,,,,
DEFRA,EA,07/04/2015,ICT Systems,HO Capital WiP,Kineo,1348789,"28,077.60",Implementation Support and Hosting e learning system,BN1 3XF,,30381133,BBPRE20108L01,Project,,,,,
DEFRA,EA,02/04/2015,Construction,SW Capital WiP,Land & Water Services Ltd,1347415,"187,347.89",Somerset rivers weed cutting programme - Currymoor Engine Rhyne - March 2015,GU5 9AF,,30394348,IMSW002141,Project,,,,,
DEFRA,EA,09/04/2015,Construction,SW Capital WiP,Land & Water Services Ltd,1349450,"43,947.14",Replace the Lake wall and Elsons flaps,GU5 9AF,,30394348,IMSW002075,Project,,,,,
DEFRA,EA,21/04/2015,Professional Services Other,SE NET - FCRM Ops East,Land & Water Services Ltd,1351726,"83,826.73","Design, fabrication and installation Hertford Trash Screens - March 15 ",GU5 9AF,,30343179,FRA17S025,Project,,,,,
DEFRA,EA,21/04/2015,Construction,SW Capital WiP,Land & Water Services Ltd,1351697,"57,426.38",Wick Flood alleviation scheme,GU5 9AF,,30394348,IMSW001863,Project,,,,,
DEFRA,EA,02/04/2015,Professional Services Other,SE NET - FCRM Ops East,Land & Water Services Ltd,1348307,"60,068.87",Scotsbridge Dredge works ,GU5 9AF,,30343164,RESE500008,Project,,,,,
DEFRA,EA,07/04/2015,Construction,SE Capital WiP,Land & Water Services Ltd,1348833,"45,080.46",Middle Brook Sluice works,GU5 9AF,,30343179,IMSE100372,Project,,,,,
DEFRA,EA,27/04/2015,Professional Services Other,SE KSL - FCRM Ops South,Land & Water Services Ltd,1353090,"38,115.00",Vegetation work on main rivers in South East region,GU5 9AF,,30343164,FRA12S065 | FRA12S066 | FRA12S050 | FRA12S063 | FRA12S060 | FRA12S062,Project,,,,,
DEFRA,EA,07/04/2015,Construction,SW Wessex - FCRM Ops West,Land & Water Services Ltd,1348834,"55,079.81",Soft Engineering and River Restoration Hambridge,GU5 9AF,,30394348,FRA14S058,Project,,,,,
DEFRA,EA,21/04/2015,Construction,SE NET - FCRM Ops East,Land & Water Services Ltd,1351590,"129,540.55","Heavy River Maintenance at Rainham Creek, Dagenham Brook, Ferry Lane Sewer and River Ash - April 2015",GU5 9AF,,30343164,RESE500008,Project,,,,,
DEFRA,EA,27/04/2015,Fleet,AN Central-Area Mgr | AN Northern-Waterways Operations Manager,Land & Water Services Ltd,1353086,"106,424.39",Anglian Vessels Management,GU5 9AF,,30403868,REAN002270 | REAN001284,Project,,,,,
