Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-407229-36130,100000,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-407229-36130,96425,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-407229-36130,68731,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH BIRMINGHAM PCT,ERS-407230-36073,103530,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH BIRMINGHAM PCT,ERS-407230-36073,87912,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH BIRMINGHAM PCT,ERS-407230-36073,74941,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH CENTRAL SHA,ERS-407326-36224,81203,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,1187072,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,890267,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,110635,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,110635,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,96425,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,91769,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,91726,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,84426,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-407231-36172,52250,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-407233-36169,1058261,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ERS-407233-36169,41813,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH WEST SHA,ERS-407234-36104,326895,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTH WEST SHA,ERS-407234-36104,117764,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON CITY PCT,ERS-407236-36070,120785,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON CITY PCT,ERS-407236-36069,72218,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON CITY PCT,ERS-407236-36069,65298,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-407237-36129,2420225,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-407237-36129,564556,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-407237-36129,368305,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-407237-36129,340489,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-407237-36129,337067,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-407237-36129,100000,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-407237-36129,99470,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,STOCKTON-ON-TEES TEACHING PCT,ERS-407239-36063,34686,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,ERS-407243-36113,137142,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-407244-36164,2379917,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-407244-36164,443513,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-407244-36164,396515,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-407244-36164,185978,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-407244-36164,118236,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-407244-36164,91350,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-407246-36154,2821405,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-407246-36154,1064076,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ERS-407246-36154,69270,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-407249-36122,103021,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,THE WALTON CENTRE NHS FOUNDATION TRUST,ERS-407249-36122,25020,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,TORBAY CARE TRUST,ERS-407250-36215,40078,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON (UCL),ERS-407319-36240,68267,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-407253-36161,4920096,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-407253-36161,1968929,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-407253-36161,131950,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ERS-407253-36161,99470,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-407255-36160,3296626,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-407255-36160,588323,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-407255-36160,471000,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-407255-36160,330179,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-407255-36160,283588,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-407255-36160,119184,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-407257-36144,3430134,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-407257-36144,187731,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-407257-36144,136334,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-407257-36144,90498,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-407257-36144,71059,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-407258-36106,4167291,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-407258-36106,393889,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-407258-36106,348509,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-407258-36106,96425,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-407258-36106,92799,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-407259-36137,1559525,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-407259-36137,91043,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,ERS-407259-36137,701840,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-407260-36184,1730847,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-407260-36184,646628,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-407260-36184,348676,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-407260-36184,328456,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-407260-36184,96425,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-407260-36184,63000,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,WARWICKSHIRE PCT,ERS-407263-36088,34528,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,WARWICKSHIRE PCT,ERS-407263-36088,25304,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,WESTERN SUSSEX HOSPITALS NHS TRUST,ERS-407264-36217,1732500,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,WESTERN SUSSEX HOSPITALS NHS TRUST,ERS-407264-36217,62732,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,YORK HOSPITALS NHS FOUNDATION TRUST,ERS-407269-36114,1655271,
Department of Health,Department of Health,14/10/2010,Research & development,RESEARCH & DEVELOPMENT,YORK HOSPITALS NHS FOUNDATION TRUST,ERS-407269-36114,72996,
Department of Health,Department of Health,14/10/2010,Other programme expenditure,SOCIAL CARE,EDINBURGH UNIVERSITY OF,Z0019689,"54,436.50",
Department of Health,Department of Health,14/10/2010,Contactor/ Staff Subsitution,WORKFORCE,ACUITY BUSINESS SOLUTIONS,100692,"25,581.40",
Department of Health,Department of Health,14/10/2010,Construction In Progress Addition Clearing - Information technology_Internally Developed Software,WORKFORCE,IMC (UK) LEARNING LTD,IUK2010-173,"46,765.00",
Department of Health,Department of Health,14/10/2010,Construction In Progress Addition Clearing - Information Technology_Internally Developed Software,WORKFORCE,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,T91849,"31,467.00",
Department of Health,Department of Health,15/10/2010,Contactor/ Staff Subsitution,COMMISSIONING,ROYAL COLLEGE OF SURGEONS OF ENGL& (RCS),9CEU00177,"71,250.00",
Department of Health,Department of Health,15/10/2010,Publicity & advertising,COMMUNICATIONS,CENTRAL OFFICE OF INFORMATION (COI),729232,"100,903.00",
Department of Health,Department of Health,15/10/2010,Distribution services,COMMUNICATIONS,PROMOTIONAL LOGISTICS LTD,OP/112849,"147,076.52",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,HEALTH PROTECTION & IMPROVEMENT,YOUTHNET,1283,"37,500.00",
Department of Health,Department of Health,15/10/2010,External Consultancy Fees,INFORMATICS,CABLE & WIRELESS UK,11784107,"99,056.57",
Department of Health,Department of Health,15/10/2010,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"9,073.42",
Department of Health,Department of Health,15/10/2010,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"11,456.25",
Department of Health,Department of Health,15/10/2010,Other programme expenditure,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"20,033.05",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"1,919.06",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"2,187.47",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"14,687.50",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"16,455.48",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"17,152.52",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"27,583.13",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"31,388.95",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"33,607.39",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"33,727.20",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"51,518.96",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"61,320.29",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"63,379.05",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864329,"284,682.53",
Department of Health,Department of Health,15/10/2010,Outsourcing Contract,INFORMATICS,CAPITA BUSINESS SERVICES LTD,91864330,"1,623,852.75",
Department of Health,Department of Health,15/10/2010,External Consultancy Fees,INFORMATICS,ERNST & YOUNG LLP,11749324,143.9,
Department of Health,Department of Health,15/10/2010,Staff Consultancy & Suppt,INFORMATICS,ERNST & YOUNG LLP,11749324,"159,864.08",
Department of Health,Department of Health,15/10/2010,Gross Redundancy Payments,INFORMATICS,NHS PENSIONS AGENCY,11757666,"44,650.81",
Department of Health,Department of Health,15/10/2010,Staff Consultancy & Suppt,INFORMATICS,PARITY RESOURCES LTD,11775666,"29,137.48",
Department of Health,Department of Health,15/10/2010,Consultancy/Professional Advice,NHS FINANCE PERFORMANCE & OPERATIONS,DELOITTE LLP,1110595569,"35,000.00",
Department of Health,Department of Health,15/10/2010,Professional fees,NHS FINANCE PERFORMANCE & OPERATIONS,ERNST & YOUNG LLP,GB10300000690,"37,923.00",
