Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,Vat Registration Num,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-443229-52815,191599,,Newcastle upon Tyne Hospitals NHS Trust - CRF Funding,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-443226-52757,193527,,ECMC Capital Revenue,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,OXFORDSHIRE PCT,PUBLIC,OX4 4XN,ERS-443173-52737,201503,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,WF3 1WE,ERS-443073-52748,204330,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,OXFORD RADCLIFFE HOSPITAL NHS TRUST,PUBLIC,OX3 9DX,ERS-443172-52820,213114,,CRF-CRII,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,PUBLIC,M21 9UN,ERS-443133-52863,216182,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-443238-52811,229132,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-443142-52861,230512.75,,Cooksey Patient Care Funding 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-443083-52832,230529,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-443182-52772,255404,,Clinical Research Facility,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-443250-52836,265438,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-443238-52811,267870,,University Hospital Birmingham -  Wellcome CRF funding,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-443119-52782,271986,,UKCRC Clinical Research Infrastructure Initiative,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SE5 9RS,ERS-443119-52782,282842,,Quality & Safety Centre - King's College Hospital NHST,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,SME,NG7 2UK,ERS-443163-52841,290817,,Biomedical Research Unit - Respiratory,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,ERS-443114-52855,296528,,Clinical Research Facility,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,SME,EC1V 2PD,ERS-443139-52801,298267,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-443125-52809,306208,,Musculoskeletal Disease BRU,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-443184-52805,307209,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,ERS-443114-52855,312104,,"NIHR Patient Safety Centre (St Mary's, Hammersmith Hospitals/ICL)",Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,SME,NG7 2UK,ERS-443163-52841,312864,,Biomedical Research Unit ( Deafness & Hearing Problems),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-443083-52832,315153,,Central Manchester & Mancheste Children's University Hospital NHS Trust - Wellcome CRF funding,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-443244-52774,318385,,Southampton University Hospitals NHS Trust - Wellcome CRF Funding,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-443200-52775,320168,,Biomedical Research Unit in Musculoskeletal Disease - Sheffield Teaching Hospitals NHS Foundation Trust,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-443200-52775,324444,,Biomedical Research Unit in Cardiovascular Disease - Sheffield Teaching Hospitals NHS Foundation Trust,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-443064-52796,327869,,Cardiovascular Biomedical Research Unit - Barts & The London NHS Trust,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-443250-52836,327951,,Biomedical Research Unit,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-443238-52811,328085,,Gastrointestinal Disease BRU,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-443184-52805,328152,,Gastrointestinal Biomedical Research Unit - Royal Liverpool & Broadgreen University Hospitals NHS Trust,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,SME,NG7 2UK,ERS-443163-52841,330245,,Biomedical Research Unit - Nottingham,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-443226-52757,330843,,Clinical Research Facility,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-443247-52747,331504,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-443244-52774,338686,,"Nutrition, Diet & Lifestyle Biomedical Research Unit - Southampton University Hospitals NHS Trust",Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,BARTS AND THE LONDON NHS TRUST,PUBLIC,EC1A 7BE,ERS-443064-52796,347220,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,ERS-443142-52861,347238,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-443247-52747,348509,,Cardiovascular Disease BRU,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-443076-52771,359053,,Cambridge Wellcome CRF Funding,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-443125-52809,359384,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-443244-52774,365730,,Respiratory Disease Biomedical Reseacrh Unit - Southhampt on University Hospitals NHS Trust,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-443200-52775,387665,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-443181-52814,397057,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,NUFFIELD ORTHOPAEDIC NHS TRUST,PUBLIC,OX3 7LD,ERS-443168-52754,397361,,Oxford Biomedical Research Unit,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-443229-52815,417758,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-443244-52774,419129,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-443229-52815,443062,,Biomedical Research Centre,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-443083-52832,480828,,Biomedical Research Centre - Manchester,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-443181-52814,486781,,Respiratory Disease BRU,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,PUBLIC,UB9 6JH,ERS-443181-52814,487039,,Cardiovascular Disease BRU,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,SME,NG7 2UK,ERS-443163-52841,500610,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-443200-52775,529227,,CLAHRC ( South Yorkshire),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PUBLIC,LE5 4QF,ERS-443250-52836,529552,,CLAHRC ( Leicestershire),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,PUBLIC,CB1 5EE,ERS-443077-52813,534695,,CLAHRC  ( Cambridgeshire ),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,LEEDS TEACHING HOSPITAL NHS TRUST,PUBLIC,LS9 7TF,ERS-443125-52809,547883,,CLAHRC (Leeds),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,SALFORD PCT,PUBLIC,M6 5FW,ERS-443189-52707,567237,,CLAHRC ( Manchester ),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-443238-52811,589620,,CLAHRC - ( Birmingham),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,NOTTINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,NG3 6AA,ERS-443167-52773,610250,,CLAHRC ( Nottingham),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS TRUST,PUBLIC,WC1N 3JH,ERS-443099-52800,614479,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PUBLIC,SW10 9NH,ERS-443084-52806,617012,,CLAHRC ( North West London),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,SOUTH WEST SHA,PUBLIC,WF3 1WE,ERS-443211-52744,623667,,CLAHRC ( SW PENINSULA ),Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,PUBLIC,L7 8XP,ERS-443184-52805,700744,,Biomedical Research Centre Partnership - Royal Liverpool & Broadgreen University Hospitals NHS Trust / University of Liverpool,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,UNIVERSITY HOSPITALS COVENTRY & WARWICKSHIRE NHS TRUST,PUBLIC,CV2 2DX,ERS-443248-52784,701840,,Cooksey Patient Care Funding - UNIVERSITY HOSPITALS OF COVENTRY & WARWICKSHIRE NHS TRUST 2010/11,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,KINGS COLLEGE LONDON,PUBLIC,SE1 8WA,ERS-443120-52857,825674,,Biomedical Research Centre Partnership - Kings College / SLAM/IoP,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-443230-52803,881390,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-443207-52824,885975,,Biomedical Research Centre Partnership - South London & Maudsley NHS Trust / King's College London,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,SME,EC1V 2PD,ERS-443139-52801,924122,,Biomedical Research Centre Partnership - Moorfields Eye Hospital NHS Foundation Trust / UCL Institute of Ophthalmology,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,MAIDSTONE & TUNBRIDGE WELLS NHS TRUST,PUBLIC,ME16 9QQ,ERS-443132-52837,980248.16,,Kent and Medway CLRN 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,ERS-443102-52778,1044427,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
Department of Health,Department of Health,14/10/2011,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-443207-52824,1053094,,NIHR Flexibility and Sustainability Funding (FSF) allocation for 2011/12,Programme,
