Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type,,
Ministry of Justice,MoJ HQ,22-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1108868,"93,969.54","HQ279 - PQ105-E011 - Steria Resources for DSUP (2 Snr. Tech Consultants, Test Mgr, Test Consultant & Test Engr )",M14 0WN,E011,Programme,,
Ministry of Justice,MoJ HQ,20-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,HOME OFFICE IT,3503,"118,723.90",(MaLI Ref: HQ319) HOIT Proposal for MoJ Off-Boarding (RFP No: 225630) - Home Office CCN 1074,NP20 9BB,E198,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1107430,"35,224.56",CCN-3715-V04 - MERIS Server and Operating System Upgrade - Atos services (Ongoing cost),WV10 6UH,E007,Programme,,
Ministry of Justice,MoJ HQ,19-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CGI IT UK LTD,1108527,"96,012.00","L-R-2954-01 v1.0-Logiac charges						 							",CF31 9AP,E007,Programme,,
Ministry of Justice,MoJ HQ,22-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,STERIA LTD,1108868,"30,873.28","GAPS 2 - Monthly Support Costs - To be called off on a monthly basis,Quarterly call-off costs, Training Environment , Postcoder License renewal - Annual Payment & Training Web Domain Registration - Annual Payment",M14 0WN,0,Programme,,
Ministry of Justice,MoJ HQ,05-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LIBERATA UK LTD,1107760,"31,932.77",ICT Printing - Liberata Print Charges,NP10 9XA,0,Programme,,
Ministry of Justice,MoJ HQ,08-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,SYNETRIX LTD,1108001,"33,600.00",Synetrix ADSL For Judicial Broadband BT02 HMCTS. Synetrix - SSCSA Broadband,ST5 5NB,0,Programme,,
Ministry of Justice,MoJ HQ,05-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,LIBERATA UK LTD,1107760,"77,613.59",ICT Printing - Liberata Print Charges,NP10 9XA,0,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1107451,"45,439.66","PCVL Installation - Caernarfon (C&W Ref: 13093787),PCVL Installation - Phase 3 - HMCTS Tech Refresh to 447 Endpoints (C&W Ref: 13093801),PCVL Installation - Phase 4 - Crown Court (47) Expansion (C&W Ref: 13101692), PCVL Installation - Incre",MK3 5JP,0,Programme,,
Ministry of Justice,MoJ HQ,29-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1109081,"45,439.66","PCVL Installation - Caernarfon (C&W Ref: 13093787),PCVL Installation - Phase 3 - HMCTS Tech Refresh to 447 Endpoints (C&W Ref: 13093801),PCVL Installation - Phase 4 - Crown Court (47) Expansion (C&W Ref: 13101692), PCVL Installation - Incre",MK3 5JP,0,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,265000-IT & Telecommunications,PZ501-MoJ ICT Feeder,CABLE & WIRELESS WORLDWIDE,1107451,"273,058.26","PCVL Installation - Caernarfon (C&W Ref: 13093787),PCVL Installation - Phase 3 - HMCTS Tech Refresh to 447 Endpoints (C&W Ref: 13093801),PCVL Installation - Phase 4 - Crown Court (47) Expansion (C&W Ref: 13101692), PCVL Installation - Incre",MK3 5JP,0,Programme,,
Ministry of Justice,MoJ HQ,29-Aug-13,265000-IT & Telecommunications,QY200-OU10 Billback,VODAFONE CORPORATE LTD,1109251,"26,242.60",MoJ HQ Vodafone Mobiles - Account 602451432 - FY 13-14,RG14 5FF,0,Admin,,
Ministry of Justice,MoJ HQ,01-Aug-13,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1107430,"27,450.94",CCN A-R-3766-01-v03 - Provision of Telephony Service for Non-WITO ex CWW PNN3 Lines -  01/04/2013 to 18/10/2016,WV10 6UH,0,Admin,,
Ministry of Justice,MoJ HQ,01-Aug-13,265000-IT & Telecommunications,QY200-OU10 Billback,ATOS IT SERVICES UK LTD,1107430,"50,786.81",CCN A-S03481-01-V01 - Sustainable Print Service (SPS),WV10 6UH,0,Admin,,
Ministry of Justice,MoJ HQ,01-Aug-13,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1107452,"31,133.44","Conference venue, accommodation, catering and other costs relating to Judicial Training Conferences booked via the MOJ booking agent Calder Conferences",LS16 6RF,0,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,266000-Judicial Costs,MF600-Directorate of Judicial Offices,CALDER CONFERENCES LTD,1107452,"34,301.94","Conference venue, accommodation, catering and other costs relating to Judicial Training Conferences booked via the MOJ booking agent Calder Conferences",LS16 6RF,0,Programme,,
Ministry of Justice,MoJ HQ,08-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1107999,"68,637.82",Lotus Notes (RFS 97044) (Schedule),M14 0WN,0,Programme,,
Ministry of Justice,MoJ HQ,08-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1107874,"28,098.00",CCN A-R-02707-14-v01 - Interim BAU support,WV10 6UH,0,Programme,,
Ministry of Justice,MoJ HQ,08-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1107874,"28,488.00",CCN A-R-02707-14-v01 - Interim BAU support,WV10 6UH,0,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1107430,"25,000.00","CCN-AS-03726-01 - NISE project HQ 304-02 - CCN-AS-03726-01 - Finjan Service Improvement Project						",WV10 6UH,E003,Programme,,
Ministry of Justice,MoJ HQ,15-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,HOME OFFICE,3495,"25,423.63","HMCTS 192 ET Fees - Delivery of testing services for the ET Fees solution. 						",NP20 9BB,E181,Programme,,
Ministry of Justice,MoJ HQ,08-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,CGI IT UK LTD,1107898,"29,677.91",CCN L-S-3825-06 - HMCTS 192 ET Fees project - Logica T&M support - Deliverables as per CCN - L-S-3825-06.,CF31 9AP,E181,Programme,,
Ministry of Justice,MoJ HQ,27-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,CGI IT UK LTD,1108947,"33,298.49","L-S-3825-02 - NISE HQ203-2 L-S-3825-02 managed service PM							",CF31 9AP,E003,Programme,,
Ministry of Justice,MoJ HQ,05-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,INSIGHT DIRECT (UK) LTD,1107742,"48,333.20","HMCTS 256 DWCC- Set upand managed service for WiFi						",UB8 1PH,E209,Programme,,
Ministry of Justice,MoJ HQ,05-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,CGI IT UK LTD,1107689,"60,420.99",CCN L-R-3720-01 - HMCTS 293 Underhill - Deliverables as per L-R-3720-01,CF31 9AP,0,Programme,,
Ministry of Justice,MoJ HQ,05-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,CGI IT UK LTD,1107689,"60,639.17",CCN L-R-3720-01 - HMCTS 293 Underhill - Deliverables as per L-R-3720-01,CF31 9AP,0,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,INSIGHT DIRECT (UK) LTD,1107525,"62,801.97","HMCTS 256 DWCC- Equipment						",UB8 1PH,E209,Programme,,
Ministry of Justice,MoJ HQ,22-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1108703,"69,752.00",CCN A-R-3580-02 v03 - HMCTS 192 ET Fees- Fixed price for delivery of the ET Fees requirements,WV10 6UH,E181,Programme,,
Ministry of Justice,MoJ HQ,22-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1108703,"72,325.00",CCN A-R-3580-02 v03 - HMCTS 192 ET Fees- Fixed price for delivery of the ET Fees requirements,WV10 6UH,E181,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1107430,"82,377.00","CCN-AS-03726-01 - NISE project HQ 304-02 - CCN-AS-03726-01 - Finjan Service Improvement Project						",WV10 6UH,E003,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1107430,"94,660.65","CCN-AS-03726-01 - NISE project HQ 304-02 - CCN-AS-03726-01 - Finjan Service Improvement Project						",WV10 6UH,E003,Programme,,
Ministry of Justice,MoJ HQ,05-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,LIBERATA UK LTD,1107759,"186,496.50",HMCTS 192 ET Fees - Fixed price for the development of ET Fees. This charge has been reduced to take account of FSMO 249D,NP10 8BA,E181,Programme,,
Ministry of Justice,MoJ HQ,15-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1108438,"26,034.96","Change requests related to CCN048 (STERIA) - NOMS230: CR PCMS396 New Dummy NRD Codes (T&M cap £26, 034.96)",M14 0WN,E059,Programme,,
Ministry of Justice,MoJ HQ,15-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1108438,"49,901.00","Change requests related to CCN048 (STERIA) - NOMS230 CR PCMS380 ICMS Mapping Tool Changes being Steria CR380 £50,000 fixed price.",M14 0WN,E059,Programme,,
Ministry of Justice,MoJ HQ,05-Aug-13,512000-Intangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1107814,"412,684.00","CCN048 Change request PSDC11 Change requests T&M element only of CR220 £390,870 and CR356 £21,814 : totalling £412,684 being Delivery Certificate 11.  						 				",M14 0WN,E059,Programme,,
Ministry of Justice,MoJ HQ,19-Aug-13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,STERIA LTD,1108651,"150,000.00",CCN0038 - GAPS2 Specials Enhancements. Supplier costs for delivering revised GAPS2 application and related services e.g UAT support.This is minus payment of £8565 already paid that was agreed as offset against total costs,M14 0WN,E151,Programme,,
Ministry of Justice,MoJ HQ,01-Aug-13,532000-Tangible GBV - Additions,PZ501-MoJ ICT Feeder,ATOS IT SERVICES UK LTD,1107430,"256,853.00","A-S-3659-03v06 HQ288-02 LSC RI/SE CCN 03659-03 LSC Recovery Island						",WV10 6UH,E210,Programme,,
Ministry of Justice,MoJ HQ,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1108917,"50,082.00",Rates Invoice / Accounting Adjustment,RATES,0,Balance Sheet,,
Ministry of Justice,MoJ HQ,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,LONDON BOROUGH OF CAMDEN,1108919,"75,614.00",Rates Invoice / Accounting Adjustment,RATES,0,Balance Sheet,,
Ministry of Justice,MoJ HQ,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1108917,"83,961.00",Rates Invoice / Accounting Adjustment,RATES,0,Balance Sheet,,
Ministry of Justice,MoJ HQ,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1108917,"89,362.00",Rates Invoice / Accounting Adjustment,RATES,0,Balance Sheet,,
Ministry of Justice,MoJ HQ,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1108917,"147,300.00",Rates Invoice / Accounting Adjustment,RATES,0,Balance Sheet,,
Ministry of Justice,MoJ HQ,23-Aug-13,610400-Debtors <1 year - Prepayments & Accrued Income,WW000-Balance Sheet,CITY OF WESTMINSTER,1108917,"585,272.00",Rates Invoice / Accounting Adjustment,RATES,0,Balance Sheet,,
Ministry of Justice,HMCTS,23-Aug-13,221000-Property Rent and Rates,FZ999-Midlands Region,STANDARD LIFE INVESTMENTS,2565696,"36,938.00",Quarterly rent for Nottingham ETS,EH2 2LL-RENT,0,Programme,,
Ministry of Justice,HMCTS,02-Aug-13,222001-Maintenance,AG999-HQ - Estates,R & M WILLIAMS LTD,2543605,"30,602.00",CIS LABOUR - MW - PTO 12/13 (15) Bristol Judges' Lodgings - Works Package 2,CIS-CF11 8JQ,0,Programme,,
Ministry of Justice,HMCTS,23-Aug-13,222001-Maintenance,AG999-HQ - Estates,WHEELERS,2565745,"34,343.00",MA Audits,SO15 2AB,0,Programme,,
Ministry of Justice,HMCTS,13-Aug-13,222001-Maintenance,BZ999-London Region,TURNER & TOWNSEND PROJECT MANAGEMENT,2553285,"25,756.00",PRFD First Avenue House - Turner & Townsend - Professional Services - stage 4 to 7 for Client Rep & Cost Consultant,LS18 4GH,0,Programme,,
Ministry of Justice,HMCTS,02-Aug-13,222001-Maintenance,BZ999-London Region,ATKINS,2542397,"40,597.00",London Court Estate Reconfiguration - Atkins - Professional Services in connection with First Avenue House Fit - REPLACES PO 20000175381,WR5 1TX,0,Programme,,
Ministry of Justice,HMCTS,21-Aug-13,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),2432,"40,918.00",222173-PRIME Variables - DWP Prime MOTO Variable Occupation Costs ,CF14 3UW,0,Programme,,
Ministry of Justice,HMCTS,09-Aug-13,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),2397,"48,251.00",222173-PRIME Variables - DWP Prime MOTO Variable Occupation Costs,CF14 3UW,0,Programme,,
Ministry of Justice,HMCTS,13-Aug-13,222002-Other Property Costs,AG999-HQ - Estates,DEPARTMENT FOR WORK & PENSIONS (DWP),2409,"750,024.00",222171-PRIME FUP Costs - DWP Prime MOTO Occupation costs,CF14 3UW,0,Programme,,
Ministry of Justice,HMCTS,30-Aug-13,222002-Other Property Costs,BZ999-London Region,OFFICE OF FAIR TRADING,2452,"254,166.00","For the period 1/7-30/9/13 for Rent, Rates and Service Charges ",EC4Y 8JX,0,Programme,,
Ministry of Justice,HMCTS,06-Aug-13,222002-Other Property Costs,BZ999-London Region,DTZ DEBENHAM TIE LEUNG,2545680,"275,750.00",222102-OGD Occupancy Costs,B4 6AJ A/C CPS,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222002-Other Property Costs,CZ999-South East Region,CALDER CONFERENCES LTD,2559687,"81,708.00","Hilton Watford Tribunals Hearing Rooms - Calder Conferences - ref GPS26625/1 - Hire of 5 rooms, Mon to Fri from 01/10/13 to 30/09/14",LS16 6RF,0,Programme,,
Ministry of Justice,HMCTS,14-Aug-13,222002-Other Property Costs,SL999-Centralised Frontline,UKI CHARITABLE FOUNDATION,2556009,"33,300.00",222114-Service Charges,LE1 7GJ,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2557529,"44,816.00","Internal Repair and Maintenance - This work relates to the jobs that are less than £5k in value, undertaken at individual sites, but are chargeable under the Total Facilities Management Contract",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2560026,"46,144.00",Waste Disposal,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2560026,"55,714.00",Security,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2557529,"64,962.00","M & E Repair and Maintenance - This work relates to the jobs that are less than £5k in value, undertaken at individual sites, but are chargeable under the Total Facilities Management Contract",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2557529,"69,496.00","Internal Repair and Maintenance - This work relates to the jobs that are less than £5k in value, undertaken at individual sites, but are chargeable under the Total Facilities Management Contract",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2557529,"76,931.00",Management,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2557529,"248,855.00","Internal Repair and Maintenance - This work relates to the jobs that are less than £5k in value, undertaken at individual sites, but are chargeable under the Total Facilities Management Contract",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2560026,"318,666.00",Cleaning,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,BZ999-London Region,MITIE JUSTICE LTD,2560026,"616,069.00",Security,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,13-Aug-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2552441,"38,622.00",Management,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2557529,"46,329.00",Waste Disposal,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2557529,"56,570.00",Security,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,13-Aug-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2552441,"141,746.00","M & E Repair and Maintenance 	",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2557529,"160,565.00",Cleaning,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,16-Aug-13,222003-CIS Labour TFM Estates,CZ999-South East Region,MITIE JUSTICE LTD,2557529,"403,108.00",Security,CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,27-Aug-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2565984,"37,427.00","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - Management Costs",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,27-Aug-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2565984,"101,358.00","CIS Labour - TFM Works Package B, South West Region - Hard Services (Fixed) - M&E Repair & Maintenance",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,27-Aug-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2565984,"109,933.00","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Cleaning",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,27-Aug-13,222003-CIS Labour TFM Estates,DZ999-South West Region,MITIE JUSTICE LTD,2565984,"215,994.00","CIS Labour - TFM Works Package B, South West Region - Soft Services (Fixed) - Security",CIS-BS16 7FH,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2559818,"35,297.00",M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2559818,"41,867.00",MANAGEMENT COSTS WALES,CIS-S81 7QF,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2559818,"56,579.00",M&E REPAIR AND MAINTENANCE WALES,CIS-S81 7QF,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2559818,"64,873.00",CLEANING - WALES,CIS-S81 7QF,0,Programme,,
Ministry of Justice,HMCTS,28-Aug-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2568078,"66,784.00",CIS Labour - Swansea Magistrates -  G4S INTEGRATED SERVICES (UK) LTD - BMS Upgrade & Optimisation,CIS-S81 7QF,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,EZ999-Wales Region,G4S INTEGRATED SERVICES (UK) LTD,2559818,"139,488.00",SECURITY - WALES,CIS-S81 7QF,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2559819,"26,777.00",Internal Repair and Maintenance,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2559819,"26,801.00",Internal Repair & Maintenance,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,06-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2545736,"30,000.00",Lincoln County - G4S - Supply & install public seating to reception area - new order required to replace 20000169919,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2559819,"31,638.00",Management Costs etc,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,27-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2565899,"37,551.00",CIS Labour - Nottingham Magistrates' Court-G4S Integrated Services -Decommissioning of kitchen area,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,06-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2545736,"37,692.00",CIS labour - Telford Magistrates' Court - G4S Integrated Services - Repair and re-upholstery of court seating Quotation Ref: JC3665,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2559819,"53,342.00",M&E Repair & Maintenance,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,27-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2565899,"67,726.00",CIS labour - Telford Magistrates' Court - G4S Integrated Services - Removal of old flooring and replacement floor coverings,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,20-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2559819,"99,924.00",Management Costs,CIS-WR12 7LJ,0,Programme,,
Ministry of Justice,HMCTS,06-Aug-13,222003-CIS Labour TFM Estates,FZ999-Midlands Region,G4S INTEGRATED SERVICES (UK) LTD,2545736,"123,982.00",CIS labour - Walsall Hearing Room Project - G4S Integrated Services - Construction of Hearing Rooms,CIS-WR12 7LJ,0,Programme,,
