Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Corporate,14-Oct-11,TEMPORARY (TEMP) STAFF COSTS,Change PMU,CAPITA RESOURCING LTD,2022857996,"Ł31,248.47",Professional Services,Professional Staff,Interim Personnel
Department for Work and Pensions,Employment Programmes,14-Oct-11,YOUNG PERSON'S GUARANTEE,COO,CHESHIRE WEST & CHESTER COUNCIL,2022858007,"Ł88,650.00",Welfare to Work,Client Facing,YOUNG PERSON'S GUARANTEE
Department for Work and Pensions,Corporate,14-Oct-11,OTHER GOODS AND SERVICES,Change PMU,DLA PIPER UK,2022858124,"Ł151,110.82",Professional Services,Professional Staff,Legal
Department for Work and Pensions,Employment Programmes,14-Oct-11,RESIDENTIAL TRAINING,COO,DONCASTER DEAF TRUST,2022858126,"Ł124,111.22",Welfare to Work,Client Facing,RESIDENTIAL TRAINING
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,EOS WORKS LTD,2022859613,"Ł4,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,EOS WORKS LTD,2022859613,"Ł12,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,EOS WORKS LTD,2022859613,"Ł9,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,EOS WORKS LTD,2022859613,"Ł5,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Corporate,14-Oct-11,PROFESSIONAL FEES,PS,FIELD FISHER WATERHOUSE LLP,2022859637,"Ł21,927.96",Professional Services,Professional Staff,Legal
Department for Work and Pensions,Corporate,14-Oct-11,Consultancy Fee,PS,FIELD FISHER WATERHOUSE LLP,2022859637,"Ł28,183.16",Professional Services,Professional Staff,Legal
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł4,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł1,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł3,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł2,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł4,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł7,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł7,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł7,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł11,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł5,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł6,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł15,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,G4S REGIONAL MANAGEMENT UK & I LTD,2022859697,"Ł8,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł1,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł3,450.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł6,325.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł3,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł4,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł4,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł3,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - NON-WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł1,491.86",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - NON-WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł7,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł600.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł14,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł1,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł6,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł800.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł6,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł38,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł20,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł14,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł11,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł8,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł9,600.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł10,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł6,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł6,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł4,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł2,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł6,000.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł2,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł24,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł1,200.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł30,400.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,INGEUS UK LTD,2022859793,"Ł4,800.00",Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Oct-11,YOUNG PERSON'S GUARANTEE,COO,IXION HOLDINGS LTD,2022859800,"Ł47,400.00",Welfare to Work,Client Facing,YOUNG PERSON'S GUARANTEE
Department for Work and Pensions,Employment Programmes,14-Oct-11,YOUNG PERSON'S GUARANTEE,COO,IXION HOLDINGS LTD,2022859800,"Ł87,900.00",Welfare to Work,Client Facing,YOUNG PERSON'S GUARANTEE
Department for Work and Pensions,Employment Programmes,14-Oct-11,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,JHP GROUP LTD,2022859961,Ł400.00,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
