MODGPC00147965,07-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,086.17",,,,,,,,,,,
MODGPC00148444,24-Jun-16,Hotels And Motels, DELTA HOTEL,"£1,086.17",,,,,,,,,,,
MODGPC00147344,15-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£1,083.00",,,,,,,,,,,
MODGPC00148445,06-Jun-16,Airlines, BRITISH AIRWAYS,"£1,080.65",,,,,,,,,,,
MODGPC00146403,29-Jun-16,Auto/Vehicle Dealers, BOAT DEALERS,"£1,080.00",,,,,,,,,,,
MODGPC00146464,28-Jun-16,Government, SCHOOLS - DEFAULT,"£1,080.00",,,,,,,,,,,
MODGPC00147426,14-Jun-16,Medical, MEDICAL/DENTAL LABS,"£1,080.00",,,,,,,,,,,
MODGPC00148444,26-Jun-16,Hotels And Motels, RESIDENCE INN,"£1,079.48",,,,,,,,,,,
MODGPC00148444,26-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,078.00",,,,,,,,,,,
MODGPC00148445,20-Jun-16,Transportation, TRAVEL AGENCIES,"£1,078.00",,,,,,,,,,,
MODGPC00148444,02-Jun-16,Hotels And Motels, HOLIDAY INN,"£1,077.69",,,,,,,,,,,
MODGPC00148324,01-Jun-16,Government, SCHOOLS - DEFAULT,"£1,077.28",,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, CRUISE LINES,"£1,076.90",,,,,,,,,,,
MODGPC00148092,06-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£1,076.64",,,,,,,,,,,
MODGPC00148093,06-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£1,076.64",,,,,,,,,,,
MODGPC00148095,06-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£1,076.64",,,,,,,,,,,
MODGPC00148096,06-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£1,076.64",,,,,,,,,,,
MODGPC00148445,04-Jun-16,Transportation, AIRPORTS/FIELDS/TERMINALS,"£1,075.65",,,,,,,,,,,
MODGPC00146495,28-Jun-16,Other Supplies, CATALOG MERCHANT,"£1,075.52",,,,,,,,,,,
MODGPC00146890,21-Jun-16,Government, BUSINESS/SECRETARIAL SCHOOL,"£1,074.00",,,,,,,,,,,
MODGPC00147484,13-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,"£1,074.00",,,,,,,,,,,
MODGPC00147626,10-Jun-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,"£1,074.00",,,,,,,,,,,
MODGPC00146650,24-Jun-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,"£1,072.80",,,,,,,,,,,
MODGPC00147038,20-Jun-16,Facilities/Repair Supplies, HARDWARE STORES,"£1,068.00",,,,,,,,,,,
MODGPC00147019,20-Jun-16,Government, SCHOOLS - DEFAULT,"£1,066.80",,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, RESIDENCE INN,"£1,064.17",,,,,,,,,,,
MODGPC00147226,16-Jun-16,Caterers Food, CATERERS,"£1,064.12",,,,,,,,,,,
MODGPC00148444,16-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,063.58",,,,,,,,,,,
MODGPC00147228,16-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,"£1,063.00",,,,,,,,,,,
MODGPC00146606,24-Jun-16,Professional Services, COMMERCIAL PHOTO/ART/GRAPH,"£1,060.80",,,,,,,,,,,
MODGPC00146823,22-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,060.15",,,,,,,,,,,
MODGPC00146588,27-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,060.08",,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,060.00",,,,,,,,,,,
MODGPC00148445,24-Jun-16,Transportation, CRUISE LINES,"£1,060.00",,,,,,,,,,,
MODGPC00147867,08-Jun-16,Medical, HOSPITALS,"£1,056.35",,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, HOTEL IBIS,"£1,056.32",,,,,,,,,,,
MODGPC00147223,16-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,056.28",,,,,,,,,,,
MODGPC00148445,31-May-16,Transportation, TRANSPORTATION SVCS - DEFAULT,"£1,056.10",,,,,,,,,,,
MODGPC00147782,09-Jun-16,Business Expenses/Services, STATIONERY STORES,"£1,056.00",,,,,,,,,,,
MODGPC00148445,28-Jun-16,Transportation, CRUISE LINES,"£1,055.92",,,,,,,,,,,
MODGPC00148445,28-Jun-16,Transportation, CRUISE LINES,"£1,055.92",,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,055.61",,,,,,,,,,,
MODGPC00148444,01-Jun-16,Hotels And Motels, HAMPTON INNS,"£1,055.11",,,,,,,,,,,
MODGPC00148024,06-Jun-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,"£1,053.40",,,,,,,,,,,
MODGPC00146988,20-Jun-16,Facilities/Repair Services, SMALL APPLIANCE REPAIR DEF,"£1,052.45",,,,,,,,,,,
MODGPC00146426,28-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,"£1,050.00",,,,,,,,,,,
MODGPC00148444,27-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,050.00",,,,,,,,,,,
MODGPC00148445,21-Jun-16,Transportation," MARINAS, SERVICE & SUPPLY","£1,049.40",,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, CRUISE LINES,"£1,048.63",,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, RESIDENCE INN,"£1,048.51",,,,,,,,,,,
MODGPC00148445,27-Jun-16,Airlines, EMIRATES AIRLINES,"£1,044.20",,,,,,,,,,,
MODGPC00147524,13-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,042.10",,,,,,,,,,,
MODGPC00148444,09-Jun-16,Hotels And Motels, MARATIM HOTELS,"£1,041.46",,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,040.67",,,,,,,,,,,
MODGPC00148390,01-Jun-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,"£1,040.41",,,,,,,,,,,
MODGPC00148220,02-Jun-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,"£1,040.40",,,,,,,,,,,
MODGPC00148444,11-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,039.50",,,,,,,,,,,
MODGPC00146863,22-Jun-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,"£1,034.40",,,,,,,,,,,
MODGPC00147365,14-Jun-16,Retail, SPORTING GOODS STORES,"£1,033.87",,,,,,,,,,,
MODGPC00146726,23-Jun-16,Business To Business Facility/, CHEMICALS/ALLIED PRODS - DEF,"£1,033.58",,,,,,,,,,,
MODGPC00146644,23-Jun-16,Miscellaneous, OTHER DIRECT MARKETERS,"£1,032.00",,,,,,,,,,,
MODGPC00147775,09-Jun-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,"£1,029.60",,,,,,,,,,,
MODGPC00146805,22-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,029.54",,,,,,,,,,,
MODGPC00147866,08-Jun-16,Freight/Courier/Warehouse Svcs, MOTOR FREIGHT CARRIERS,"£1,027.80",,,,,,,,,,,
MODGPC00148445,08-Jun-16,Airlines," AIRLINES, AIR CARRIERS","£1,021.99",,,,,,,,,,,
MODGPC00148444,09-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,021.59",,,,,,,,,,,
MODGPC00148444,28-Jun-16,Hotels And Motels, TRAVELODGE,"£1,021.30",,,,,,,,,,,
MODGPC00148445,01-Jun-16,Transportation, CRUISE LINES,"£1,021.13",,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,020.50",,,,,,,,,,,
MODGPC00146483,28-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,"£1,020.23",,,,,,,,,,,
MODGPC00146647,24-Jun-16,Other Supplies, CATALOG MERCHANT,"£1,020.22",,,,,,,,,,,
MODGPC00146790,22-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,020.00",,,,,,,,,,,
MODGPC00147415,14-Jun-16,Government, COLLEGES/UNIV/JC/PROFESSION,"£1,020.00",,,,,,,,,,,
MODGPC00147656,10-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,020.00",,,,,,,,,,,
MODGPC00147725,09-Jun-16,Equipment And Furniture, TOOL HIRE,"£1,020.00",,,,,,,,,,,
MODGPC00147945,07-Jun-16,Government, BUSINESS/SECRETARIAL SCHOOL,"£1,020.00",,,,,,,,,,,
MODGPC00148203,02-Jun-16,Equipment And Furniture, TOOL HIRE,"£1,020.00",,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,020.00",,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,020.00",,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,"£1,020.00",,,,,,,,,,,
MODGPC00148445,08-Jun-16,Transportation, LOCAL COMMUTER TRANSPORT,"£1,020.00",,,,,,,,,,,
MODGPC00147927,07-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,"£1,019.99",,,,,,,,,,,
MODGPC00147244,16-Jun-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","£1,018.54",,,,,,,,,,,
MODGPC00147932,07-Jun-16,Auto/Vehicle Expenses, AUTO BODY REPAIR SHOPS,"£1,018.04",,,,,,,,,,,
MODGPC00146614,24-Jun-16,Government, GOV'T SERV - DEFAULT,"£1,017.60",,,,,,,,,,,
MODGPC00147227,16-Jun-16,Caterers Food, CATERERS,"£1,016.37",,,,,,,,,,,
MODGPC00147964,07-Jun-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,"£1,016.36",,,,,,,,,,,
MODGPC00146666,24-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£1,015.96",,,,,,,,,,,
MODGPC00146761,23-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,015.84",,,,,,,,,,,
MODGPC00147599,10-Jun-16,Business To Business Eqpt/Furn, BOOK STORES,"£1,015.70",,,,,,,,,,,
MODGPC00148444,09-Jun-16,Hotels And Motels, DELTA HOTEL,"£1,015.53",,,,,,,,,,,
MODGPC00147475,14-Jun-16,Retail, SPORTS/RIDING APPAREL STORES,"£1,015.42",,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,015.13",,,,,,,,,,,
MODGPC00146690,23-Jun-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,"£1,014.60",,,,,,,,,,,
MODGPC00146697,23-Jun-16,Government, SCHOOLS - DEFAULT,"£1,014.00",,,,,,,,,,,
MODGPC00148445,17-Jun-16,Transportation, TRAVEL AGENCIES,"£1,013.90",,,,,,,,,,,
MODGPC00148444,20-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,013.35",,,,,,,,,,,
MODGPC00148444,12-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,"£1,012.90",,,,,,,,,,,
MODGPC00146724,23-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,012.00",,,,,,,,,,,
MODGPC00148444,03-Jun-16,Hotels And Motels, TAJ HOTELS INTERNAT'L,"£1,011.50",,,,,,,,,,,
MODGPC00147338,15-Jun-16,Retail, GROCERY STORES/SUPERMARKETS,"£1,010.47",,,,,,,,,,,
MODGPC00148374,01-Jun-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,"£1,010.00",,,,,,,,,,,
MODGPC00147397,14-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£1,008.60",,,,,,,,,,,
MODGPC00148278,02-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,"£1,008.60",,,,,,,,,,,
MODGPC00147063,20-Jun-16,Caterers Food, CATERERS,"£1,008.32",,,,,,,,,,,
MODGPC00146504,28-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,008.00",,,,,,,,,,,
MODGPC00147355,15-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,"£1,008.00",,,,,,,,,,,
MODGPC00148445,15-Jun-16,Transportation, AIRPORTS/FIELDS/TERMINALS,"£1,007.42",,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, RESIDENCE INN,"£1,004.80",,,,,,,,,,,
MODGPC00147687,10-Jun-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,"£1,004.40",,,,,,,,,,,
MODGPC00146819,22-Jun-16,Retail, COMMERCIAL FOOTWEAR,"£1,004.33",,,,,,,,,,,
MODGPC00146412,29-Jun-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,"£1,004.00",,,,,,,,,,,
MODGPC00148006,07-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,"£1,002.92",,,,,,,,,,,
MODGPC00148126,03-Jun-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,"£1,002.45",,,,,,,,,,,
MODGPC00146774,22-Jun-16,Facilities Maintenance, CARPENTRY,"£1,002.00",,,,,,,,,,,
MODGPC00148298,27-May-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,"£1,002.00",,,,,,,,,,,
MODGPC00148445,03-Jun-16,Transportation, TRAVEL AGENCIES,"£1,000.52",,,,,,,,,,,
MODGPC00148445,13-Jun-16,Transportation, TRAVEL AGENCIES,"£1,000.49",,,,,,,,,,,
MODGPC00146374,29-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,000.00",,,,,,,,,,,
MODGPC00146608,24-Jun-16,Miscellaneous, SPORT/RECREATIONAL CAMPS,"£1,000.00",,,,,,,,,,,
MODGPC00146723,23-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,000.00",,,,,,,,,,,
MODGPC00147000,20-Jun-16,Equipment And Furniture, TOOL HIRE,"£1,000.00",,,,,,,,,,,
MODGPC00147497,13-Jun-16,Medical, OPTICIANS,"£1,000.00",,,,,,,,,,,
MODGPC00147548,13-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,000.00",,,,,,,,,,,
MODGPC00147951,07-Jun-16,Government, SCHOOLS - DEFAULT,"£1,000.00",,,,,,,,,,,
MODGPC00148061,06-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,000.00",,,,,,,,,,,
MODGPC00148138,03-Jun-16,Professional Services, PROFESSIONAL SERVICES - DEF,"£1,000.00",,,,,,,,,,,
MODGPC00148147,03-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,"£1,000.00",,,,,,,,,,,
MODGPC00148244,02-Jun-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,"£1,000.00",,,,,,,,,,,
MODGPC00146931,21-Jun-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,£999.90,,,,,,,,,,,
MODGPC00147955,07-Jun-16,Government, GOV'T SERV - DEFAULT,£999.36,,,,,,,,,,,
MODGPC00148444,22-Jun-16,Hotels And Motels, SAS HOTELS,£998.52,,,,,,,,,,,
MODGPC00147879,08-Jun-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,£998.40,,,,,,,,,,,
MODGPC00148445,14-Jun-16,Transportation, CRUISE LINES,£997.26,,,,,,,,,,,
MODGPC00147314,15-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£996.00,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£995.18,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£995.18,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£995.18,,,,,,,,,,,
MODGPC00148444,19-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£995.18,,,,,,,,,,,
MODGPC00148167,03-Jun-16,Clothing/Shoes/Uniforms, SHOE STORES,£995.00,,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, CRUISE LINES,£991.32,,,,,,,,,,,
MODGPC00148445,13-Jun-16,Transportation, TAXICABS/LIMOUSINES,£991.12,,,,,,,,,,,
MODGPC00148445,29-Jun-16,Transportation, BUS LINES/CHARTER/TOUR,£991.03,,,,,,,,,,,
MODGPC00146834,22-Jun-16,Other Supplies, COMBINATION CATALOG & RETAIL,£990.00,,,,,,,,,,,
MODGPC00147327,15-Jun-16,Other Supplies, COMBINATION CATALOG & RETAIL,£990.00,,,,,,,,,,,
MODGPC00147530,13-Jun-16,Government, GOV'T SERV - DEFAULT,£990.00,,,,,,,,,,,
MODGPC00148386,01-Jun-16,Business To Business Facility/, MOTOR VEHICLE SUPPLY/NEW PARTS,£990.00,,,,,,,,,,,
MODGPC00147914,08-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£988.78,,,,,,,,,,,
MODGPC00147979,06-Jun-16,Eating And Drinking Places, RESTAURANTS,£987.02,,,,,,,,,,,
MODGPC00148013,06-Jun-16,Business To Business Services, MISC PUBLISHING & PRINTING,£986.80,,,,,,,,,,,
MODGPC00146446,28-Jun-16,Professional Services, COMMERCIAL PHOTO/ART/GRAPH,£986.40,,,,,,,,,,,
MODGPC00148335,01-Jun-16,Government, GOV'T SERV - DEFAULT,£986.40,,,,,,,,,,,
MODGPC00148021,06-Jun-16,Facilities/Repair Services, SMALL APPLIANCE REPAIR DEF,£986.22,,,,,,,,,,,
MODGPC00147354,15-Jun-16,Utilities, UTILITIES/ELEC/GAS/H2O/SANI,£986.18,,,,,,,,,,,
MODGPC00147078,20-Jun-16,Auto/Vehicle Dealers, BOAT DEALERS,£985.92,,,,,,,,,,,
MODGPC00148444,13-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£984.98,,,,,,,,,,,
MODGPC00146837,22-Jun-16,Business Expenses/Services, STATIONERY STORES,£983.94,,,,,,,,,,,
MODGPC00147990,07-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£983.64,,,,,,,,,,,
MODGPC00147409,14-Jun-16,Government, SCHOOLS - DEFAULT,£982.00,,,,,,,,,,,
MODGPC00146553,27-Jun-16,Government, GOV'T SERV - DEFAULT,£981.02,,,,,,,,,,,
MODGPC00146417,29-Jun-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,£980.82,,,,,,,,,,,
MODGPC00147237,16-Jun-16,Other Supplies, MISC GENERAL MERCHANDISE,£980.52,,,,,,,,,,,
MODGPC00146432,27-Jun-16,Auto/Vehicle Expenses, AUTO PAINT SHOPS,£980.27,,,,,,,,,,,
MODGPC00146669,24-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£979.95,,,,,,,,,,,
MODGPC00148445,28-Jun-16,Transportation, TRAVEL AGENCIES,£979.82,,,,,,,,,,,
MODGPC00147812,09-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£978.12,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£978.00,,,,,,,,,,,
MODGPC00148362,01-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£977.97,,,,,,,,,,,
MODGPC00147590,13-Jun-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,£976.70,,,,,,,,,,,
MODGPC00148177,05-Jun-16,Caterers Food, CATERERS,£976.29,,,,,,,,,,,
MODGPC00147467,14-Jun-16,Business To Business Facility/, MOTOR VEHICLE SUPPLY/NEW PARTS,£975.74,,,,,,,,,,,
MODGPC00147987,07-Jun-16,Equipment And Furniture, FURNITURE/EQUIP STORES,£975.60,,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, TRAVELODGE,£975.00,,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, TRAVELODGE,£975.00,,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, TRAVELODGE,£975.00,,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, TRAVELODGE,£975.00,,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, TRAVELODGE,£975.00,,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, TRAVELODGE,£975.00,,,,,,,,,,,
MODGPC00148444,31-May-16,Hotels And Motels, TRAVELODGE,£975.00,,,,,,,,,,,
MODGPC00147220,16-Jun-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,£974.87,,,,,,,,,,,
MODGPC00148403,31-May-16,Business Services, BUSINESS SERVICES - DEFAULT,£973.75,,,,,,,,,,,
MODGPC00147222,16-Jun-16,Business To Business Facility/," PAINT, VARNISHES & SUPPLIES",£973.39,,,,,,,,,,,
MODGPC00147774,09-Jun-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,£972.86,,,,,,,,,,,
MODGPC00146886,21-Jun-16,Entertainment, THEATRICAL PRODUCERS,£972.00,,,,,,,,,,,
MODGPC00147306,15-Jun-16,Government, GOV'T SERV - DEFAULT,£972.00,,,,,,,,,,,
MODGPC00147458,14-Jun-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,£971.75,,,,,,,,,,,
MODGPC00146389,29-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£971.70,,,,,,,,,,,
MODGPC00148358,01-Jun-16,Other Supplies, CATALOG MERCHANT,£971.17,,,,,,,,,,,
MODGPC00148381,01-Jun-16,Retail, ELECTRONICS STORES,£970.33,,,,,,,,,,,
MODGPC00148144,02-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£969.41,,,,,,,,,,,
MODGPC00147963,07-Jun-16,Business Expenses/Services, POSTAGE STAMPS,£968.76,,,,,,,,,,,
MODGPC00146541,27-Jun-16,Medical, HOSPITALS,£967.87,,,,,,,,,,,
MODGPC00146899,21-Jun-16,Miscellaneous, CIVIC/SOCIAL/FRATERNAL ASSC,£966.53,,,,,,,,,,,
MODGPC00148445,31-May-16,Transportation, TAXICABS/LIMOUSINES,£966.29,,,,,,,,,,,
MODGPC00147898,08-Jun-16,Other Supplies, VARIETY STORES,£965.08,,,,,,,,,,,
MODGPC00147715,10-Jun-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£964.25,,,,,,,,,,,
MODGPC00148444,08-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£963.06,,,,,,,,,,,
MODGPC00148444,07-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£962.29,,,,,,,,,,,
MODGPC00148067,06-Jun-16,Retail, PET STORES/FOOD & SUPPLY,£961.65,,,,,,,,,,,
MODGPC00146895,21-Jun-16,Government, SCHOOLS - DEFAULT,£960.00,,,,,,,,,,,
MODGPC00147968,07-Jun-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,£960.00,,,,,,,,,,,
MODGPC00147978,07-Jun-16,Other Supplies, MISC SPECIALTY RETAIL,£960.00,,,,,,,,,,,
MODGPC00148313,01-Jun-16,Retail, SPORTING GOODS STORES,£960.00,,,,,,,,,,,
MODGPC00147583,13-Jun-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,£959.98,,,,,,,,,,,
MODGPC00147060,20-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£959.04,,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, CRUISE LINES,£958.76,,,,,,,,,,,
MODGPC00148445,09-Jun-16,Transportation, CRUISE LINES,£958.38,,,,,,,,,,,
MODGPC00147587,13-Jun-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,£957.60,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.90,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£956.87,,,,,,,,,,,
MODGPC00147277,15-Jun-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,£956.52,,,,,,,,,,,
MODGPC00146434,28-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,£956.16,,,,,,,,,,,
MODGPC00147082,20-Jun-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,£954.84,,,,,,,,,,,
MODGPC00148444,17-Jun-16,Hotels And Motels, HILTON,£953.57,,,,,,,,,,,
MODGPC00146979,20-Jun-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,£953.26,,,,,,,,,,,
MODGPC00146942,20-Jun-16,Caterers Food, CATERERS,£952.98,,,,,,,,,,,
MODGPC00148402,31-May-16,Entertainment, TOURIST ATTRACTIONS AND XHBT,£952.12,,,,,,,,,,,
MODGPC00148444,28-Jun-16,Hotels And Motels, RESIDENCE INN,£952.05,,,,,,,,,,,
MODGPC00148444,21-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£950.00,,,,,,,,,,,
MODGPC00148444,07-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£948.14,,,,,,,,,,,
MODGPC00147648,10-Jun-16,Government, BUSINESS/SECRETARIAL SCHOOL,£948.00,,,,,,,,,,,
MODGPC00147902,08-Jun-16,Business To Business Services, METAL SERVICE CENTERS,£948.00,,,,,,,,,,,
MODGPC00148444,06-Jun-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,£948.00,,,,,,,,,,,
MODGPC00147002,20-Jun-16,Business Services, ADVERTISING SERVICES,£947.10,,,,,,,,,,,
MODGPC00148209,02-Jun-16,Business Services, ADVERTISING SERVICES,£947.10,,,,,,,,,,,
MODGPC00146347,29-Jun-16,Business Services, BUSINESS SERVICES - DEFAULT,£946.58,,,,,,,,,,,
MODGPC00148444,14-Jun-16,Hotels And Motels, BEST WESTERN,£945.96,,,,,,,,,,,
MODGPC00147670,10-Jun-16,Retail, MISC FOOD STORES - DEFAULT,£945.45,,,,,,,,,,,
MODGPC00146447,28-Jun-16,Government, GOV'T SERV - DEFAULT,£944.50,,,,,,,,,,,
