Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type,,
Ministry of Justice,HMCTS,30/07/2013,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2538046,"103,305.99",CIS Labour - Southampton MC - Interserve Construction Ltd - Window Replacement and Remedials - This PO replaces 20000163831,CIS-B23 7RZ,0,Programme,
Ministry of Justice,HMCTS,09/07/2013,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2513665,"121,098.12","CIS labour: boiler replacement at Southampton Barrack Block & Western Range, BCP 11/12 (10j).",CIS-B23 7RZ,0,Programme,
Ministry of Justice,HMCTS,30/07/2013,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2538046,"129,447.80","CIS labour: roof works at Southampton Combined Court, BCP 11/12 (10e).",CIS-B23 7RZ,0,Programme,
Ministry of Justice,HMCTS,17/07/2013,532000-Tangible GBV - Additions,DZ999-South West Region,ISG CONSTRUCTION LTD,2523780,"150,000.00",CIS labour - construction works at Poole Magistrates' Court.,CIS-BD19 6BW,0,Programme,
Ministry of Justice,HMCTS,10/07/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,2517507,"219,590.00",CIS Labour - Newport Magistrates Court -Wates Construction Ltd - Enabling works / construction - This PO replaces 20000165583,CIS-KT22 7SW,F090,Programme,
Ministry of Justice,HMCTS,16/07/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,KIER CONSTRUCTION,2520933,"220,625.00","CIS Labour - Various Strategic Alliance Projects - 349/2013/2014 -Building works, preliminaries, OH&P and contingency - KIER CONSTRUCTION - HMCTS WALES  		",CIS-ME20 6XS,0,Programme,
Ministry of Justice,HMCTS,31/07/2013,532000-Tangible GBV - Additions,GZ999-North West Region,LONGCROSS GROUP LTD,2540436,"25,521.31",Contract no. 2617-2-works/FM-SW-RFP N1 section 2.  Oldham County Court - Air conditioning.  Replaces purchase order number 20000169801 closed April 2013 due to MoJ internal accounting changes,KT21 2AD,0,Programme,
Ministry of Justice,HMCTS,09/07/2013,532000-Tangible GBV - Additions,HZ999-North East Region,ISG CONSTRUCTION LTD,2513667,"49,449.72",Phoenix House - Phase 2 capital works to 3rd floor refurb includes work to ceilings/ducts and staff room- West wing,CIS-BD19 6BW,0,Programme,
Ministry of Justice,HMCTS,02/07/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2505594,"127,975.00","weekly franking machine re-credits for HMCTS, MOJ and LAA",RM1 2AR-NIPA,0,Programme,
Ministry of Justice,HMCTS,24/07/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2533243,"137,874.00","weekly franking machine re-credits for HMCTS, MOJ and LAA",RM1 2AR-NIPA,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2529778,"139,194.00","weekly franking machine re-credits for HMCTS, MOJ and LAA",RM1 2AR-NIPA,0,Programme,
Ministry of Justice,HMCTS,05/07/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2510986,"139,247.00","weekly franking machine re-credits for HMCTS, MOJ and LAA",RM1 2AR-NIPA,0,Programme,
Ministry of Justice,HMCTS,17/07/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2523843,"143,774.00","weekly franking machine re-credits for HMCTS, MOJ and LAA",RM1 2AR-NIPA,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF BARNET,2529094,"25,532.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF CROYDON,2529099,"32,651.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF BROMLEY,2529097,"32,897.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF SOUTHWARK,2529115,"34,124.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF NEWHAM,2529112,"34,370.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF WESTMINSTER,2529028,"35,843.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF BRENT,2529096,"38,789.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF HAMMERSMITH & FULHAM,2529103,"40,016.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF WESTMINSTER,2529028,"40,753.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF TOWER HAMLETS,2529116,"45,417.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF SOUTHWARK,2529115,"47,627.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF REDBRIDGE,2529113,"48,363.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF HARROW,2529105,"50,327.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF ISLINGTON,2529109,"53,519.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF HARINGEY,2529104,"58,429.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF HOUNSLOW,2529108,"63,830.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF WESTMINSTER,2529028,"69,231.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF WESTMINSTER,2529028,"72,177.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF CROYDON,2529099,"74,141.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF GREENWICH,2529102,"79,542.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF SOUTHWARK,2529115,"91,326.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,ROYAL BOROUGH OF KINGSTON UPON THAMES,2529163,"94,763.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF SOUTHWARK,2529115,"112,930.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF CAMDEN,2529098,"166,940.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,09/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF LONDON,2513432,"194,343.07",Service Chg Prepay Control Account,EC2P 2EJ,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF WESTMINSTER,2529028,"326,515.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,02/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CITY OF LONDON,2505227,"1,116,750.00",Service Chg Prepay Control Account,EC2P 2EJ,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,HUNTINGDONSHIRE DISTRICT COUNCIL,2529081,"25,669.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,05/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,HERTFORDSHIRE CONSTABULARY,2510839,"26,374.37",Rent Prepayment Control Account,AL8 6XF,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CHELMSFORD BOROUGH COUNCIL,2529015,"26,611.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CHELMSFORD BOROUGH COUNCIL,2529015,"28,966.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,OXFORD CITY COUNCIL,2529148,"29,202.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,05/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,HERTFORDSHIRE CONSTABULARY,2510839,"29,321.00",Service Chg Prepay Control Account,AL8 6XF,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,COLCHESTER BOROUGH COUNCIL,2529030,"30,614.44",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,NORWICH CITY COUNCIL,2529144,"31,086.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CHELMSFORD BOROUGH COUNCIL,2529015,"32,734.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,LUTON BOROUGH COUNCIL,2529118,"34,383.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ST ALBANS CITY & DISTRICT COUNCIL,2529191,"35,325.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,BASILDON BOROUGH COUNCIL,2528979,"36,267.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CANTERBURY CITY COUNCIL,2529009,"39,799.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,READING BOROUGH COUNCIL,2529156,"48,984.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,MAIDSTONE BOROUGH COUNCIL,2529119,"62,643.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WILTSHIRE COUNCIL,2529222,"25,434.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SOUTHAMPTON CITY COUNCIL,2529188,"33,676.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,NORTH SOMERSET COUNCIL,2529140,"36,031.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WINCHESTER CITY COUNCIL,2529223,"36,738.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SOUTHAMPTON CITY COUNCIL,2529188,"40,977.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,PORTSMOUTH CITY COUNCIL,2529152,"40,977.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BOURNEMOUTH BOROUGH COUNCIL,2528995,"41,683.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,EXETER CITY COUNCIL,2529060,"44,038.50",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2529002,"48,042.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2529002,"51,810.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,BRISTOL CITY COUNCIL,2529002,"75,360.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CARDIFF COUNTY COUNCIL,2529010,"25,056.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CARDIFF COUNTY COUNCIL,2529010,"36,888.00",Rates Prepayment Control Account,RATES,0,Programme,
Ministry of Justice,HMCTS,02/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COVENTRY CITY COUNCIL,2505254,"25,905.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LEICESTER CITY COUNCIL,2529091,"25,905.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,STAFFORD BOROUGH COUNCIL,2529194,"26,847.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,02/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COVENTRY CITY COUNCIL,2505254,"28,495.50",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,DERBY CITY COUNCIL,2529045,"29,673.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2528984,"30,379.50",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CITY OF LINCOLN COUNCIL,2529025,"30,850.50",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CITY OF STOKE ON TRENT,2529027,"32,970.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,LEICESTER CITY COUNCIL,2529091,"33,676.50",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,WOLVERHAMPTON CITY COUNCIL,2529225,"36,738.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,2529145,"37,915.50",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NORTHAMPTON BOROUGH COUNCIL,2529142,"40,035.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2528984,"45,922.50",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,30/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,HEREFORDSHIRE COUNCIL,2538016,"51,777.81",Quarterly service charge for Hereford Shirehall,HR4 0XH,0,Programme,
Ministry of Justice,HMCTS,02/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,EDDISONS,2505305,"53,698.78",Quarterly rent for ST Katherines House Northampton,WC2H 0AU-RENT,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,NOTTINGHAM CITY COUNCIL,2529145,"73,005.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BIRMINGHAM CITY COUNCIL,2528984,"154,017.00",Rates prepayment,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,CARLISLE CITY COUNCIL,2529011,"27,553.50",HMCTS Estates Rates 13/14 Cumbria Area,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2529120,"28,024.50",HMCTS Estates Rates 13/14 Manchester Area,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,PRESTON CITY COUNCIL,2529154,"55,578.00",HMCTS Estates Rates 13/14 Lancashire Area,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2529120,"56,049.00",HMCTS Estates Rates 13/14 Manchester Area,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,MANCHESTER CITY COUNCIL,2529120,"56,991.00",HMCTS Estates Rates 13/14 Manchester Area,RATES,0,Programme,
Ministry of Justice,HMCTS,23/07/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LIVERPOOL CITY COUNCIL,2529093,"75,831.00",HMCTS Estates Rates 13/14 Merseyside Area,RATES,0,Programme,
