Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Vat Registration Num
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-441795-51541,17299,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441843-51627,17398,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY COLLEGE LONDON (UCL),ERS-441894-51616,17448,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ERS-441898-51531,17478,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY OF,ERS-441830-51623,17707.66,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-441816-51530,17838,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-441789-51610,17956,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-441899-51503,17983,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SURREY UNIVERSITY OF,ERS-441878-51634,18040.13,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BARTS AND THE LONDON NHS TRUST,ERS-441717-51534,18048,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ERS-441716-51515,18155,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OPEN UNIVERSITY,ERS-441833-51624,18184.5,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,ERS-441817-51533,18246,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-441888-51549,18271,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SWANSEA UNIVERSITY,ERS-441882-51638,18302,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-441899-51503,18320,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ROYAL UNITED HOSPITAL BATH NHS TRUST,ERS-441853-51512,18406,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441866-51631,18472.4,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-441899-51503,18624,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-441871-51520,18674,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441739-51560,18677,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ERS-441899-51503,18684,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441739-51560,18706,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-441816-51530,18718,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LANCASHIRE CARE NHS FOUNDATION TRUST,ERS-441791-51561,18727,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER MENTAL HEALTH & SOCIAL CARE TRUST,ERS-441806-51645,18748,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,18771,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-441896-51543,18827,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LANCASHIRE CARE NHS FOUNDATION TRUST,ERS-441791-51561,18883,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441843-51627,19292,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441739-51560,19438,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ERS-441758-51558,19466,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK PCT,ERS-441818-51497,19500,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-441795-51541,19553,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-441795-51541,19554,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,19567,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,IMPERIAL COLLEGE LONDON,ERS-441780-51607,19576,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,COVENTRY TEACHING PCT,ERS-441744-51488,19586,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-441739-51560,19651,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-441828-51567,19693,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH YORKSHIRE & YORK PCT,ERS-441824-51493,19722,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER PCT,ERS-441807-51492,19784,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441866-51631,19932,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-441761-51597,19947,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-441850-51518,19956,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,CAMDEN AND ISLINGTON NHS FOUNDATION TRUST,ERS-441736-51646,19996,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK PCT,ERS-441818-51497,20000,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-441835-51553,20000,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,ERS-441858-51572,20078,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH STAFFORDSHIRE PCT,ERS-441821-51495,20095,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,20129.8,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-441869-51555,20231,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,INSTITUTE OF CANCER RESEARCH (ICR),ERS-441782-51641,20242,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,HEALTH PROTECTION AGENCY (HPA),ERS-441772-51582,20261,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-441816-51530,20279,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,ERS-441888-51549,20307,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,20310,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ROYAL NATIONAL HOSPITAL FOR RHEUMATIC DISEASES NHS FOUNDATION TRUST,ERS-441852-51506,20319,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ERS-441742-51574,20333,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,ERS-441858-51572,20374,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ERS-441838-51516,20391,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-441773-51540,20397,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-441828-51567,20397,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-441816-51530,20407,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ERS-441900-51563,20414,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LEEDS TEACHING HOSPITAL NHS TRUST,ERS-441795-51541,20421,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-441825-51569,20430,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EAST LONDON NHS FOUNDATION TRUST,ERS-441760-51565,20436,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,WARWICK UNIVERSITY OF,ERS-441902-51639,20436,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,HEART OF ENGLAND NHS FOUNDATION TRUST,ERS-441773-51540,20461,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,DURHAM UNIVERSITY OF,ERS-441752-51595,20691,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,20697,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-441761-51597,20884,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441843-51627,20976,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SWANSEA UNIVERSITY,ERS-441882-51638,21014,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-441816-51530,21034,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-441864-51521,21036,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MANCHESTER UNIVERSITY OF,ERS-441808-51619,21260,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL PCT,ERS-441730-51500,21342,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,DURHAM UNIVERSITY OF,ERS-441752-51595,21406,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD RADCLIFFE HOSPITAL NHS TRUST,ERS-441835-51553,21446,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,21470,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ERS-441758-51558,21552,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-441874-51633,21563,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH STAFFORDSHIRE PCT,ERS-441821-51495,21590,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY OF,ERS-441872-51632,21651,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ERS-441864-51521,21736.5,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,ERS-441896-51543,21747,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-441789-51610,21918.97,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTHAMPTON UNIVERSITY HOSPITALS NHS TRUST,ERS-441871-51520,22000,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441731-51588,22082,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-441856-51532,22211,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BIRMINGHAM UNIVERSITY OF,ERS-441723-51587,22262,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,DUNDEE UNIVERSITY OF,ERS-441751-51594,22344,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,ST GEORGES HOSPITAL MEDICAL SCHOOL,ERS-441874-51633,22459,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LIVERPOOL UNIVERSITY OF,ERS-441801-51615,22500,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,OXFORD UNIVERSITY,ERS-441836-51625,22500,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,INSTITUTE OF CANCER RESEARCH (ICR),ERS-441782-51641,22666,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,UNIVERSITY HOSPITAL OF NORTH STAFFORDSHIRE NHS TRUST,ERS-441897-51525,22828,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,ERS-441869-51555,22864,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BATH UNIVERSITY OF,ERS-441719-51585,23153,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL UNIVERSITY OF,ERS-441731-51588,23185,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SHEFFIELD UNIVERSITY OF,ERS-441866-51631,23188,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH BRISTOL NHS TRUST,ERS-441819-51557,23251,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EDINBURGH UNIVERSITY OF,ERS-441761-51597,23410,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,PLYMOUTH UNIVERSITY OF,ERS-441841-51626,23476,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441803-51604,23527,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRISTOL PCT,ERS-441730-51500,23607,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441803-51604,23634,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORFOLK & WAVENEY MENTAL HEALTH NHS FOUNDATION TRUST,ERS-441817-51533,23775,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,SURREY UNIVERSITY OF,ERS-441878-51634,23875,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-441789-51610,23911,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,KINGS COLLEGE LONDON,ERS-441789-51610,23940,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,MEDICAL RESEARCH COUNCIL MRC,ERS-441810-51620,24108,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-441825-51569,24153,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,BRADFORD AND AIREDALE PCT,ERS-441727-51494,24165,
Department of Health,Department of Health,29/09/2011,Outsourcing Contract,CDD CORPORATE DEVELOPMENT,CSC COMPUTER SCIENCES LTD,5201255700,24193.96,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,EXETER UNIVERSITY OF,ERS-441763-51600,24303,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,QUEEN MARY AND WESTFIELD COLLEGE,ERS-441843-51627,24327,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,ERS-441803-51604,24370,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ERS-441765-51550,24431,
Department of Health,Department of Health,29/09/2011,Research & development,R&D,NORTH BRISTOL NHS TRUST,ERS-441819-51557,24469,
