Departmental Family,Entity,Date,Expense Type,Expense Area,GL Division Discription,Supplier,Transaction Number, Amount ,PO Line Description,Supplier Site Postcode,Project code,Expenditure Type,Supplier Type,Contract Number
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NHS OXFORDSHIRE CCG 10Q,ERS-566306-131781," 133,575 ",Programme Grants for NHS Trusts,OX4 2LH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NHS OXFORDSHIRE CCG 10Q,ERS-566307-131782," 122,471 ",Programme Grants for NHS Trusts,OX4 2LH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NHS OXFORDSHIRE CCG 10Q,ERS-566308-131783," 31,426 ",Research for Patient Benefit,OX4 2LH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NHS South Norfolk Clinical Commissioning Group 06Y,ERS-566309-131777," 27,640 ",Research Capability Funding (STANDARD),NR7 0WG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-566311-131525," 76,670 ",Programme Grants for NHS Trusts,NR4 7UY,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-566313-131527," 25,220 ",Research Capability Funding (STANDARD),NR4 7UY,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-566314-131528," 111,081 ",Programme Grants for NHS Trusts,NR4 7UY,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH BRISTOL NHS TRUST,ERS-566315-131606," 32,094 ",Programme Grants for NHS Trusts,BS1 2NP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH BRISTOL NHS TRUST,ERS-566316-131607," 116,691 ",EME - ( NETSCC ),BS1 2NP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH BRISTOL NHS TRUST,ERS-566318-131609," 106,139 ",HTA Researcher Lead,BS1 2NP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH BRISTOL NHS TRUST,ERS-566319-131610," 115,513 ",HTA Researcher Lead,BS1 2NP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH BRISTOL NHS TRUST,ERS-566320-131611," 75,884 ",Research Capability Funding (STANDARD),BS1 2NP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH BRISTOL NHS TRUST,ERS-566321-131612," 87,149 ",Programme Grants for NHS Trusts,BS1 2NP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH BRISTOL NHS TRUST,ERS-566322-131613," 77,865 ",HTA Commissioned Research,BS1 2NP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-566323-131472," 41,010 ",Research Capability Funding (STANDARD),CM8 2TL,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-566327-131633," 117,892 ",Programme Grants for NHS Trusts,NE3 3XT,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTHUMBRIA AT NEWCASTLE UNIVERSITY OF,ERS-566328-131690," 44,609 ",NIHR Public Health Research ( NETSCC ),NE1 8ST,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-566329-131581," 89,852 ",Programme Grants for NHS Trusts,NE12 8EW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ERS-566330-131582," 104,224 ",Programme Grants for NHS Trusts,NE12 8EW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-566332-131623," 104,288 ",Biomedical Units,NG7 2UK,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-566333-131624," 121,090 ",Biomedical Units,NG7 2UK,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-566334-131625," 55,444 ",HTA Researcher Lead,NG7 2UK,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-566336-131627," 63,055 ",HTA Researcher Lead,NG7 2UK,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-566337-131628," 152,398 ",Research Capability Funding (STANDARD),NG7 2UK,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY OF,ERS-566339-131691," 88,622 ",HTA Researcher Lead,NG7 2RD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY OF,ERS-566340-131692," 53,794 ",HTA Researcher Lead,NG7 2RD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY OF,ERS-566342-131694," 54,650 ",HTA Researcher Lead,NG7 2RD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY OF,ERS-566343-131695," 36,451 ",HTA Commissioned Research,NG7 2RD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAM UNIVERSITY OF,ERS-566344-131696," 65,644 ",HTA Commissioned Research,NG7 2RD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-566345-131497," 49,888 ",Research Capability Funding (STANDARD),NG3 6AA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-566346-131498," 59,674 ",Health Technology Co-operatives,NG3 6AA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-566347-131499," 166,666 ",CLAHRCs,NG3 6AA,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-566349-131538," 61,950 ",NIHR Diagnostic Evidence Cooperatives,OX4 2GX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-566350-131539," 166,666 ",CLAHRCs,OX4 2GX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD HEALTH NHS FOUNDATION TRUST,ERS-566351-131540," 87,086 ",Research Capability Funding (STANDARD),OX4 2GX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-566352-131584," 455,941 ",Research Capability Funding (STANDARD),OX4 2PG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-566353-131585," 166,667 ",Biomedical Units,OX4 2PG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-566354-131586," 1,705,558 ",Bio-Medical Centres,OX4 2PG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-566356-131588," 67,969 ",CRFs - CRII,OX4 2PG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ERS-566357-131589," 42,939 ",HTA Researcher Lead,OX4 2PG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566360-131699," 34,928 ",EME - ( NETSCC ),OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566361-131700," 342,060 ",PRU,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566363-131702," 30,453 ",HTA Commissioned Research,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566364-131703," 69,997 ",Professorship Awards,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566366-131705," 32,226 ",HTA Commissioned Research,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566367-131706," 163,922 ",Commissioned EME,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566368-131707," 131,000 ",PROJECTS,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566369-131708," 81,389 ",Professorship Awards,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566370-131709," 69,953 ",HTA Researcher Lead,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566371-131710," 39,960 ",HTA Commissioned Research,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566372-131711," 25,548 ",NIHR Fellowships,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566373-131712," 79,425 ",HTA Researcher Lead,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566374-131713," 51,409 ",Clinician Scientist Awards,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566375-131714," 87,611 ",Professorship Awards,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566376-131715," 29,150 ",NIHR Fellowships,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566377-131716," 192,500 ",NIHR Health Protection Research Units,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566378-131717," 39,539 ",HS & DR,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566379-131718," 83,391 ",HS & DR,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566380-131719," 73,890 ",HTA Commissioned Research,OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,OXFORD UNIVERSITY OF,ERS-566382-131721," 63,526 ",EME - ( NETSCC ),OX1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PENNINE CARE NHS FOUNDATION TRUST,ERS-566385-131565," 134,039 ",Programme Grants for NHS Trusts,OL6 7SR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PENNINE CARE NHS FOUNDATION TRUST,ERS-566386-131566," 31,597 ",Research Capability Funding (STANDARD),OL6 7SR,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PICKER INSTITUTE EUROPE,ERS-566387-131637," 27,634 ",HS & DR,OX2 0JB,,,VCS,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PORTSMOUTH HOSPITAL NHS TRUST,ERS-566390-131512," 33,056 ",Research Capability Funding (STANDARD),PO6 3LY,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PORTSMOUTH HOSPITAL NHS TRUST,ERS-566391-131513," 68,690 ",HTA Researcher Lead,PO6 3LY,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,PUBLIC HEALTH ENGLAND PHE033,ERS-566392-131776," 175,000 ",PROJECTS,SP4 0JG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,QUEEN MARY UNIVERSITY OF LONDON,ERS-566393-131722," 273,667 ",PRU,E1 2AX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,QUEEN MARY UNIVERSITY OF LONDON,ERS-566395-131724," 41,164 ",HTA Researcher Lead,E1 2AX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,READING UNIVERSITY OF,ERS-566398-131727," 93,256 ",Professorship Awards,RG6 6AH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-566400-131567," 160,114 ",Biomedical Units,UB9 6JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-566401-131568," 147,148 ",Biomedical Units,UB9 6JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-566403-131570," 45,702 ",Commissioned EME,UB9 6JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-566404-131571," 138,636 ",Research Capability Funding (STANDARD),UB9 6JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL BROMPTON AND HAREFIELD NHS FOUNDATION TRUST,ERS-566405-131572," 60,538 ",Programme Grants for NHS Trusts,UB9 6JH,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL CORNWALL HOSPITAL NHS TRUST,ERS-566407-131484," 43,593 ",Programme Grants for NHS Trusts,TR1 2XN,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-566409-131491," 104,333 ",CRFs - CRII,EX2 5DW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-566410-131492," 180,902 ",CLAHRCs,EX2 5DW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-566411-131493," 264,688 ",Rus - Regional Design Service,EX2 5DW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ERS-566412-131494," 66,801 ",Research Capability Funding (STANDARD),EX2 5DW,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-566415-131470," 45,824 ",Research Capability Funding (STANDARD),NW3 1QG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL FREE LONDON NHS FOUNDATION TRUST,ERS-566416-131471," 50,000 ",Programme Grants for NHS Trusts,NW3 1QG,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-566417-131547," 32,549 ",Research Capability Funding (STANDARD),L7 8XP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-566418-131548," 109,384 ",Biomedical Units,L7 8XP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL LIVERPOOL & BROADGREEN HOSPITALS UNIVERSITY NHS TRUST,ERS-566419-131549," 77,472 ",Programme Grants for NHS Trusts,L7 8XP,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,ERS-566420-131461," 27,190 ",Research Capability Funding (STANDARD),GU2 7XX,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ERS-566421-131479," 41,379 ",Research Capability Funding (STANDARD),BA1 3NJ,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-566422-131531," 98,363 ",Research Capability Funding (STANDARD),M6 8HD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-566423-131532," 118,067 ",Quality and Safety Research Centres,M6 8HD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-566424-131533," 29,961 ",NIHR Public Health Research ( NETSCC ),M6 8HD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-566425-131534," 174,415 ",CLAHRCs,M6 8HD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SALFORD ROYAL NHS FOUNDATION TRUST,ERS-566427-131536," 53,456 ",HS & DR,M6 8HD,,,PUBLIC,
,,15/12/2016,Research & development,"Science, Research & Evidence",DD: Research Finance & Programmes,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,ERS-566432-131477," 30,019 ",Research Capability Funding (STANDARD),S10 2TH,,,PUBLIC,
