EXAMPLES OF GPC EXPENDITURE,,,,,
,,,,,
MODGPC138742,04-Feb-16,Continuity/Subscription Mercht, CONTINUITY/SUBSCRIPTION MERCHT,540,138742
MODGPC138743,04-Feb-16,Book Stores, BOOK STORES,700,138743
MODGPC138744,04-Feb-16,Quick Copy/Repro Services, QUICK COPY/REPRO SERVICES,1066.92,138744
MODGPC138745,04-Feb-16,Opticians, OPTICIANS,645,138745
MODGPC138746,04-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,568.55,138746
MODGPC138747,04-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,747,138747
MODGPC138748,04-Feb-16,Schools - Default, SCHOOLS - DEFAULT,640,138748
MODGPC138749,04-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,889.42,138749
MODGPC138750,04-Feb-16,Steamship/Cruise Lines, CRUISE LINES,1276.58,138750
MODGPC138751,04-Feb-16,Plumbing/Heating Equipment, PLUMBING/HEATING EQUIPMENT,689.91,138751
MODGPC138752,04-Feb-16,Discount Stores, DISCOUNT STORES,657.94,138752
MODGPC138753,04-Feb-16,Chemicals/Allied Prods - Def, CHEMICALS/ALLIED PRODS - DEF,626.4,138753
MODGPC138754,03-Feb-16,Electronics Sales, ELECTRONICS STORES,1375.04,138754
MODGPC138755,04-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,694,138755
MODGPC138756,04-Feb-16,Office/Photo Equipment, OFFICE/PHOTO EQUIPMENT,1647.97,138756
MODGPC138757,04-Feb-16,Drapery & Upholstery Stores, DRAPERY & UPHOLSTERY STORES,14179.9,138757
MODGPC138758,04-Feb-16,Office/Photo Equipment, OFFICE/PHOTO EQUIPMENT,1170,138758
MODGPC138759,04-Feb-16,Hardware Stores, HARDWARE STORES,3702.78,138759
MODGPC138760,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,3621.7,138760
MODGPC138761,04-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,800,138761
MODGPC138762,04-Feb-16,Auto Service Shops/Non Dealer, AUTO SERVICE SHOPS/NON DEALER,628.02,138762
MODGPC138763,03-Feb-16,Discount Stores, DISCOUNT STORES,919.97,138763
MODGPC138764,04-Feb-16,Computers/Peripherals/Software, COMPUTERS/PERIPHERALS/SOFTWARE,643.36,138764
MODGPC138765,04-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,764.4,138765
MODGPC138766,04-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,624.24,138766
MODGPC138767,04-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,752.19,138767
MODGPC138768,04-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,624.24,138768
MODGPC138769,04-Feb-16,Automotive Parts Stores, AUTOMOTIVE PARTS STORES,1431.07,138769
MODGPC138770,04-Feb-16,Opticians, OPTICIANS,595,138770
MODGPC138771,04-Feb-16,Civic/Social/Fraternal Assc, CIVIC/SOCIAL/FRATERNAL ASSC,1200,138771
MODGPC138772,04-Feb-16,Shoe Stores, SHOE STORES,2623.59,138772
MODGPC138773,04-Feb-16,Lumber/Build. Supply Stores, LUMBER/BUILD. SUPPLY STORES,587.53,138773
MODGPC138774,04-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,670.14,138774
MODGPC138775,04-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,544.49,138775
MODGPC138776,04-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,861,138776
MODGPC138777,03-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,3964.49,138777
MODGPC138778,04-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,1511.14,138778
MODGPC138779,04-Feb-16,Schools - Default, SCHOOLS - DEFAULT,1509.6,138779
MODGPC138780,04-Feb-16,Phone Serv/Equip Non-Util, TELECOMMUNICATION EQUIPMENT,1207.21,138780
MODGPC138781,04-Feb-16,Household Appliance Stores, HOUSEHOLD APPLIANCE STORES,666,138781
MODGPC138782,04-Feb-16,Computers/Peripherals/Software, COMPUTERS/PERIPHERALS/SOFTWARE,2494.67,138782
MODGPC138783,04-Feb-16,News Dealers/Newsstands, NEWS DEALERS/NEWSSTANDS,609,138783
MODGPC138784,04-Feb-16,News Dealers/Newsstands, NEWS DEALERS/NEWSSTANDS,1239.42,138784
MODGPC138785,04-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,500,138785
MODGPC138786,04-Feb-16,Accountants/Auditors/Bookpr, ACCOUNTANTS/AUDITORS/BOOKPR,1058.5,138786
MODGPC138787,04-Feb-16,Motor Freight Carriers, MOTOR FREIGHT CARRIERS,2120.4,138787
MODGPC138788,03-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,2481.39,138788
MODGPC138789,04-Feb-16,Uniforms & Commercial Clothing, UNIFORMS & COMMERCIAL CLOTHING,3138.54,138789
MODGPC138790,04-Feb-16,Sport/Recreational Camps, SPORT/RECREATIONAL CAMPS,3803.33,138790
MODGPC138791,04-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,843.55,138791
MODGPC138792,04-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,4999.2,138792
MODGPC138793,04-Feb-16,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,1183.56,138793
MODGPC138794,04-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,731.75,138794
MODGPC138795,04-Feb-16,Member Clubs/Sport/Rec/Golf, MEMBER CLUBS/SPORT/REC/GOLF,683.35,138795
MODGPC138796,04-Feb-16,Member Clubs/Sport/Rec/Golf, MEMBER CLUBS/SPORT/REC/GOLF,703.97,138796
MODGPC138797,04-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,2242.5,138797
MODGPC138798,04-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,4803.33,138798
MODGPC138799,04-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,552,138799
MODGPC138800,04-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,552,138800
MODGPC138801,04-Feb-16,Books/Periodicals/Newspapers, BOOKS/PERIODICALS/NEWSPAPERS,4170.9,138801
MODGPC138802,04-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,4565,138802
MODGPC138803,04-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,3707,138803
MODGPC138804,04-Feb-16,Misc Gen Merchandise - Def, MISC GENERAL MERCHANDISE,791.4,138804
MODGPC138805,04-Feb-16,Tent And Awning Shops, TENT AND AWNING SHOPS,1812.24,138805
MODGPC138806,04-Feb-16,Steamship/Cruise Lines, CRUISE LINES,726,138806
MODGPC138807,04-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,652.5,138807
MODGPC138808,04-Feb-16,Testing Labs (Non-Medical), TESTING LABS (NON-MEDICAL),1171.8,138808
MODGPC138809,04-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,922.26,138809
MODGPC138810,04-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,3957,138810
MODGPC138811,04-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,584.94,138811
MODGPC138812,04-Feb-16,Member Clubs/Sport/Rec/Golf, MEMBER CLUBS/SPORT/REC/GOLF,500,138812
MODGPC138813,04-Feb-16,Misc Home Furnishing, MISC HOME FURNISHING SPECIALTY,836.6,138813
MODGPC138814,04-Feb-16,Books/Periodicals/Newspapers, BOOKS/PERIODICALS/NEWSPAPERS,806.26,138814
MODGPC138815,03-Feb-16,Combination Catalog & Retail, COMBINATION CATALOG & RETAIL,3611.52,138815
MODGPC138816,03-Feb-16,Misc Apparel/Access Shops, MISC APPAREL/ACCESS STORES,1445.08,138816
MODGPC138817,02-Feb-16,Bicycle Shops/Sales/Service, BICYCLE SHOPS/SALES/SERVICE,827.1,138817
MODGPC138818,03-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,671.8,138818
MODGPC138819,03-Feb-16,Mgmt/Consult/Public Rel Ser, MGMT/CONSULT/PUBLIC REL SER,4400,138819
MODGPC138820,03-Feb-16,Camera & Photo Supply Store, CAMERA & PHOTO SUPPLY STORE,536.64,138820
MODGPC138821,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,629.72,138821
MODGPC138822,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,1058.16,138822
MODGPC138823,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,629.72,138823
MODGPC138824,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,1058.16,138824
MODGPC138825,02-Feb-16,British Awys, BRITISH AIRWAYS,746.35,138825
MODGPC138826,03-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,732.96,138826
MODGPC138827,03-Feb-16,Schools - Default, SCHOOLS - DEFAULT,1341,138827
MODGPC138828,02-Feb-16,Delta, DELTA,746.46,138828
MODGPC138829,02-Feb-16,Hilton Garden Inn, HILTON GARDEN INN,638.14,138829
MODGPC138830,03-Feb-16,Misc Auto Dealers - Default, MISC AUTO DEALERS - DEFAULT,2196.54,138830
MODGPC138831,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1115,138831
MODGPC138832,03-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,754.9,138832
MODGPC138833,03-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,836.64,138833
MODGPC138834,03-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,2008.73,138834
MODGPC138835,03-Feb-16,Postage Stamps, POSTAGE STAMPS,809,138835
MODGPC138836,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,629.72,138836
MODGPC138837,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,1058.16,138837
MODGPC138838,03-Feb-16,Misc Gen Merchandise - Def, MISC GENERAL MERCHANDISE,1393.32,138838
MODGPC138839,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,629.72,138839
MODGPC138840,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1140,138840
MODGPC138841,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,1203.6,138841
MODGPC138842,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,1246.8,138842
MODGPC138843,03-Feb-16,News Dealers/Newsstands, NEWS DEALERS/NEWSSTANDS,1300.8,138843
MODGPC138844,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,546.1,138844
MODGPC138845,03-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,1750,138845
MODGPC138846,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,1198.8,138846
MODGPC138847,03-Feb-16,Stationery/Office Supplies, STATIONERY/OFFICE SUPPLIES,728.6,138847
MODGPC138848,03-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,700,138848
MODGPC138849,03-Feb-16,Photo Studios, PHOTO STUDIOS,1997.04,138849
MODGPC138850,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,689,138850
MODGPC138851,03-Feb-16,Hobby/Toy/Game Stores," HOBBY, TOY & GAME SHOPS",704.9,138851
MODGPC138852,03-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,600,138852
MODGPC138853,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,740.16,138853
MODGPC138854,02-Feb-16,Moevenpick Hotels, MOVENPICK HOTELS,700.8,138854
MODGPC138855,02-Feb-16,Hilton Garden Inn, HILTON GARDEN INN,1382.62,138855
MODGPC138856,03-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,3135,138856
MODGPC138857,03-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,1165,138857
MODGPC138858,03-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,3150,138858
MODGPC138859,03-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,2710,138859
MODGPC138860,02-Feb-16,Catalog Merchant, CATALOG MERCHANT,4061.37,138860
MODGPC138861,03-Feb-16,Motor Vehicle Supply/New Parts, MOTOR VEHICLE SUPPLY/NEW PARTS,2289.6,138861
MODGPC138862,03-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,2042.4,138862
MODGPC138863,03-Feb-16,Quick Copy/Repro Services, QUICK COPY/REPRO SERVICES,1134.94,138863
MODGPC138864,03-Feb-16,Bicycle Shops/Sales/Service, BICYCLE SHOPS/SALES/SERVICE,1804.87,138864
MODGPC138865,03-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,2402.4,138865
MODGPC138866,03-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,1083.6,138866
MODGPC138867,03-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,764.34,138867
MODGPC138868,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1290.46,138868
MODGPC138869,03-Feb-16,Auto Dealers Used Only, CAR & TRUCK DEALERS/USED ONLY,4998,138869
MODGPC138870,03-Feb-16,Grocery Stores/Supermarkets, GROCERY STORES/SUPERMARKETS,541.79,138870
MODGPC138871,03-Feb-16,Office/Photo Equipment, OFFICE/PHOTO EQUIPMENT,3840,138871
MODGPC138872,03-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,511.77,138872
MODGPC138873,03-Feb-16,Lumber/Build. Supply Stores, LUMBER/BUILD. SUPPLY STORES,2232,138873
MODGPC138874,03-Feb-16,Automobile Rental Agency, AUTOMOBILE RENTAL AGENCY,1012.55,138874
MODGPC138875,03-Feb-16,Marinas," MARINAS, SERVICE & SUPPLY",799.58,138875
MODGPC138876,03-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,945.36,138876
MODGPC138877,03-Feb-16,Camera & Photo Supply Store, CAMERA & PHOTO SUPPLY STORE,5693.94,138877
MODGPC138878,03-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,3300,138878
MODGPC138879,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,505.06,138879
MODGPC138880,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,899.6,138880
MODGPC138881,03-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,2090.52,138881
MODGPC138882,03-Feb-16,Amusement/Rec Serv - Def, RECREATION SERVICES,1292.34,138882
MODGPC138883,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,3149.85,138883
MODGPC138884,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,720,138884
MODGPC138885,03-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,2176.26,138885
MODGPC138886,03-Feb-16,Hospitals, HOSPITALS,516,138886
MODGPC138887,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1442.05,138887
MODGPC138888,03-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1371.76,138888
MODGPC138889,03-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1044.97,138889
MODGPC138890,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,792,138890
MODGPC138891,03-Feb-16,Professional Services - Def, PROFESSIONAL SERVICES - DEF,7243.8,138891
MODGPC138892,03-Feb-16,Member Organizations - Def, MEMBER ORGANIZATIONS - DEF,570,138892
MODGPC138893,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,708.49,138893
MODGPC138894,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,688.56,138894
MODGPC138895,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,509.95,138895
MODGPC138896,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1195.2,138896
MODGPC138897,03-Feb-16,Equip/Furn Rent/Lease Serv, TOOL HIRE,1003.2,138897
MODGPC138898,03-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,1081.5,138898
MODGPC138899,02-Feb-16,American, AMERICAN,780.25,138899
MODGPC138900,03-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,929.52,138900
MODGPC138901,03-Feb-16,Schools - Default, SCHOOLS - DEFAULT,1914,138901
MODGPC138902,03-Feb-16,Professional Services - Def, PROFESSIONAL SERVICES - DEF,1155.6,138902
MODGPC138903,03-Feb-16,Computers/Peripherals/Software, COMPUTERS/PERIPHERALS/SOFTWARE,3100.8,138903
MODGPC138904,03-Feb-16,Sports/Riding Apparel Store, SPORTS/RIDING APPAREL STORES,2824.8,138904
MODGPC138905,03-Feb-16,Fabric Stores, FABRIC STORES,592.94,138905
MODGPC138906,03-Feb-16,Misc Publishing & Printing, MISC PUBLISHING & PRINTING,1140,138906
MODGPC138907,03-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,1071,138907
MODGPC138908,03-Feb-16,Holiday Inn, HOLIDAY INN,556,138908
MODGPC138909,03-Feb-16,Utilities/Elec/Gas/H2O/Sani, UTILITIES/ELEC/GAS/H2O/SANI,820.59,138909
MODGPC138910,03-Feb-16,Computer Program/Sys Design, COMPUTER PROGRAM/SYS DESIGN,1290.86,138910
MODGPC138911,03-Feb-16,Vocational/Trade Schools, TRADE/VOCATIONAL SCHOOLS,1138.8,138911
MODGPC138912,03-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,758.94,138912
MODGPC138913,03-Feb-16,Member Organizations - Def, MEMBER ORGANIZATIONS - DEF,675.94,138913
MODGPC138914,03-Feb-16,Bars/Taverns/Lounges/Discos, BARS/TAVERNS/LOUNGES/DISCOS,985,138914
MODGPC138915,03-Feb-16,Men/Boys Clothing/Acc Stores, MEN/BOYS CLOTHING/ACC STORES,532.84,138915
MODGPC138916,03-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,660,138916
MODGPC138917,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1716.79,138917
MODGPC138918,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,525,138918
MODGPC138919,03-Feb-16,Med/Health Services - Def, MED/HEALTH SERVICES - DEF,1174.7,138919
MODGPC138920,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,888,138920
MODGPC138921,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1110,138921
MODGPC138922,03-Feb-16,Steamship/Cruise Lines, CRUISE LINES,576.24,138922
MODGPC138923,03-Feb-16,Steamship/Cruise Lines, CRUISE LINES,952.37,138923
MODGPC138924,02-Feb-16,Local Commuter Transport, LOCAL COMMUTER TRANSPORT,3244,138924
MODGPC138925,02-Feb-16,Local Commuter Transport, LOCAL COMMUTER TRANSPORT,3302,138925
MODGPC138926,02-Feb-16,Local Commuter Transport, LOCAL COMMUTER TRANSPORT,3242,138926
MODGPC138927,02-Feb-16,Local Commuter Transport, LOCAL COMMUTER TRANSPORT,3307,138927
MODGPC138928,02-Feb-16,Local Commuter Transport, LOCAL COMMUTER TRANSPORT,3244,138928
MODGPC138929,02-Feb-16,Local Commuter Transport, LOCAL COMMUTER TRANSPORT,3164,138929
MODGPC138930,03-Feb-16,Stationery Stores, STATIONERY STORES,822.14,138930
MODGPC138931,03-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,3184,138931
MODGPC138932,03-Feb-16,Hearing Aid/Sales/Service, HEARING AID/SALES/SERVICE,1665.31,138932
MODGPC138933,03-Feb-16,Business Services - Default, BUSINESS SERVICES - DEFAULT,1005,138933
MODGPC138934,03-Feb-16,Local Commuter Transport, LOCAL COMMUTER TRANSPORT,735.48,138934
MODGPC138935,03-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,578.4,138935
MODGPC138936,03-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,905.04,138936
MODGPC138937,02-Feb-16,Hardware Stores, HARDWARE STORES,2030.16,138937
MODGPC138938,03-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,3403.01,138938
MODGPC138939,03-Feb-16,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,1751.7,138939
MODGPC138940,03-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,3818.23,138940
MODGPC138941,03-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,2592.86,138941
MODGPC138942,03-Feb-16,Architectural/Eng/Survey, ARCHITECTURAL/ENG/SURVEY,1512.32,138942
MODGPC138943,03-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,2861.42,138943
MODGPC138944,03-Feb-16,Durable Goods - Default, DURABLE GOODS - DEFAULT,502.88,138944
MODGPC138945,03-Feb-16,Lumber/Build. Supply Stores, LUMBER/BUILD. SUPPLY STORES,693.6,138945
MODGPC138946,03-Feb-16,Sports/Riding Apparel Store, SPORTS/RIDING APPAREL STORES,1000,138946
MODGPC138947,03-Feb-16,Tailor/Seamstress/Alters, TAILOR/SEAMSTRESS/ALTERS,846.66,138947
MODGPC138948,03-Feb-16,Govt Serv - Default, GOV'T SERV - DEFAULT,500,138948
MODGPC138949,03-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,1128.49,138949
MODGPC138950,02-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,1091.36,138950
MODGPC138951,03-Feb-16,Sporting Goods Stores, SPORTING GOODS STORES,1525,138951
MODGPC138952,02-Feb-16,Mgmt/Consult/Public Rel Ser, MGMT/CONSULT/PUBLIC REL SER,90000,138952
MODGPC138953,02-Feb-16,Mgmt/Consult/Public Rel Ser, MGMT/CONSULT/PUBLIC REL SER,7670.04,138953
MODGPC138954,01-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,1562.4,138954
MODGPC138955,02-Feb-16,Lufthansa, LUFTHANSA,593.66,138955
MODGPC138956,01-Feb-16,British Awys, BRITISH AIRWAYS,680.85,138956
MODGPC138957,02-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,9631.9,138957
MODGPC138958,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,2445.68,138958
MODGPC138959,01-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,969,138959
MODGPC138960,02-Feb-16,Carlton Hotels, CARLTON HOTELS,882.32,138960
MODGPC138961,02-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,3492.84,138961
MODGPC138962,02-Feb-16,Furniture/Equip Stores, FURNITURE/EQUIP STORES,1967.06,138962
MODGPC138963,02-Feb-16,Other Direct Marketers, OTHER DIRECT MARKETERS,733,138963
MODGPC138964,02-Feb-16,Computers/Peripherals/Software, COMPUTERS/PERIPHERALS/SOFTWARE,630,138964
MODGPC138965,02-Feb-16,Commercial Furniture, COMMERCIAL FURNITURE,711.24,138965
MODGPC138966,02-Feb-16,Mens/Womens Clothing Stores, MENS/WOMENS CLOTHING STORES,872.25,138966
MODGPC138967,01-Feb-16,Auto Body Repair Shops, AUTO BODY REPAIR SHOPS,2904.13,138967
MODGPC138968,01-Feb-16,Auto Body Repair Shops, AUTO BODY REPAIR SHOPS,1100.7,138968
MODGPC138969,01-Feb-16,Auto Body Repair Shops, AUTO BODY REPAIR SHOPS,4640.27,138969
MODGPC138970,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,665.5,138970
MODGPC138971,02-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,645,138971
MODGPC138972,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,3690,138972
MODGPC138973,02-Feb-16,Catalog Merchant, CATALOG MERCHANT,540,138973
MODGPC138974,02-Feb-16,Floor Covering Stores, FLOOR COVERING STORES,1032.48,138974
MODGPC138975,01-Feb-16,Postage Stamps, POSTAGE STAMPS,522.99,138975
MODGPC138976,02-Feb-16,Automotive Parts Stores, AUTOMOTIVE PARTS STORES,539.89,138976
MODGPC138977,02-Feb-16,Steamship/Cruise Lines, CRUISE LINES,897.64,138977
MODGPC138978,02-Feb-16,Member Organizations - Def, MEMBER ORGANIZATIONS - DEF,540,138978
MODGPC138979,01-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,1329,138979
MODGPC138980,02-Feb-16,Sports/Riding Apparel Store, SPORTS/RIDING APPAREL STORES,1349.76,138980
MODGPC138981,02-Feb-16,Tailor/Seamstress/Alters, TAILOR/SEAMSTRESS/ALTERS,1762,138981
MODGPC138982,02-Feb-16,Durable Goods - Default, DURABLE GOODS - DEFAULT,773.45,138982
MODGPC138983,01-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,31293.69,138983
MODGPC138984,02-Feb-16,Spec Contractors - Default, SPEC CONTRACTORS - DEFAULT,705.6,138984
MODGPC138985,01-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,15164.64,138985
MODGPC138986,01-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,9399.06,138986
MODGPC138987,01-Feb-16,Commercial Equipment - Default, COMMERCIAL EQUIPMENT - DEFAULT,25948.33,138987
MODGPC138988,02-Feb-16,Lodging/Hotels/Motels/Resorts, HOTELS/MOTELS/RESORTS,2040,138988
MODGPC138989,02-Feb-16,Motor Vehicle Supply/New Parts, MOTOR VEHICLE SUPPLY/NEW PARTS,729.21,138989
MODGPC138990,02-Feb-16,Motor Vehicle Supply/New Parts, MOTOR VEHICLE SUPPLY/NEW PARTS,1100.78,138990
MODGPC138991,02-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,525.06,138991
MODGPC138992,02-Feb-16,Correspondence Schools, CORRESPONDENCE SCHOOLS,540,138992
MODGPC138993,02-Feb-16,Industrial Supplies - Def, INDUSTRIAL SUPPLIES - DEF,1686.59,138993
MODGPC138994,01-Feb-16,Electrical Parts/Equipment, ELECTRICAL PARTS/EQUIPMENT,529.46,138994
MODGPC138995,01-Feb-16,Misc Speciality Retail, MISC SPECIALTY RETAIL,1508.93,138995
MODGPC138996,02-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,2750,138996
MODGPC138997,02-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,1100,138997
MODGPC138998,02-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,1100,138998
MODGPC138999,02-Feb-16,Colleges/Univ/Jc/Profession, COLLEGES/UNIV/JC/PROFESSION,2750,138999
MODGPC139000,02-Feb-16,Dentists/Orthodontisis, DENTISTS/ORTHODONTISIS,844.05,139000
MODGPC139001,02-Feb-16,Charitable/Soc Service Orgs, CHARITABLE/SOC SERVICE ORGS,1163.67,139001
MODGPC139002,02-Feb-16,Misc Gen Merchandise - Def, MISC GENERAL MERCHANDISE,928.8,139002
MODGPC139003,01-Feb-16,Automobile Rental Agency, AUTOMOBILE RENTAL AGENCY,605.75,139003
