Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Postcode ,Project Code,Expenditure Type
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,LEND LEASE CONSTRUCTION (EMEA) LTD,2389424,"717,865.00","London Estates - Lend Lease Contruction (EMEA) Ltd - M&E replacement works, as well as major refurb works across multiple sites - Maintenance Project over £500K",HA2 0EE,0,Programme
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,MITIE JUSTICE LTD,2389499,"67,773.00",CIS Labour - West London MC - MITIE JUSTICE - Custody suite roof renewal,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,MITIE JUSTICE LTD,2389499,"33,938.00",CIS Labour - Milton Keynes County Court - MITIE JUSTICE - replacement of fire alarm system at site,CIS-BS16 7FH,0,Programme
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,CZ999-South East Region,PENTACO CONSTRUCTION LIMITED,2389926,"30,228.00",St Albans Crown - Pentaco Construction Ltd - replace existing fire alarm and affray alarm systems on site,NR6 6EZ,0,Programme
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,VINCI CONSTRUCTION UK LTD,2390100,"50,594.00",South Sefton Magistrates - lighting works (2619-2-works/FM-SW-RFP N3),CIS-WD24 4WW,0,Programme
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,VINCI CONSTRUCTION UK LTD,2390100,"32,862.00",Workington Magistrates Court - A/C works.  Contract no. 2618-2-works F/M-SW-RFP N2 Section 2 lot 2 refers,CIS-WD24 4WW,0,Programme
Ministry of Justice,HMCTS,22/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,VINCI CONSTRUCTION UK LTD,2390100,"30,629.00",Warrington Combined Court - car park gates (2619-2-works/FM-SW-RFP N3),CIS-WD24 4WW,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,FZ999-Midlands Region,CABLE & WIRELESS WORLDWIDE,2395994,"101,933.00",Newcastle Under Lyme Magistrates' - Cable and Wireless - PCVL Solution,MK3 5JP,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,FZ999-Midlands Region,DH FATHERS LTD,2396172,"63,811.00",CIS Labour - Birmingham Mags - DH Fathers - Lighting Installation/ Dist Board Installation/ AHU works,CIS-NG16 3SU,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,FZ999-Midlands Region,EC HARRIS LLP,2396216,"48,620.00",Newcastle Magistrates'-EC Harris-SAA Framework MOJ,M60 3NT,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2396299,"98,114.00",Darlington County - Design specification for creation of Tribunal Hearing rooms and improvements for people with mobility problems,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2396299,"95,951.00",Darlington County - Design specification for R22 & upgrade to heating & air con to first floor area,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,SJ999-Scotland,G4S INTEGRATED SERVICES (UK) LTD,2396299,"49,545.00","ETS Edinburgh, Melville Street - Capital - Installation of Air Conditioning system",CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2396299,"26,851.00",Darlington County - Design specification for replacing fire alarm and upgrading to L1,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,HZ999-North East Region,G4S INTEGRATED SERVICES (UK) LTD,2396299,"23,844.00",Darlington County - Design specification for Replacement of stairlift,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2396514,"203,016.00",CIS Labour - Southampton MC - Interserve Construction Ltd - Window Replacement and Remedials,CIS-B23 7RZ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,DZ999-South West Region,INTERSERVE CONSTRUCTION LTD,2396514,"77,478.00",CIS Labour - Southampton MC - Interserve Construction Ltd - Window Replacement and Remedials,CIS-B23 7RZ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,BZ999-London Region,LAING O'ROURKE CONSTRUCTION SOUTH LTD,2396604,"160,385.00",CIS Labour - City of Westminster Court - Laing O'Rourke - Construction works,CIS-DA2 6SN,F078,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,VINCI CONSTRUCTION UK LTD,2397781,"57,626.00",Liverpool QE2 - lighting works (2619-2-works/FM-SW-RFP N3),CIS-WD24 4WW,0,Programme
Ministry of Justice,HMCTS,27/03/2013,532000-Tangible GBV - Additions,EZ999-Wales Region,WATES CONSTRUCTION LTD,2397818,"852,370.00",CIS Labour - Newport Magistrates Court -Wates Construction Ltd - Enabling works / construction,CIS-KT22 7SW,F090,Programme
Ministry of Justice,HMCTS,28/03/2013,532000-Tangible GBV - Additions,SL999-Centralised Frontline,G4S INTEGRATED SERVICES (UK) LTD,2399907,"33,868.00",Salford Business Centre - Instruct Axis Elevators to carry out refurbishment of 2 no. duplex lifts all as set out in their quotation reference PQ61399GM dated 13/11/12.  Our task order instruction number TO-NW-NOV12-585 also refers,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,28/03/2013,532000-Tangible GBV - Additions,GZ999-North West Region,G4S INTEGRATED SERVICES (UK) LTD,2399907,"21,066.00",Stockport Courthouse - Instruct Axis Elevators to supply & install new goods lift as per their quotation ref PQ41400GN dated 13/11/12.  Our task order instruction number TO-NW-NOV12-584 also refers,CIS-WR12 7LJ,0,Programme
Ministry of Justice,HMCTS,01/03/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2363806,"120,320.00","weekly franking machine re-credits for HMCTS, MOJ and LSC",RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2372566,"150,379.00","weekly franking machine re-credits for HMCTS, MOJ and LSC",RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2380963,"140,400.00","weekly franking machine re-credits for HMCTS, MOJ and LSC",RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2396818,"130,233.00","weekly franking machine re-credits for HMCTS, MOJ and LSC",RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610300-Debtors < 1 Year - Deposits & Advances,GZ999-North West Region,NEOPOST LTD,2396818,"129,889.00","weekly franking machine re-credits for HMCTS, MOJ and LSC",RM1 2AR-NIPA,0,Programme
Ministry of Justice,HMCTS,01/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,EDDISONS,2363497,"29,717.00",Rent Prepayment Control Account,WC2H 0AU-RENT,0,Programme
Ministry of Justice,HMCTS,01/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,EVANS EASYSPACE LTD,2363512,"41,099.00",Rent Prepayment Control Account,LS11 8EG,0,Programme
Ministry of Justice,HMCTS,01/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,2363566,"35,000.00",Rent Prepayment Control Account,B1 2JJ-A/C 9858,0,Programme
Ministry of Justice,HMCTS,01/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,LAMBERT SMITH HAMPTON,2363682,"25,400.00",Rent Prepayment Control Account,W1D 1NN-S/CHGE,0,Programme
Ministry of Justice,HMCTS,01/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,LAMBERT SMITH HAMPTON,2363682,"22,100.00",Rent Prepayment Control Account,W1D 1NN-S/CHGE,0,Programme
Ministry of Justice,HMCTS,01/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SANDERSON WEATHERALL,2364384,"20,306.00",Rent Prepayment Control Account,LS1 4WG-HIGHPOI,0,Programme
Ministry of Justice,HMCTS,01/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,SANDERSON WEATHERALL,2364384,"6,406.00",Service Chg Prepay Control Account,LS1 4WG-HIGHPOI,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CBRE LTD,2366092,"100,480.00",Rent Prepayment Control Account,G2 6UA-NWTCOM,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,CBRE LTD,2366092,"4,760.00",Service Chg Prepay Control Account,G2 6UA-NWTCOM,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,COLENSO PROPERTY SERVICES LLP,2366114,"29,250.00",Rent Prepayment Control Account,YO32 9GZ,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,DTZ DEBENHAM TIE LEUNG,2366204,"13,750.00",Rent Prepayment Control Account,B4 6AJ - GRAND,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,DTZ DEBENHAM TIE LEUNG,2366204,"10,965.00",Service Chg Prepay Control Account,B4 6AJ - GRAND,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,EDDISONS,2366213,"45,000.00",Rent Prepayment Control Account,WC2H 0AU-RENT,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,GVA GRIMLEY LTD T/A GVA,2366316,"46,323.00",Rent Prepayment Control Account,B1 2JJ-MREF,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,JAMES ANDREW RSW,2366412,"220,742.00",Rent Prepayment Control Account,N3 2BP-RENTGEE,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,MERCHANT PLACE PROPERTY PARTNERSHIP 36,2366559,"237,031.00",Rent Prepayment Control Account,W1K 4QX,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,PHILIP J DAVIES (HOLDINGS) PLC,2367330,"56,750.00",Rent Prepayment Control Account,WA14 2QG,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,STOREYS EDWARD SYMMONS,2367494,"34,176.00",Service Chg Prepay Control Account,NE1 8AU,0,Programme
Ministry of Justice,HMCTS,05/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,SUFFOLKLIFE,2367498,"32,593.00",Rent Prepayment Control Account,IP1 1QJ,0,Programme
Ministry of Justice,HMCTS,06/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BERKLEY ESTATES LONDON LTD,2369917,"1,139,587.00",Rent Prepayment Control Account,W1U 1QS,0,Programme
Ministry of Justice,HMCTS,06/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BROADGATE ESTATES LTD,2369937,"2,616,550.00",Rent Prepayment Control Account,NW1 3BG,0,Programme
Ministry of Justice,HMCTS,06/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,BROADGATE ESTATES LTD,2369937,"287,565.00",Service Chg Prepay Control Account,NW1 3BG,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,AFFINITY COMMERCIAL LLP,2372092,"321,636.00",Rent Prepayment Control Account,JE4 9WG,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BOND WOLFE ASSETS LTD,2372166,"42,973.00",Rent Prepayment Control Account,B70 6JJ,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,BOND WOLFE ASSETS LTD,2372166,"19,541.00",Service Chg Prepay Control Account,B70 6JJ,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,EDDISONS,2372296,"53,699.00",Rent Prepayment Control Account,WC2H 0AU-RENT,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LAMBERT SMITH HAMPTON,2372461,"17,750.00",Rent Prepayment Control Account,NG1 7DT,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LAMBERT SMITH HAMPTON,2372461,"7,558.00",Service Chg Prepay Control Account,NG1 7DT,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,PRICEWATERHOUSECOOPERS LLP,2372674,"96,424.00",Rent Prepayment Control Account,E14 9SQ,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,PRICEWATERHOUSECOOPERS LLP,2372674,"96,424.00",Rent Prepayment Control Account,E14 9SQ,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,PRICEWATERHOUSECOOPERS LLP,2372674,"89,899.00",Rent Prepayment Control Account,E14 9SQ,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,PRICEWATERHOUSECOOPERS LLP,2372674,"29,575.00",Service Chg Prepay Control Account,E14 9SQ,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,PRICEWATERHOUSECOOPERS LLP,2372674,"29,575.00",Service Chg Prepay Control Account,E14 9SQ,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,PRICEWATERHOUSECOOPERS LLP,2372674,"27,560.00",Service Chg Prepay Control Account,E14 9SQ,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,SAVILLS COMMERCIAL LTD,2372725,"109,404.00",Rent Prepayment Control Account,M2 4AW,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,SAVILLS COMMERCIAL LTD,2372725,"71,170.00",Rent Prepayment Control Account,M2 4AW,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,STANDARD LIFE INVESTMENTS,2372762,"224,792.00",Rent Prepayment Control Account,EH2 2LL-RENT,0,Programme
Ministry of Justice,HMCTS,08/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,WORKMAN,2372864,"76,381.00",Rent Prepayment Control Account,BS1 6AL-M5 RENT,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ARROWCROFT SERVICES LTD,2374594,"79,705.00",Rent Prepayment Control Account,W1K 6AD,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ARROWCROFT SERVICES LTD,2374594,"38,957.00",Rent Prepayment Control Account,W1K 6AD,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CAPITA SYMONDS,2374708,"20,599.00",Rent Prepayment Control Account,WC2H 8AD-A/C007,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CAPITA SYMONDS,2374708,"6,622.00",Service Chg Prepay Control Account,WC2H 8AD-A/C007,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,GOOD HARVEST GROUP LTD,2374902,"41,080.00",Rent Prepayment Control Account,HA5 2EW,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,JONES LANG LASALLE LTD,2375025,"528,125.00",Rent Prepayment Control Account,E14 5WR,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,LONDONDERRY ADMINISTRATIVE SERVICES,2375078,"30,938.00",Rent Prepayment Control Account,DT9 3BU,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,M J MAPP LTD,2375089,"66,250.00",Rent Prepayment Control Account,W1W 5QZ,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,M J MAPP LTD,2375089,"26,522.00",Service Chg Prepay Control Account,W1W 5QZ,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,RATCLIFFES,2375428,"77,614.00",Rent Prepayment Control Account,W1K 2QH,0,Programme
Ministry of Justice,HMCTS,12/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,STANDARD LIFE INVESTMENTS,2375515,"180,137.00",Rent Prepayment Control Account,EH2 2LL,0,Programme
Ministry of Justice,HMCTS,13/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CAPITA SYMONDS,2377816,"12,333.00",Service Chg Prepay Control Account,WC2H 8AD-A/C 06,0,Programme
Ministry of Justice,HMCTS,13/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,CAPITA SYMONDS,2377816,"10,250.00",Rent Prepayment Control Account,WC2H 8AD-A/C 06,0,Programme
Ministry of Justice,HMCTS,13/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,SHROPSHIRE COUNCIL,2378847,"23,539.00",Rent Prepayment Control Account,SY3 8HQ,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ABERDEEN,2380466,"38,418.00",Rent Prepayment Control Account,G2 5EA,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ALLIANZ MANAGEMENT SERVICES,2380473,"19,842.00",Rent Prepayment Control Account,GU1 1DB,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,ALLIANZ MANAGEMENT SERVICES,2380473,"14,693.00",Service Chg Prepay Control Account,GU1 1DB,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,B&HS MANAGEMENT LTD,2380498,"229,910.00",Rent Prepayment Control Account,W1G 0PW,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,BRUTON KNOWLES (BK),2380546,"60,687.00",Rent Prepayment Control Account,B4 6AF,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,BRUTON KNOWLES (BK),2380546,"21,700.00",Service Chg Prepay Control Account,B4 6AF,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,GDPP,2380736,"59,125.00",Rent Prepayment Control Account,PE1 1PA,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,GREAT CAPITAL PARTNERSHIP (GP) LTD,2380752,"278,750.00",Rent Prepayment Control Account,W1G 0PW,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,JONES LANG LASALLE LTD,2380838,"45,305.00",Service Chg Prepay Control Account,E14 5WQ-SERVICE,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,MAPELEY BETA ACQUISITION CO LTD,2380897,"47,125.00",Rent Prepayment Control Account,PR6 9AF,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,MAPELEY BETA ACQUISITION CO LTD,2380897,"25,682.00",Service Chg Prepay Control Account,PR6 9AF,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MORDEN COLLEGE,2380942,"47,875.00",Rent Prepayment Control Account,SE3 0PW,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,HZ999-North East Region,MPS2 LTD,2380947,"39,875.00",Rent Prepayment Control Account,JE1 1BD,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,SCOTTS PROPERTY LLP,2381059,"33,750.00",Rent Prepayment Control Account,HU1 2AN,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,SMITH & SONS,2381090,"21,564.00",Service Chg Prepay Control Account,CH41 5BN,0,Programme
Ministry of Justice,HMCTS,15/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,SWANSTON HOLDINGS,2381124,"26,500.00",Rent Prepayment Control Account,HR9 7TE,0,Programme
Ministry of Justice,HMCTS,19/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CBRE LTD,2382584,"1,236,675.00",Rent Prepayment Control Account,G2 6UA-RENT,0,Programme
Ministry of Justice,HMCTS,19/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COLLINGWOOD RIGBY,2382615,"977,113.00",Rent Prepayment Control Account,B17 9PU-RENTVIN,0,Programme
Ministry of Justice,HMCTS,19/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,FZ999-Midlands Region,COLLINGWOOD RIGBY,2382616,"63,913.00",Service Chg Prepay Control Account,B17 9PU-SCVINE,0,Programme
Ministry of Justice,HMCTS,19/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,PROPERTY PARTNERS T/A RESIDENTIAL PARTNERS,2384051,"168,750.00",Rent Prepayment Control Account,W1J 8PD,0,Programme
Ministry of Justice,HMCTS,20/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CBRE LTD,2386129,"13,663.00",Rent Prepayment Control Account,G2 6UA-RENT,0,Programme
Ministry of Justice,HMCTS,20/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,CBRE LTD,2386129,"12,030.00",Service Chg Prepay Control Account,G2 6UA-RENT,0,Programme
Ministry of Justice,HMCTS,20/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,GARTSIDE LTD,2386212,"2,171,284.00",Rent Prepayment Control Account,W1S 3NQ,0,Programme
Ministry of Justice,HMCTS,20/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,HURSTWOOD PROPERTIES (R) LTD,2386259,"22,268.00",Service Chg Prepay Control Account,M2 1HW,0,Programme
Ministry of Justice,HMCTS,22/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,HURSTWOOD PROPERTIES (R) LTD,2389343,"40,603.00",Service Chg Prepay Control Account,M2 1HW,0,Programme
Ministry of Justice,HMCTS,22/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,HURSTWOOD PROPERTIES (R) LTD,2389343,600,Rent Prepayment Control Account,M2 1HW,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,CLSH MANAGEMENT LIMITED,2396062,"103,107.00",Rent Prepayment Control Account,SW8 1SF,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,DTZ DEBENHAM TIE LEUNG,2396199,"222,521.00",Service Chg Prepay Control Account,B4 6AJ A/C CPS,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,I ELLINSON & CO,2396508,"32,118.00",Rent Prepayment Control Account,NE9 6BQ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,CZ999-South East Region,I ELLINSON & CO,2396508,"10,693.00",Service Chg Prepay Control Account,NE9 6BQ,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,LAMBERT SMITH HAMPTON,2396607,"26,443.00",Rent Prepayment Control Account,W1D 1NN-S/CHGE,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,DZ999-South West Region,LAMBERT SMITH HAMPTON,2396607,"13,210.00",Service Chg Prepay Control Account,W1D 1NN-S/CHGE,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,EZ999-Wales Region,LONDON & CAPITAL PROPERTIES LTD,2396670,"223,663.00",Rent Prepayment Control Account,NW1 3HG,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LONDON & CAPITAL PROPERTIES LTD,2396670,"156,317.00",Rent Prepayment Control Account,NW1 3HG,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LONDON & CAPITAL PROPERTIES LTD,2396670,"155,695.00",Rent Prepayment Control Account,NW1 3HG,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LONDON & CAPITAL PROPERTIES LTD,2396670,"151,360.00",Rent Prepayment Control Account,NW1 3HG,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,GZ999-North West Region,LONDON & CAPITAL PROPERTIES LTD,2396670,"116,060.00",Rent Prepayment Control Account,NW1 3HG,0,Programme
Ministry of Justice,HMCTS,27/03/2013,610400-Debtors <1 year - Prepayments & Accrued Income,BZ999-London Region,LONDON BOROUGH OF SOUTHWARK,2396671,"25,530.00",Rates ,SE16 3DA-BID,0,Programme
