Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Other Services & Office costs,Divisions,BARCLAYCARD,TS17 6YG,G - 9000167422 - 00214030,Other Services & Office costs,"Ł6,570.22"
Ministry of Defence,Ministry of Defence,29/10/2015,Rent and rates,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000777,Rent buildings - non civil estate property and married quarter property,"Ł6,565.03"
Ministry of Defence,Ministry of Defence,28/10/2015,Purchase of inventory and services ,Land Forces,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,67830,Cost of other material consumed,"Ł6,537.99"
Ministry of Defence,Ministry of Defence,28/10/2015,Estate management,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK19 7BH,67924,Works - estate management,"Ł6,536.33"
Ministry of Defence,Ministry of Defence,27/10/2015,Fuel for military use,Land Forces,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,67443,Bulk aviation fuel consumed,"Ł6,533.98"
Ministry of Defence,Ministry of Defence,22/10/2015,IT and communication services,Defence Equipment + Support,SOFTWARE BOX LIMITED,YO61 1ET,66240,Computer equipment costing below the capitalisation threshold,"Ł6,511.20"
Ministry of Defence,Ministry of Defence,12/10/2015,Purchase of inventory and services ,Navy Command,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,62281,Cost of other material consumed,"Ł6,492.73"
Ministry of Defence,Ministry of Defence,19/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,KIDDE GRAVINER LIMITED,SL3 0HB,64680,Equipment support non-project costs,"Ł6,482.92"
Ministry of Defence,Ministry of Defence,26/10/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,AGILITY LOGISTICS LIMITED,RG1 2LG,66861,Movement of service personnel,"Ł6,471.29"
Ministry of Defence,Ministry of Defence,12/10/2015,Design services and minor equipment purchases,Air Command,ISS MEDICLEAN LIMITED,GU21 5RW,62371,Equipment support non-project costs,"Ł6,465.61"
Ministry of Defence,Ministry of Defence,23/10/2015,Administration,HO+CS,ROYAL MAIL GROUP LIMITED,S49 1HQ,66742,General administration,"Ł6,448.18"
Ministry of Defence,Ministry of Defence,01/10/2015,Spend on Inventory - General,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,59356,Spend on Inventory - General,"Ł6,442.13"
Ministry of Defence,Ministry of Defence,13/10/2015,Spend on Inventory - General,Defence Equipment + Support,"AAR INTERNATIONAL, INC.",TW6 2RE,62705,Spend on Inventory - General,"Ł6,408.90"
Ministry of Defence,Ministry of Defence,01/10/2015,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,59598,Cost of other material consumed,"Ł6,400.48"
Ministry of Defence,Ministry of Defence,02/10/2015,Purchase of inventory and services ,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,60048,Cost of other material consumed,"Ł6,376.03"
Ministry of Defence,Ministry of Defence,05/10/2015,Fuel for military use,DES Bespoke Trading Entity,WFL (UK) LIMITED,SN15 5DN,60565,Cost of ground diesel fuel consumed,"Ł6,349.68"
Ministry of Defence,Ministry of Defence,06/10/2015,Purchase of inventory and services ,Land Forces,XMA LTD,NG11 7EP,60877,Cost of other material consumed,"Ł6,342.25"
Ministry of Defence,Ministry of Defence,19/10/2015,Transport hire charges,HO+CS,BUSVERKEHR OSTWESTFALEN GMBH,,6000007063,Transport other hire charge,"Ł6,341.91"
Ministry of Defence,Ministry of Defence,23/10/2015,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,66336,Consumption of medical dental and veterinary inventory,"Ł6,327.18"
Ministry of Defence,Ministry of Defence,08/10/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,61747,Cost of other material consumed,"Ł6,316.70"
Ministry of Defence,Ministry of Defence,30/10/2015,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,69078,Cost of other material consumed,"Ł6,301.96"
Ministry of Defence,Ministry of Defence,05/10/2015,Fuel for military use,Land Forces,BOC LIMITED,GU2 7XY,60168,Cost of industrial gas fuel consumed,"Ł6,270.24"
Ministry of Defence,Ministry of Defence,12/10/2015,Purchase of inventory and services ,JFC,WILLIAMS LEA LIMITED,NR3 1PD,62683,Cost of other material consumed,"Ł6,268.90"
Ministry of Defence,Ministry of Defence,07/10/2015,Estate management,Land Forces,SODEXO LTD,M50 0AL,61188,Estate + facilities management services - accommodation inventory + service,"Ł6,243.21"
Ministry of Defence,Ministry of Defence,06/10/2015,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,60832,Computer equipment costing below the capitalisation threshold,"Ł6,240.00"
Ministry of Defence,Ministry of Defence,05/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,ASPIRE DEFENCE LIMITED,SP9 7QD,60132,Equipment support non-project costs,"Ł6,239.19"
Ministry of Defence,Ministry of Defence,12/10/2015,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,62683,Cost of other material consumed,"Ł6,233.23"
Ministry of Defence,Ministry of Defence,09/10/2015,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,62084,Computer equipment costing below the capitalisation threshold,"Ł6,209.25"
Ministry of Defence,Ministry of Defence,21/10/2015,Estate management,Defence Equipment + Support,CARILLIONAMEY LIMITED,WV1 4HY,65337,Estate core services charge,"Ł6,187.01"
Ministry of Defence,Ministry of Defence,14/10/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,63475,Cost of other material consumed,"Ł6,180.33"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Professional Services,Divisions,BARCLAYCARD,TS17 6YG,G - 9000167422 - 00214030,Professional Services,"Ł6,171.60"
Ministry of Defence,Ministry of Defence,29/10/2015,Spend on Inventory - General,Defence Equipment + Support,NAVISTAR DEFENSE U.K. LIMITED,W15 4HQ,2000001342,Spend on Inventory - General,"Ł6,166.16"
Ministry of Defence,Ministry of Defence,19/10/2015,Design services and minor equipment purchases,Defence Equipment + Support,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,64523,Equipment support non-project costs,"Ł6,160.00"
Ministry of Defence,Defence Science and Technology Laboratory,09/10/2015,Other Services & Office costs,Divisions,BARCLAYCARD,TS17 6YG,G - 9000167423 - 00214031,Other Services & Office costs,"Ł6,043.47"
Ministry of Defence,Ministry of Defence,09/10/2015,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,62140,Cost of other material consumed,"Ł6,034.02"
Ministry of Defence,Ministry of Defence,19/10/2015,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,64516,Cost of other material consumed,"Ł6,023.15"
Ministry of Defence,Ministry of Defence,12/10/2015,Externally delivered education and training,Navy Command,NORTHUMBRIA UNIVERSITY,NE1 8ST,62524,External military training ,"Ł6,000.00"
Ministry of Defence,Ministry of Defence,15/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,63625,Cost of clothing and textile services received,"Ł5,999.56"
Ministry of Defence,Ministry of Defence,09/10/2015,"Transportation of personnel, freight and travel expenses",JFC,SERCO LIMITED,RG27 9UY,62069,Military short term detached duty,"Ł5,999.11"
Ministry of Defence,Ministry of Defence,19/10/2015,Fuel for military use,Defence Equipment + Support,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,64481,Cost of ground diesel fuel consumed,"Ł5,995.24"
Ministry of Defence,Ministry of Defence,22/10/2015,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,65868,Cost of other material consumed,"Ł5,994.78"
Ministry of Defence,Ministry of Defence,08/10/2015,"Transportation of personnel, freight and travel expenses",Land Forces,ISS MEDICLEAN LIMITED,GU21 5RW,61467,Military short term detached duty,"Ł5,980.14"
Ministry of Defence,Ministry of Defence,13/10/2015,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,62954,Civilian short term detached duty,"Ł5,972.00"
Ministry of Defence,Ministry of Defence,08/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,61747,Cost of other material consumed,"Ł5,968.49"
Ministry of Defence,Ministry of Defence,28/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,COONEEN DEFENCE LIMITED,BT75 0NE,11119,Spend on Inventory - General,"Ł5,966.42"
Ministry of Defence,Ministry of Defence,07/10/2015,Fees for professional services,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,60970,Fees for professional services excluding legal fees,"Ł5,963.41"
Ministry of Defence,Ministry of Defence,15/10/2015,Payment of utilities,HO+CS,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,63590,Utilities consumed - gas,"Ł5,950.52"
Ministry of Defence,Ministry of Defence,30/10/2015,Medical treatment & stores and welfare services,Land Forces,THE ROYAL BANK OF SCOTLAND PLC,EC2M 4RB,10026,Recreational facilities costs in support of social work,"Ł5,928.00"
Ministry of Defence,Ministry of Defence,15/10/2015,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED.,KY1 2SB,63643,Spend on Inventory - General,"Ł5,905.52"
Ministry of Defence,Ministry of Defence,22/10/2015,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,65868,Cost of other material consumed,"Ł5,896.68"
Ministry of Defence,Ministry of Defence,02/10/2015,Fees for professional services,Air Command,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,60011,Fees for professional services excluding legal fees,"Ł5,896.00"
Ministry of Defence,Ministry of Defence,26/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,66889,Spend on Inventory - General,"Ł5,881.31"
Ministry of Defence,Ministry of Defence,30/10/2015,Medical treatment & stores and welfare services,JFC,JOHNSON HEALTH TECH UK LTD,ST4 8 GZ,68815,Medical health services,"Ł5,868.90"
Ministry of Defence,Ministry of Defence,16/10/2015,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,64349,Spend on Inventory - General,"Ł5,834.40"
Ministry of Defence,Ministry of Defence,30/10/2015,Fees for professional services,DES Bespoke Trading Entity,THE ROYAL BANK OF SCOTLAND PLC,EC2M 4RB,10026,Fees for professional services excluding legal fees,"Ł5,792.70"
Ministry of Defence,Ministry of Defence,21/10/2015,Estate management,HO+CS,CARILLIONAMEY LIMITED,WV1 4HY,65337,Estate core services charge,"Ł5,780.49"
Ministry of Defence,Ministry of Defence,02/10/2015,Spend on Inventory - General,Defence Equipment + Support,VISION SUPPORT SERVICES LIMITED,BB1 2QE,60037,Spend on Inventory - General,"Ł5,749.08"
Ministry of Defence,Ministry of Defence,07/10/2015,Design services and minor equipment purchases,DES Bespoke Trading Entity,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,61000,Equipment support project costs,"Ł5,744.74"
Ministry of Defence,Ministry of Defence,26/10/2015,Spend on Inventory - General,DES Bespoke Trading Entity,SUPACAT LIMITED,EX14 4LF,67290,Spend on Inventory - General,"Ł5,737.11"
Ministry of Defence,Ministry of Defence,20/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,65244,Cost of other material consumed,"Ł5,736.11"
Ministry of Defence,Ministry of Defence,23/10/2015,Administration,Air Command,ROYAL MAIL GROUP LIMITED,S49 1HQ,66742,General administration,"Ł5,652.54"
Ministry of Defence,Ministry of Defence,01/10/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,59549,Computer equipment costing below the capitalisation threshold,"Ł5,649.33"
Ministry of Defence,Ministry of Defence,20/10/2015,Externally delivered education and training,Air Command,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,65006,External military training ,"Ł5,641.00"
Ministry of Defence,Ministry of Defence,23/10/2015,Purchase of inventory and services ,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,66836,Cost of other material consumed,"Ł5,592.77"
Ministry of Defence,Ministry of Defence,02/10/2015,Fees for professional services,Navy Command,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,60011,Fees for professional services excluding legal fees,"Ł5,544.00"
Ministry of Defence,Ministry of Defence,26/10/2015,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,CM18 7PN,66867,Computer equipment costing below the capitalisation threshold,"Ł5,532.17"
Ministry of Defence,Ministry of Defence,21/10/2015,"Transportation of personnel, freight and travel expenses",JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,65370,Military short term detached duty,"Ł5,515.85"
Ministry of Defence,Ministry of Defence,26/10/2015,Externally delivered education and training,Land Forces,CAPITA BUSINESS SERVICES LTD,DL1 9HN,66924,External military training ,"Ł5,513.35"
Ministry of Defence,Ministry of Defence,28/10/2015,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,68243,Cost of other material consumed,"Ł5,486.92"
Ministry of Defence,Ministry of Defence,12/10/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,62371,Estate + facilities management services - accommodation inventory + service,"Ł5,475.19"
Ministry of Defence,Ministry of Defence,14/10/2015,IT and communication services,Navy Command,SOFTWARE BOX LIMITED,YO61 1ET,63407,Computer equipment costing below the capitalisation threshold,"Ł5,468.47"
Ministry of Defence,Ministry of Defence,22/10/2015,Food and clothing,Navy Command,TECHNOGYM U K LIMITED,RG12 1WP,66263,Cost of purchasing and repairing clothing,"Ł5,448.00"
Ministry of Defence,Ministry of Defence,23/10/2015,Fees for professional services,HO+CS,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,66480,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł5,414.69"
Ministry of Defence,Ministry of Defence,28/10/2015,Estate management,Land Forces,SODEXO LTD,M50 0AL,68159,Estate + facilities management services - accommodation inventory + service,"Ł5,394.85"
Ministry of Defence,Ministry of Defence,13/10/2015,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,63042,Cost of other material consumed,"Ł5,356.09"
Ministry of Defence,Ministry of Defence,20/10/2015,"Transportation of personnel, freight and travel expenses",JFC,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,65085,Freight movement costs,"Ł5,352.50"
Ministry of Defence,Ministry of Defence,02/10/2015,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,59974,Computer equipment costing below the capitalisation threshold,"Ł5,326.86"
Ministry of Defence,Ministry of Defence,02/10/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,VISION SUPPORT SERVICES LIMITED,BB1 2QE,60037,Spend on Inventory - General,"Ł5,324.50"
Ministry of Defence,Ministry of Defence,02/10/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,59694,Cost of ground diesel fuel consumed,"Ł5,284.20"
Ministry of Defence,Ministry of Defence,21/10/2015,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,65800,Cost of other material consumed,"Ł5,266.35"
Ministry of Defence,Ministry of Defence,20/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,64952,Cost of other material consumed,"Ł5,265.33"
Ministry of Defence,Ministry of Defence,23/10/2015,Fuel for military use,Land Forces,CYMA PETROLEUM (UK) LIMITED,EN5 5TD,66474,Bulk aviation fuel consumed,"Ł5,238.17"
Ministry of Defence,Ministry of Defence,05/10/2015,IT and communication services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG12 1HN,60316,Information technology services,"Ł5,225.00"
Ministry of Defence,Ministry of Defence,22/10/2015,"Transportation of personnel, freight and travel expenses",JFC,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,66201,Military short term detached duty,"Ł5,220.00"
Ministry of Defence,Ministry of Defence,19/10/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,64835,Cost of clothing and textile services received,"Ł5,205.44"
Ministry of Defence,Ministry of Defence,06/10/2015,IT and communication services,Air Command,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,60650,Computer equipment costing below the capitalisation threshold,"Ł5,202.99"
Ministry of Defence,Ministry of Defence,13/10/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,63042,Cost of other material consumed,"Ł5,175.25"
Ministry of Defence,Ministry of Defence,16/10/2015,Fuel for military use,Navy Command,CERTAS ENERGY UK LIMITED,WA3 6XG,64044,Cost of ground unleaded fuel consumed,"Ł5,146.80"
Ministry of Defence,Ministry of Defence,21/10/2015,IT and communication services,DES Bespoke Trading Entity,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,65721,Computer equipment costing below the capitalisation threshold,"Ł5,133.82"
Ministry of Defence,Ministry of Defence,27/10/2015,Design services and minor equipment purchases,HO+CS,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,67412,Equipment support project costs,"Ł5,125.20"
