Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description,Supplier Site Postcode,Project Code,Expenditure Type,Supplier Type,Contract Number
Department of Health,Department of Health,18/09/2014,Contractor/Staff Substitution,DG: SFNHS,PRICEWATERHOUSECOOPERS LLP,1354211634,28183.28,Call Off Contract for Financial Accounting Assistance in Delivering the DH Statutory Resource Accounts,E14 9SQ,,Admin,LARGE,
Department of Health,Department of Health,18/09/2014,Professional fees,DG: SFNHS,PRICEWATERHOUSECOOPERS LLP,1354211634,67000,Delivery of DH Statutory accounts,E14 9SQ,,Admin,LARGE,
Department of Health,Department of Health,18/09/2014,Travel & subsistence non staff,DG: SFNHS,PRICEWATERHOUSECOOPERS LLP,1354211634,816.72,PWC Addition to PO 511822 for expenses ,E14 9SQ,,Admin,LARGE,
Department of Health,Department of Health,18/09/2014,Contractor/Staff Substitution,DG: SFNHS,PRICEWATERHOUSECOOPERS LLP,1354218679,51269.12,Call Off Contract for Financial Accounting Assistance in Delivering the DH Statutory Resource Accounts,E14 9SQ,,Admin,LARGE,
Department of Health,Department of Health,18/09/2014,Revenue Grants to non-profit institutions,DG: SCLGCP,THE FIT FOR WORK TEAM,ERS-526809-94061,256349,IESD 2014-15 - AIMS Ref 54164626 - The Fit for Work Team - Q1Q2 Payment,LE1 5SN,,Other,SME,
Department of Health,Department of Health,19/09/2014,Service charge,DG: IGT,BT GROUP PLC,364641,2452960.41,Revenue: LSP South 14/15,NW9 6LB,,Programme,LARGE,
Department of Health,Department of Health,19/09/2014,Service charge,DG: IGT,BT GROUP PLC,364644,975073,Revenue: LSP South 14/15,NW9 6LB,,Programme,LARGE,
Department of Health,Department of Health,19/09/2014,Service charge,DG: IGT,BT GROUP PLC,364652,3890296.1,Revenue: London LSP 14/15,NW9 6LB,,Programme,LARGE,
Department of Health,Department of Health,19/09/2014,Service charge,DG: IGT,BT GROUP PLC,364654,1021740.49,Revenue: London LSP 14/15,NW9 6LB,,Programme,LARGE,
Department of Health,Department of Health,19/09/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584167031,27750,WR0464 - NHS England Microsoft Licenses,WS11 0JA,,Admin,LARGE,
Department of Health,Department of Health,19/09/2014,Contractor/Staff Substitution,DG: SFNHS,ARNAOUS LTD,DH-002-2014-15,62640,Finance and Commercial Consultant - ,SG6 1AS,,Admin,SME,13968
Department of Health,Department of Health,19/09/2014,Travel & subsistence non staff,DG: SFNHS,ARNAOUS LTD,DH-002-2014-15,332.12,Finance and Commercial Consultant - ,SG6 1AS,,Admin,SME,13968
Department of Health,Department of Health,23/09/2014,Service charge,DG: IGT,ATTENDA LTD,1029548,71700,Revenue Attenda Choices - Infrastucture management  monthly reccuring charges,TW18 4EX,,Programme,SME,
Department of Health,Department of Health,23/09/2014,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,558417167,37748.4,PPR0205-02: Z90D7 Replacement Deployment,WS11 0JA,,Admin,LARGE,
Department of Health,Department of Health,24/09/2014,Outsourcing Contract,DG: SFNHS,TERRAFIX LTD,112689,21000,"Development, Test, and Rollout under Terrafix management of the Software which resolves the PNS issue, to all English Ambulance services with TVC 3000 & TIU",ST6 5PD,,Programme,SME,
Department of Health,Department of Health,24/09/2014,Outsourcing Contract,DG: PHD,MULTI RESOURCE MARKETING LTD,127895,55185.53,MRM Ltd - For the services provided on the Healthy Start Reimbursement Unit - extension period April 2013 to March 2015,LE16 9NR,,Programme,SME,
Department of Health,Department of Health,24/09/2014,Outsourcing Contract,DG: PHD,SERCO LTD,91042626,245633.46,Serco Ltd - For services provided on the Healthy Start Issuing Unit (HSIU) - April 2014 to March 2017,RG27 9UY,,Programme,LARGE,
Department of Health,Department of Health,25/09/2014,Service charge,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),446829,36537.26,Revenue: NHS Mail Core Vodafone - Contract to cover spend for AVAS support services between July 1 2014 to March 31 2015,RG12 1RW,,Programme,LARGE,
Department of Health,Department of Health,25/09/2014,Service charge,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),446830,43500,Revenue: NHS Mail Core Vodafone - Contract to cover spend for AVAS support services between July 1 2014 to March 31 2015,RG12 1RW,,Programme,LARGE,
Department of Health,Department of Health,25/09/2014,Addition Clearing - SW LIC,DG: IGT,CSC COMPUTER SCIENCES LTD,5201380760,868175,Capital: LSP NME CSC - F/Y 2014/15 - Non Lorenzo Deployment. Capital cash requirements (committed costs only),PR1 8UQ,,Programme,LARGE,
Department of Health,Department of Health,25/09/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584167415,53082,IWS service improvement activities - call off fund)- WR 0314,NW1 3HG,,Admin,LARGE,
Department of Health,Department of Health,25/09/2014,Outsourcing Contract,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584167439,448538.28,IMS3 - Telephony - Managed Agency Service (MAS) - payment to 3rd party telephony suppliers,NW1 3HG,,Admin,LARGE,
Department of Health,Department of Health,25/09/2014,Rent of Land & Buildings (non-PFI operating lease),DG: GOAD,MAPELEY BETA ACQ LTD C/O FI REAL ESTATE MANAGEMENT LTD,90/001/00129/9/2014,84625,"Premier House - Accommodation Charges - Rent FY2014 - 2015 @ £84,625",SE1 0TA,,Admin,LARGE,
Department of Health,Department of Health,25/09/2014,Contractor/Staff Substitution,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90171644,228977.16,MAPS CfWI core operating costs year 5,GU21 6QX,,Programme,LARGE,
Department of Health,Department of Health,25/09/2014,Contractor/Staff Substitution,DG: ERD,MOUCHEL MANAGEMENT CONSULTING LTD,90171656,42680,MAPS CfWI core operating costs year 5,GU21 6QX,,Programme,LARGE,
Department of Health,Department of Health,25/09/2014,Outsourcing Contract,DG: SCLGCP,ECORYS UK LTD,INV11871,34919.33,Ecorys Funding for CANParent trial April 2014 to March 2015,B1 2RA,,Programme,SME,
Department of Health,Department of Health,26/09/2014,Service charge,DG: IGT,EnterpriseDB UK LTD,140610352,74266,Revenue:  Enterprise DB - Choose and Book Postgress Licences,OX12 9FE,,Programme,SME,
Department of Health,Department of Health,26/09/2014,Service charge,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),447475,1132200,NHS Mail 2: revenue core contract 1 July 2014 - 31 March 2015,RG12 1RW,,Programme,LARGE,
Department of Health,Department of Health,26/09/2014,Service charge,DG: IGT,CABLE AND WIRELESS COMMUNICATION (VODAFONE),447480,1132200,NHS Mail 2: revenue core contract 1 July 2014 - 31 March 2015,RG12 1RW,,Programme,LARGE,
Department of Health,Department of Health,26/09/2014,Service charge,DG: IGT,CSC COMPUTER SCIENCES LTD,5201382120,7058010.96,Revenue: LSP NME CSC - F/Y 2014/15 Non Lorenzo Service Charge Revenue requirements (committed costs only),PR1 8UQ,,Programme,LARGE,
Department of Health,Department of Health,26/09/2014,Addition Clearing - SW LIC,DG: IGT,CSC COMPUTER SCIENCES LTD,5201382123,3758977.82,Capital: LSP NME CSC - F/Y 2014/15 - Lorenzo Deployment. Capital cash requirements (committed costs only),PR1 8UQ,,Programme,LARGE,
Department of Health,Department of Health,26/09/2014,Building repairs & maintenance,DG: GOAD,TELEREAL TRILLIUM,688182,140718.23,Quarry House - Refurbishment Works for 5th Floor C & 6th Floor SE (Ref.CPAR 9),LS11 9DX,,Admin,LARGE,
Department of Health,Department of Health,26/09/2014,ENDPBs Admin Revenue Grant in Aid,DG: ERD,PROFESSIONSAL STANDARDS AUTHORITY,DH061,300000,PSA Grant-In-Aid Revenue Cash Drawdown 2014-15,SW1W 9SP,,Admin,PUBLIC,
Department of Health,Department of Health,26/09/2014,Outsourcing Contract,DG: SCLGCP,ECORYS UK LTD,INV11855,101166.66,Management of the Health & Social Care Voluntary Fund,B1 2RA,,Other,SME,
Department of Health,Department of Health,29/09/2014,Addition Clearing - SW LIC,DG: IGT,BJSS LTD,12149,68757.12,Capital: Spine 2 BJSS. - Spine 2 Development,LS1 2TW,,Programme,SME,
Department of Health,Department of Health,29/09/2014,Service charge,DG: IGT,BT GROUP PLC,364685,177404.76,Revenue: SUS Spine Bt - CCN 894 SUS Replatform  - Ardentia Development,NW9 5BA,,Programme,LARGE,
Department of Health,Department of Health,29/09/2014,Service charge,DG: IGT,BT GROUP PLC,364700,177404.76,Revenue: SUS Spine Bt - CCN 894 SUS Replatform  - Ardentia Development,NW9 5BA,,Programme,LARGE,
Department of Health,Department of Health,29/09/2014,Outsourcing Contract,DG: SFNHS,CREATE CONSULTING ENGINEERS LTD,INV002205,22500,RBA408 Little Plumstead - Create Consulting,NR3 1AF,,Programme,SME,
Department of Health,Department of Health,30/09/2014,Building repairs & maintenance,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00343400ARI,45005.73,DH - Provision of Variable Works at Various DH Buildings Apr 2014 - Mar 2015 (SKH / RH / WEL / PRH / BLH Building Maintenance),SO53 3YE,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00343433RI,37111,Skipton House - Reseal Atrium roof glass unit - JDE 390382,SO53 3YE,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00343435RI,244147.33,Richmond House - Installation of Bespoke Fire Alarm System FY2014-15,SO53 3YE,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00343435RI,2881.6,Richmond House - Supply a new Bespoke Fire Alarm System.,SO53 3YE,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Facilities management: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00343436RI,83929.1,Wellington House - Provide new upgraded controllers for LAM 131/132,SO53 3YE,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Addition Clearing - OLB,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00343438RI,59276.7,Richmond House - Alteration & Refurbshment rooms 422 & 423,SO53 3YE,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Estate management: contract,DG: GOAD,EMCOR FACILITIES SERVICES LTD,00343439RI,27187.2,Provision of a Technical Manager to provide a technical interface and support to the Skipton House 2nd floor refurbishment from 01/08/14 to 24/10/14.,SO53 3YE,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,10105265,181736.62,HTA Researcher Lead,SW1W 9SR,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,10105266,34972.8,Commissioned EME,SW1W 9SR,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Outsourcing Contract,DG: RDD,PA CONSULTING SERVICES LTD,10105268,192000,HTA Researcher Lead,SW1W 9SR,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,RAND EUROPE CIC,14362/10073-54,48895.41,HTA Researcher Lead,CB4 1YG,,Programme,SME,
Department of Health,Department of Health,30/09/2014,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584167576,33843.6,Telephony - WR 403 VOIP - Contact Centre Discovery work ,WS11 0JA,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Addition Clearing - IT,DG: GOAD,ATOS IT SOLUTIONS AND SERVICES LTD,5584167578,32383.2,Telephony - WR 403 VOIP - Contact Centre Discovery work ,WS11 0JA,,Admin,LARGE,
Department of Health,Department of Health,30/09/2014,Addition Clearing - SW LIC,DG: IGT,BT GROUP PLC,CHAPS30/9/14,48882,Capital: BT Global Spine 2. CCN881NN48 - Test Support to charge NN4B interface from Spine 1 to Spine 2 F/Y 2014/15,NW9 5BA,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Addition Clearing - SW LIC,DG: IGT,BT GROUP PLC,CHAPS30/9/14,817.78,Capital:  BTGlobal - Spine 2 Data Migration Package  CCN850,NW9 5BA,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Addition Clearing - SW LIC,DG: IGT,BT GROUP PLC,CHAPS30/9/14,11295.46,Capital: BT Spine 2CCN 859 - PDS to SUS. To approve the mechanism for transferring PDS files from Spine 2to support the SUS service 2014/15,NW9 5BA,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Service charge,DG: IGT,BT GROUP PLC,CHAPS30/9/14,170621.88,Revenue: Spine 2 CCN 876 - Provision of second line resources (CTR4),NW9 5BA,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Service charge,DG: IGT,BT GROUP PLC,CHAPS30/9/14,1801005.15,Revenue: BT Spine - Committed 2014/15,NW9 5BA,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Service charge,DG: IGT,BT GROUP PLC,CHAPS30/9/14,5345.05,Revenue:  BT Spine2. For CCN837- BT Leased line,NW9 5BA,,Programme,LARGE,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-527301-94369,75888.81,Research for Patient Benefit,WC1V 6AZ,,Programme,VCS,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-527301-94369,17680.25,Research for Patient Benefit,WC1V 6AZ,,Programme,VCS,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-527301-94369,47853.63,HS & DR,WC1V 6AZ,,Programme,VCS,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,INTENSIVE CARE NATIONAL AUDIT & RESEARCH CENTRE,ERS-527301-94369,100000,NIHR Public Health Research ( NETSCC ),WC1V 6AZ,,Programme,VCS,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY OF WEST LONDON,ERS-527417-94396,36250,0190015 - Healthcare associated infection research network,SL1 1YG,,Programme,PUBLIC,
Department of Health,Department of Health,01/09/2014,Policy Payments,DG: ERD,HOME OFFICE,1120951,2084965.01,DH contribution to Hillsborough inquest legal costs',NP20 9BB,,Programme,PUBLIC,
Department of Health,Department of Health,01/09/2014,Policy Payments,DG: ERD,HOME OFFICE,1120951,385313.99,Hillsborough Families' Legal Representation Scheme: Contributions by Departments,NP20 9BB,,Programme,PUBLIC,
Department of Health,Department of Health,01/09/2014,Policy Payments,DG: ERD,HOME OFFICE,1120951,0.01,,NP20 9BB,,Programme,PUBLIC,
Department of Health,Department of Health,01/09/2014,Research & development,DG: RDD,EXETER UNIVERSITY OF,ERS-525982-93466,99366.88,HTA Researcher Lead,EX4 4QJ,,Programme,PUBLIC,
Department of Health,Department of Health,01/09/2014,CASH FUNDING Rev Inside RAB,DG: Holding CT Core,HUMAN FERTILISATION AND EMBRYOLOGY AUTHORITY (HFEA),HAFS-17358,225000,,EC1Y 8HF,,Other,PUBLIC,
Department of Health,Department of Health,02/09/2014,Other Admin expenditure,DG: SFNHS,HM REVENUE AND CUSTOMS HMRC,CHAPS3/9/14,4500615,,SS99 1AA,,Admin,PUBLIC,
Department of Health,Department of Health,03/09/2014,Service charge,DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),2923684,33940.18,"Quarry House Leeds - Accomm Costs Apr 2014 - Mar 2015 - Services Charge (£22,940.83 mthly)",FY5 3TA,,Admin,PUBLIC,
Department of Health,Department of Health,04/09/2014,Training (Learning and Development),DG: ERD,OXFORD SAID BUSINESS SCHOOL LTD,0000037467,25000,Major Projects Leadershipd Academy (MPLA) Course,OX1 5NY,,Admin,PUBLIC,
Department of Health,Department of Health,04/09/2014,Outsourcing Contract,DG: SFNHS,HOME OFFICE,1121218,42000,DH contribution to the Civil Service-wide Policy Lab for The Policy Profession Support Unit 2014/15,NP20 9BB,,Admin,PUBLIC,
Department of Health,Department of Health,04/09/2014,Rates,DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),5027131,102958.45,"Quarry House Leeds - Accomm. Business Rates April 2014 - March 2015 @£120,730.53 mthly.",FY5 3TA,,Admin,PUBLIC,
Department of Health,Department of Health,04/09/2014,Rent of Land & Buildings (non-PFI operating lease),DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),5027131,576620.14,"Quarry House Leeds - Accomm. FUP Rent Charge April 2014 - March 2015 @£589,937.40 mthly.",FY5 3TA,,Admin,PUBLIC,
Department of Health,Department of Health,04/09/2014,Utilities,DG: GOAD,DEPARTMENT FOR WORK AND PENSIONS (DWP),5027131,3371.51,"Quarry House Leeds - Prime Utilities Recovery April 2014 - March 2015 @£2,856.25 mthly.",FY5 3TA,,Admin,PUBLIC,
Department of Health,Department of Health,04/09/2014,Outsourcing Contract,DG: RDD,LEEDS UNIVERSITY OF,90194961,25140,Research Capability Funding (STANDARD),LS2 9JT,,Programme,PUBLIC,
Department of Health,Department of Health,04/09/2014,Outsourcing Contract,DG: RDD,LEEDS UNIVERSITY OF,90194961,18360,NIHR Fellowships,LS2 9JT,,Programme,PUBLIC,
Department of Health,Department of Health,04/09/2014,Outsourcing Contract,DG: RDD,LEEDS UNIVERSITY OF,90199567,43500,Bio-Medical Centres,LS2 9JT,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,UNIVERSITY COLLEGE LONDON UCL,ERS-527453-94463,180667.8,The impact of different patterns of care on the long-term outcome of adolescent conduct disorder: a mixed methods study comparing multisystemic therapy (MST) and management as usual (MAU) 12/136/70,WC1E 6BT,,Programme,PUBLIC,
Department of Health,Department of Health,05/09/2014,DH PAYE Expenditure,DG: SFNHS,HM REVENUE AND CUSTOMS HMRC,FASTER PAYT5/9/14,38472.83,,BD98 8AA,,Admin,PUBLIC,
Department of Health,Department of Health,08/09/2014,Outsourcing Contract,DG: PHD,HERTFORDSHIRE UNIVERSITY OF,00000072636,44264.2," 3rd tier of WHO Health Behaviour in School Aged Children (HBSC) Study, project for period covering April 2014 - March 2015     ",AL10 9AB,,Programme,PUBLIC,
Department of Health,Department of Health,08/09/2014,Research & development,DG: RDD,ACADEMY OF MEDICAL SCIENCES,ERS-526344-93601,32355,Integrated Academic Training,W1B 1QH,,Programme,PUBLIC,
Department of Health,Department of Health,09/09/2014,Training (Learning and Development),DG: PHD,OXFORD SAID BUSINESS SCHOOL LTD,0000037470,25000,"Participation in cohort 10 of the Major Projects Leadership Academy, delivered by Oxford Said Business School.
",OX1 5NY,,Admin,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,ABERDEEN UNIVERSITY OF,ERS-527451-94462,237473.19,A multicentre randomised controlled trial comparing laparoscopic supra-cervical hysterectomy with second generation endometrial ablation for the treatment of heavy menstrual bleeding (Health) 12/35/23 Lead Author:Prof Siladitya Bhattacharya,AB24 3FX,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-527423-94400,34406,R0184001 (UXB/642),YO10 5DD,,Programme,PUBLIC,
Department of Health,Department of Health,30/09/2014,Research & development,DG: RDD,YORK UNIVERSITY OF,ERS-527423-94400,222370,120RO1355,YO10 5DD,,Programme,PUBLIC,
