Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number, Amount ,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,169697.00 ,CRF's CRII,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,59213.00 ,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,125000.00 ,Biomedical Units,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,659031.00 ,Bio-Medical Centres,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,451847.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,2506169.00 ,Comprehensive Networks,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,57729.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,111747.00 ,UKCRC Diabetes Projects,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-482359-69199,94155.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-482359-69199,1602821.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-482359-69199,40301.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-482359-69199,29434.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-482359-69199,123796.00 ,UKCRC Stroke Projects,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-482359-69199,150077.00 ,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-482359-69199,29792.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-482360-69197,524825.00 ,CRF's CRII,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-482360-69197,50000.00 ,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-482360-69197,98476.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-482360-69197,525068.00 ,CLARHCs,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-482360-69197,401018.75 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-482360-69197,328085.00 ,Biomedical Units,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-482360-69197,2553900.00 ,Comprehensive Networks,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-482360-69197,99330.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-482366-69181,209568.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-482366-69181,67010.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-482366-69181,106060.00 ,CRF's CRII,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-482369-69163,41311.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-482369-69163,365730.00 ,Biomedical Units,Programme,
Department of Health,Department of Health,15/01/2013,IT minor costs non capital,External Relations,DELOITTE LLP,LARGE,MK9 1FD,2410063433,41922.00 ,Reprocurement of FPAS (Foundation Programme Application System),Programme,13660
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-482253-69207,61920.00 ,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-482253-69207,2633358.00 ,Comprehensive Networks,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-482253-69207,60149.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-482253-69207,116702.00 ,UKCRC Diabetes Projects,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-482253-69207,17946.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-482253-69207,220310.00 ,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-482253-69207,48704.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 1QG,ERS-482273-69139,86125.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 1QG,ERS-482273-69139,155397.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-482308-69211,95964.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-482308-69211,91726.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-482308-69211,36633.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-482308-69211,28909.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,SOUTH WEST SHA,PUBLIC,WF3 1WE,ERS-482316-69135,606865.00 ,CLARHCs,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,SOUTH WEST SHA,PUBLIC,WF3 1WE,ERS-482316-69135,109894.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,ST GEORGE'S HEALTHCARE NHS TRUST,PUBLIC,SW17 0QT,ERS-482323-69168,12124.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,STOCKTON-ON-TEES TEACHING PCT,PUBLIC,TS7 0NJ,ERS-482325-69103,75715.00 ,UKCRC Primary Care Networks,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,STOCKTON-ON-TEES TEACHING PCT,PUBLIC,TS7 0NJ,ERS-482325-69103,27500.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-482332-69147,59854.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-482332-69147,245199.00 ,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-482332-69147,101263.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-482332-69147,62500.00 ,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-482332-69147,190909.00 ,CRF's CRII,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-482338-69203,18711.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-482341-69189,62500.00 ,Experimental Cancer Medical Centres,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-482341-69189,3077186.00 ,Bio-Medical Centres,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-482341-69189,828146.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-482341-69189,35554.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE ROYAL WOLVERHAMPTON NHS TRUST,PUBLIC,WV10 0QP,ERS-482346-69176,42389.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE ROYAL WOLVERHAMPTON NHS TRUST,PUBLIC,WV10 0QP,ERS-482346-69176,173446.00 ,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,THE SOLENT NHS TRUST,PUBLIC,SO16 4XE,ERS-482347-69258,82112.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,TORBAY PCT,PUBLIC,TQ9 6JE,ERS-482349-69254,27721.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,TORBAY PCT,PUBLIC,TQ9 6JE,ERS-482349-69254,130577.00 ,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-482369-69163,392176.00 ,CRF's CRII,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-482369-69163,419343.00 ,Bio-Medical Centres,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-482369-69163,59616.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-482369-69163,193110.00 ,CANCER RESEARCH NETWORKS,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-482369-69163,40758.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-482374-69137,112330.00 ,Biomedical Units,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-482374-69137,4667634.00 ,Comprehensive Networks,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-482374-69137,90346.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-482374-69137,5056.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-482374-69137,51440.00 ,Applied Research Programme,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-482374-69137,345924.00 ,Flexibility & Sustainability Funding,Programme,
Department of Health,Department of Health,15/01/2013,Research & development,Research & Development,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,PUBLIC,BS99 1YF,ERS-482374-69137,263306.00 ,Biomedical Units,Programme,
