Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł33,641.02",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł1,247.82",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł12,970.96",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł4,182.96",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Jobcentre Plus,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł109,932.36",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Jobcentre Plus,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł1,657,532.88",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,"Pension, Disability Carers Services",31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł207,035.22",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł15,263.38",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł4,757.47",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł64,888.03",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł12,265.73",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł3,134.99",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł4,915.37",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł42,527.52",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł1,098.31",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł46,561.58",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł41,442.02",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł20,241.49",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł8,809.54",Estates,PRIME,PRIME Utilities
Department for Work and Pensions,Corporate,17-Jan-12,PRINTING STATIONERY IT CONSUMABLES,COO,TELEREAL TRILLIUM,2023947184,"Ł70,633.61",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Jobcentre Plus,17-Jan-12,STATIONERY/ PUBLICATIONS/IT CONSUMABLES,COO,TELEREAL TRILLIUM,2023947184,"Ł12,313.35",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Jobcentre Plus,23-Jan-12,FLEXIBLE SUPPORT FUND,COO,TELEREAL TRILLIUM,2024024240,"Ł13,311.69",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Jobcentre Plus,20-Jan-12,OTHER GOODS AND SERVICES,COO,TELEREAL TRILLIUM,2024019761,"Ł25,290.80",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Corporate,20-Jan-12,OTHER GOODS AND SERVICES,COO,TELEREAL TRILLIUM,2024019761,"Ł100,725.97",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Corporate,20-Jan-12,OTHER OPERATING LEASES,COO,TELEREAL TRILLIUM,2024019761,"Ł93,605.00",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Corporate,20-Jan-12,OTHER OPERATING LEASES,COO,TELEREAL TRILLIUM,2024019761,"Ł10,385.69",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Corporate,20-Jan-12,OTHER GOODS AND SERVICES,COO,TELEREAL TRILLIUM,2024019761,"Ł42,000.00",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Jobcentre Plus,23-Jan-12,FLEXIBLE SUPPORT FUND,COO,TELEREAL TRILLIUM,2024024240,"Ł84,163.37",Estates,PRIME,PRIME Billable Extras
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,TELEREAL TRILLIUM,2023936050,"Ł21,261.95",Estates,PRIME,PRIME Unavoidable Costs
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112848,"Ł362,334.86",Estates,PRIME,PRIME Accounts Payable / Receivable Recovery
Department for Work and Pensions,Corporate,31-Jan-12,,,TELEREAL TRILLIUM,2024112846,"Ł4,597,112.06",Estates,PRIME,PRIME Accounts Payable / Receivable Recovery
Department for Work and Pensions,Corporate,13-Jan-12,PROFESSIONAL FEES,COO,TELEREAL TRILLIUM,2023936051,"Ł133,805.55",Estates,PRIME,PRIME Accounts Payable / Receivable Recovery
Department for Work and Pensions,Housing Benefits,13-Jan-12,STAFF COSTS,STR,TENDRING DISTRICT COUNCIL,2023937668,"Ł125,983.00",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,13-Jan-12,STAFF COSTS,STR,TEST VALLEY BOROUGH COUNCIL,2023937669,"Ł54,275.00",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,13-Jan-12,STAFF COSTS,STR,TEWKESBURY BOROUGH COUNCIL,2023937670,"Ł41,076.00",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Housing Benefits,13-Jan-12,STAFF COSTS,STR,THANET DISTRICT COUNCIL,2023937671,"Ł143,795.00",Non Commercial Costs,Local Authority,Housing Benefit Administration
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł19.84,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł25.01,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł297.87,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł84.21,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł55.00,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł65.90,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł63.45,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł25.65,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł589.43,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł109.08,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,CIT,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł11.57,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł5.08,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł42.01,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł26.39,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł2.68,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł18.56,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,Change PMU,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł15.22,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł8.70,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,PS,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł4.94,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,Change PMU,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł6.17,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,CIT,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł8.41,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,Change PMU,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł34.33,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł33.99,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł52.23,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,Change PMU,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł19.67,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,PS,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł99.25,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł20.80,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł124.22,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł30.23,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł1.29,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł13.26,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,F&C,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł43.28,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,F&C,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł39.92,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,F&C,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł56.75,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,F&C,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł76.97,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,F&C,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł11.71,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,F&C,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł81.95,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,F&C,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł31.70,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,F&C,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł22.95,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,Change PMU,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł2.20,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł64.39,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,CIT,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł15.40,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł2.15,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł9.78,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł45.39,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł6.51,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł11.54,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł20.78,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł27.84,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł3.61,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł95.06,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł58.32,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł8.98,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł204.40,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,STR,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł15.20,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,STAFF COSTS,CIT,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł71.55,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł1.66,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł27.35,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł4.55,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł15.52,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł5.73,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł13.55,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł83.99,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł10.86,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł1.35,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł16.11,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł22.69,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł20.79,Business & Financial Services,Interpreter Services,Interpreters
Department for Work and Pensions,Jobcentre Plus,19-Jan-12,CONTRACTED OUT SERVICES,COO,THE BIG WORD INTERPRETING SERVICES LTD,2024014572,Ł52.98,Business & Financial Services,Interpreter Services,Interpreters
