EXAMPLES OF GPC EXPENDITURE,,,,
,,,,
MODGPC144075,04-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,2448
MODGPC144076,04-Apr-16,Utilities, TELECOMMUNICATION SERVICES,3806.9
MODGPC144077,04-Apr-16,Business Expenses/Services, POSTAGE STAMPS,569.65
MODGPC144078,04-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1500
MODGPC144079,01-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1440
MODGPC144080,04-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,959.9
MODGPC144081,04-Apr-16,Business Expenses/Services, POSTAGE STAMPS,667
MODGPC144082,04-Apr-16,Medical, OPTICIANS,900
MODGPC144083,04-Apr-16,Facilities/Repair Services, ELECTRICAL CONTRACTORS,734.74
MODGPC144084,04-Apr-16,Business Services, ADVERTISING SERVICES,1710
MODGPC144085,04-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1109.21
MODGPC144086,04-Apr-16,Professional Services, ESTATE AGENTS AND PROPERTY SERVICES,1785
MODGPC144087,04-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,1362
MODGPC144088,04-Apr-16,Government, GOV'T SERV - DEFAULT,2779.2
MODGPC144089,04-Apr-16,Government, GOV'T SERV - DEFAULT,1752
MODGPC144090,04-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,2725
MODGPC144091,04-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1347
MODGPC144092,04-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,2280
MODGPC144093,04-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,1440
MODGPC144094,04-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,1008
MODGPC144095,04-Apr-16,Retail, MUSIC STORES/PIANOS,1212.25
MODGPC144096,04-Apr-16,Professional Services, COMMERCIAL PHOTO/ART/GRAPH,602.34
MODGPC144097,30-Mar-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,781.47
MODGPC144098,04-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,726.59
MODGPC144099,04-Apr-16,Government, GOV'T SERV - DEFAULT,1500
MODGPC144100,04-Apr-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,510.48
MODGPC144101,04-Apr-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,1523.24
MODGPC144102,04-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,752.95
MODGPC144103,04-Apr-16,Facilities/Repair Services," HEATING, PLUMBING, AIR COND",4104.16
MODGPC144104,04-Apr-16,Business Expenses/Services, STATIONERY STORES,946.8
MODGPC144105,04-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1611.07
MODGPC144106,04-Apr-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,773.9
MODGPC144107,04-Apr-16,Government, GOV'T SERV - DEFAULT,7032
MODGPC144108,04-Apr-16,Government, GOV'T SERV - DEFAULT,1881.84
MODGPC144109,04-Apr-16,Government, GOV'T SERV - DEFAULT,525
MODGPC144110,04-Apr-16,Government, GOV'T SERV - DEFAULT,1881.84
MODGPC144111,04-Apr-16,Government, GOV'T SERV - DEFAULT,2779.2
MODGPC144112,04-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,570.79
MODGPC144113,04-Apr-16,Government, GOV'T SERV - DEFAULT,679.63
MODGPC144114,04-Apr-16,Business To Business Eqpt/Furn, COMPUTERS/PERIPHERALS/SOFTWARE,780
MODGPC144115,04-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,508.2
MODGPC144116,04-Apr-16,Facilities/Repair Supplies, HARDWARE STORES,936
MODGPC144117,04-Apr-16,Eating And Drinking Places, RESTAURANTS,1400
MODGPC144118,04-Apr-16,Government, COLLEGES/UNIV/JC/PROFESSION,2130
MODGPC144119,04-Apr-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,510
MODGPC144120,04-Apr-16,Retail, SPORTING GOODS STORES,814.75
MODGPC144121,04-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,703.96
MODGPC144122,04-Apr-16,Miscellaneous, MISC PERSONAL SERV - DEF,1353.02
MODGPC144123,04-Apr-16,Miscellaneous, MISC PERSONAL SERV - DEF,652.4
MODGPC144124,04-Apr-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,888
MODGPC144125,04-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,1726.08
MODGPC144126,04-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,777.42
MODGPC144127,04-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,1219.55
MODGPC144128,04-Apr-16,Retail, SPORTING GOODS STORES,3313.06
MODGPC144129,04-Apr-16,Retail, SPORTING GOODS STORES,710.09
MODGPC144130,31-Mar-16,Government, SCHOOLS - DEFAULT,576.3
MODGPC144131,01-Apr-16,Facilities/Repair Supplies, MISC HOME FURNISHING SPECIALTY,2924.89
MODGPC144132,31-Mar-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,3105.66
MODGPC144133,01-Apr-16,Business To Business Offices S, OFFICE/PHOTO EQUIPMENT,2802.19
MODGPC144134,01-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,634.2
MODGPC144135,01-Apr-16,Equipment And Furniture, FURNITURE/EQUIP STORES,516.38
MODGPC144136,01-Apr-16,Facilities/Repair Services, SPEC CONTRACTORS - DEFAULT,533.14
MODGPC144137,01-Apr-16,Business To Business Services, MISC PUBLISHING & PRINTING,921.6
MODGPC144138,01-Apr-16,Other Supplies," GIFT, CARD, NOVELTY STORES",650
MODGPC144139,01-Apr-16,Retail, SPORTING GOODS STORES,905.4
MODGPC144140,01-Apr-16,Business To Business Eqpt/Furn, BOOK STORES,678.84
MODGPC144141,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144142,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144143,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144144,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144145,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144146,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1811.34
MODGPC144147,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144148,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.97
MODGPC144149,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144150,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1811.34
MODGPC144151,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144152,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1811.34
MODGPC144153,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1811.34
MODGPC144154,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1811.34
MODGPC144155,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1811.34
MODGPC144156,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144157,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144158,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1887.89
MODGPC144159,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1811.34
MODGPC144160,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1811.34
MODGPC144161,01-Apr-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,1687.44
MODGPC144162,01-Apr-16,Professional Services, MGMT/CONSULT/PUBLIC REL SER,4860
MODGPC144163,01-Apr-16,Business To Business Services, MISC PUBLISHING & PRINTING,656.24
MODGPC144164,01-Apr-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,1584
MODGPC144165,01-Apr-16,Utilities, CABLE/PAY TV SERVICES,1329.1
MODGPC144166,01-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,656.18
MODGPC144167,01-Apr-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,8184
MODGPC144168,01-Apr-16,Automobile Services & Supplies, SERVICE STATIONS,2816.59
MODGPC144169,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,2000
MODGPC144170,01-Apr-16,Other Supplies, MISC SPECIALTY RETAIL,1275
MODGPC144171,03-Apr-16,Auto/Vehicle Rentals, EUROP CAR,3761.94
MODGPC144172,01-Apr-16,Caterers Food, CATERERS,656.01
MODGPC144173,01-Apr-16,Auto/Vehicle Rentals, AUTOMOBILE RENTAL AGENCY,582
MODGPC144174,01-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,848.36
MODGPC144175,01-Apr-16,Entertainment, COMMERCIAL/PRO SPORTS,2706.21
MODGPC144176,01-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,525
MODGPC144177,02-Apr-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,1905.3
MODGPC144178,01-Apr-16,Miscellaneous, MISC PERSONAL SERV - DEF,1000
MODGPC144179,02-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,1196.53
MODGPC144180,14-Mar-16,Facilities Maintenance, CLEAN/MAINT/JANITORAL SERV,945.38
MODGPC144181,01-Apr-16,Facilities/Repair Supplies, HARDWARE STORES,718.2
MODGPC144182,01-Apr-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,749.3
MODGPC144183,01-Apr-16,Government, GOV'T SERV - DEFAULT,619.2
MODGPC144184,02-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,1017.09
MODGPC144185,29-Mar-16,Facilities/Repair Supplies, MISC HOME FURNISHING SPECIALTY,4940.88
MODGPC144186,01-Apr-16,Auto/Vehicle Dealers, BOAT DEALERS,805.55
MODGPC144187,03-Apr-16,Retail, ELECTRONICS STORES,638
MODGPC144188,01-Apr-16,Equipment And Furniture, HOUSEHOLD APPLIANCE STORES,720
MODGPC144189,01-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,2205.08
MODGPC144190,01-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,712.8
MODGPC144191,01-Apr-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,2504.4
MODGPC144192,01-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,954.14
MODGPC144193,01-Apr-16,Other Supplies, CAMERA & PHOTO SUPPLY STORE,5693.94
MODGPC144194,01-Apr-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,1378.8
MODGPC144195,01-Apr-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,2514.48
MODGPC144196,01-Apr-16,Miscellaneous, CIVIC/SOCIAL/FRATERNAL ASSC,687.74
MODGPC144197,01-Apr-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,1014
MODGPC144198,31-Mar-16,Retail, SPORTS/RIDING APPAREL STORES,4994.52
MODGPC144199,01-Apr-16,Equipment And Furniture, TELECOMMUNICATION EQUIPMENT,3437.44
MODGPC144200,31-Mar-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,1777.4
MODGPC144201,31-Mar-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,1098
MODGPC144202,01-Apr-16,Retail, SPORTS/RIDING APPAREL STORES,939.84
MODGPC144203,30-Mar-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,944.98
MODGPC144204,01-Apr-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,2142
MODGPC144205,01-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,535.2
MODGPC144206,01-Apr-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,855.72
MODGPC144207,01-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,648
MODGPC144208,02-Apr-16,Retail, GROCERY STORES/SUPERMARKETS,524.44
MODGPC144209,31-Mar-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,1770.29
MODGPC144210,01-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,849.92
MODGPC144211,01-Apr-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,2833.2
MODGPC144212,01-Apr-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",566.34
MODGPC144213,01-Apr-16,Automobile Services & Supplies, SERVICE STATIONS,941.81
MODGPC144214,01-Apr-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,4951.54
MODGPC144215,01-Apr-16,Government, GOV'T SERV - DEFAULT,830.14
MODGPC144216,01-Apr-16,Retail, SPORTING GOODS STORES,1464
MODGPC144217,01-Apr-16,Facilities/Repair Supplies, AUTOMOTIVE PARTS STORES,772.8
MODGPC144218,01-Apr-16,Business To Business Facility/, PLUMBING/HEATING EQUIPMENT,926.61
MODGPC144219,01-Apr-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,618.78
MODGPC144220,31-Mar-16,Eating And Drinking Places, RESTAURANTS,529.13
MODGPC144221,01-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,849.92
MODGPC144222,01-Apr-16,Miscellaneous, OTHER DIRECT MARKETERS,903.04
MODGPC144223,01-Apr-16,Business Services, BUSINESS SERVICES - DEFAULT,2863
MODGPC144224,31-Mar-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,1079.94
MODGPC144225,31-Mar-16,Auto/Vehicle Expenses, AUTO SERVICE SHOPS/NON DEALER,1079.94
MODGPC144226,31-Mar-16,Business Services, ADVERTISING SERVICES,1811.21
MODGPC144227,31-Mar-16,Clothing/Uniform Services, DRY CLEANERS,540
MODGPC144228,31-Mar-16,Other Supplies, CATALOG MERCHANT,1163.97
MODGPC144229,31-Mar-16,Other Supplies, MISC SPECIALTY RETAIL,993
MODGPC144230,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,3193.52
MODGPC144231,31-Mar-16,Other Supplies, MISC GENERAL MERCHANDISE,627.18
MODGPC144232,31-Mar-16,Facilities/Repair Supplies," NURSERIES, LAWN/GARDEN SUPPLY",651.95
MODGPC144233,31-Mar-16,Facilities/Repair Supplies," NURSERIES, LAWN/GARDEN SUPPLY",917.8
MODGPC144234,31-Mar-16,Utilities, TELECOMMUNICATION SERVICES,8696.95
MODGPC144235,31-Mar-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,519.04
MODGPC144236,31-Mar-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,2812.97
MODGPC144237,31-Mar-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,5530.42
MODGPC144238,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,3082.13
MODGPC144239,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,3137.14
MODGPC144240,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,3113.69
MODGPC144241,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,1861.43
MODGPC144242,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,788.69
MODGPC144243,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,2394.72
MODGPC144244,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,1268.4
MODGPC144245,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,3660
MODGPC144246,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,740.27
MODGPC144247,31-Mar-16,Medical," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",1554.42
MODGPC144248,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,532.06
MODGPC144249,31-Mar-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,7046.4
MODGPC144250,31-Mar-16,Retail, ELECTRONICS STORES,1957.9
MODGPC144251,31-Mar-16,Caterers Food, CATERERS,3029.4
MODGPC144252,31-Mar-16,Medical, MED/HEALTH SERVICES - DEF,2935.2
MODGPC144253,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,900
MODGPC144254,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,2210
MODGPC144255,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,1806.08
MODGPC144256,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,1575
MODGPC144257,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,1806.08
MODGPC144258,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,1495
MODGPC144259,31-Mar-16,Miscellaneous, OTHER DIRECT MARKETERS,1177.72
MODGPC144260,31-Mar-16,Miscellaneous, CONTINUITY/SUBSCRIPTION MERCHT,1122
MODGPC144261,31-Mar-16,Other Supplies, CATALOG MERCHANT,3726.09
MODGPC144262,31-Mar-16,Retail, ELECTRONICS STORES,818.83
MODGPC144263,31-Mar-16,Auto/Vehicle Dealers, MISC AUTO DEALERS - DEFAULT,6994.4
MODGPC144264,31-Mar-16,Clothing/Uniform Services, TAILOR/SEAMSTRESS/ALTERS,3961.6
MODGPC144265,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,726.24
MODGPC144266,31-Mar-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,1113.84
MODGPC144267,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,507.78
MODGPC144268,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,2800
MODGPC144269,31-Mar-16,Government, COLLEGES/UNIV/JC/PROFESSION,2757
MODGPC144270,31-Mar-16,Equipment And Furniture, TOOL HIRE,960
MODGPC144271,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,1830
MODGPC144272,31-Mar-16,Eating And Drinking Places, BARS/TAVERNS/LOUNGES/DISCOS,550
MODGPC144273,31-Mar-16,Facilities/Repair Supplies, BICYCLE SHOPS/SALES/SERVICE,7840
MODGPC144274,31-Mar-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,1006
MODGPC144275,31-Mar-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,1660.5
MODGPC144276,31-Mar-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,3788.6
MODGPC144277,31-Mar-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,949.85
MODGPC144278,31-Mar-16,Retail, MUSIC STORES/PIANOS,569.8
MODGPC144279,31-Mar-16,Retail, MUSIC STORES/PIANOS,687.8
MODGPC144280,31-Mar-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,1266
MODGPC144281,30-Mar-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,4504.8
MODGPC144282,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,4737.24
MODGPC144283,31-Mar-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,2575.25
MODGPC144284,31-Mar-16,Government, BUSINESS/SECRETARIAL SCHOOL,1020
MODGPC144285,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,2515.2
MODGPC144286,31-Mar-16,Auto/Vehicle Rentals, ENTERPRISE RENT-A-CAR,1220.62
MODGPC144287,31-Mar-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,2856
MODGPC144288,31-Mar-16,Facilities/Repair Supplies, LUMBER/BUILD. SUPPLY STORES,3106.94
MODGPC144289,31-Mar-16,Other Supplies, VARIETY STORES,4850
MODGPC144290,31-Mar-16,Government, SCHOOLS - DEFAULT,3503.78
MODGPC144291,31-Mar-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,810
MODGPC144292,31-Mar-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,509
MODGPC144293,31-Mar-16,Medical, NURSING/PERSONAL CARE FAC,1410
MODGPC144294,31-Mar-16,Other Supplies, MISC SPECIALTY RETAIL,514.89
MODGPC144295,15-Mar-16,Miscellaneous, OTHER DIRECT MARKETERS,1503.84
MODGPC144296,31-Mar-16,Miscellaneous, OTHER DIRECT MARKETERS,508.4
MODGPC144297,31-Mar-16,Clothing/Uniform Services, CLOTHING/RENT/COSTUME/UNIFO,734.04
MODGPC144298,31-Mar-16,Government, COLLEGES/UNIV/JC/PROFESSION,1250
MODGPC144299,31-Mar-16,Retail, SPORTING GOODS STORES,7507.2
MODGPC144300,31-Mar-16,Facilities/Repair Services, RADIO/TV/STEREO REPAIR SHOP,560.1
MODGPC144301,31-Mar-16,Miscellaneous, CHARITABLE/SOC SERVICE ORGS,2803.02
MODGPC144302,31-Mar-16,Government, SCHOOLS - DEFAULT,791.4
MODGPC144303,31-Mar-16,Government, SCHOOLS - DEFAULT,1098
MODGPC144304,30-Mar-16,Business To Business Other Sup, NON-DURABLE GOODS - DEFAULT,815.5
MODGPC144305,31-Mar-16,Government, SCHOOLS - DEFAULT,2340
MODGPC144306,30-Mar-16,Business To Business Facility/, ELECTRICAL PARTS/EQUIPMENT,4907.39
MODGPC144307,31-Mar-16,Clothing/Shoes/Uniforms, MENS/WOMENS CLOTHING STORES,2440.5
MODGPC144308,31-Mar-16,Business To Business Eqpt/Furn, BOOK STORES,679.72
MODGPC144309,30-Mar-16,Facilities Maintenance, CARPET/UPHOLSTERY CLEANING,3306.13
MODGPC144310,30-Mar-16,Facilities Maintenance, CARPET/UPHOLSTERY CLEANING,5084.97
MODGPC144311,30-Mar-16,Facilities Maintenance, CARPET/UPHOLSTERY CLEANING,2515.53
MODGPC144312,31-Mar-16,Business Expenses/Services, COMPUTER MAINT/SVCS - DEF,764.94
MODGPC144313,30-Mar-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,7074.48
MODGPC144314,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,2688
MODGPC144315,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,584.32
MODGPC144316,30-Mar-16,Government, COLLEGES/UNIV/JC/PROFESSION,4295
MODGPC144317,31-Mar-16,Miscellaneous, MEMBER ORGANIZATIONS - DEF,10783.5
MODGPC144318,31-Mar-16,Professional Services, PROFESSIONAL SERVICES - DEF,2488.8
MODGPC144319,31-Mar-16,Professional Services, PROFESSIONAL SERVICES - DEF,1203.6
MODGPC144320,31-Mar-16,Other Supplies, MISC SPECIALTY RETAIL,2923.38
MODGPC144321,31-Mar-16,Other Supplies, CATALOG MERCHANT,656.7
MODGPC144322,31-Mar-16,Business To Business Facility/, HARDWARE EQUIPMENT/SUPPLIES,3720
MODGPC144323,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,5000
MODGPC144324,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,5850
MODGPC144325,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,698.86
MODGPC144326,31-Mar-16,Business To Business Eqpt/Furn, COMPUTER SOFTWARE STORES,947.66
MODGPC144327,01-Apr-16,Facilities/Repair Supplies, MISC HOME FURNISHING SPECIALTY,1013.94
MODGPC144328,31-Mar-16,Facilities/Repair Supplies, DRAPERY & UPHOLSTERY STORES,34512.02
MODGPC144329,31-Mar-16,Facilities/Repair Services, ROOFING/SIDING/SHEET METAL,1151.39
MODGPC144330,31-Mar-16,Other Supplies, FUEL DEALERS,853.06
MODGPC144331,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL FURNITURE,3120
MODGPC144332,31-Mar-16,Government, SCHOOLS - DEFAULT,1390.73
MODGPC144333,31-Mar-16,Government, SCHOOLS - DEFAULT,1390.73
MODGPC144334,31-Mar-16,Other Supplies, DISCOUNT STORES,2001.9
MODGPC144335,31-Mar-16,Professional Services, COMPUTER PROGRAM/SYS DESIGN,3167.9
MODGPC144336,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4980
MODGPC144337,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4980
MODGPC144338,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4980
MODGPC144339,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,5568
MODGPC144340,31-Mar-16,Business To Business Facility/, INDUSTRIAL SUPPLIES - DEF,4980
MODGPC144341,31-Mar-16,Equipment And Furniture, TOOL HIRE,1260
MODGPC144342,31-Mar-16,Professional Services, ARCHITECTURAL/ENG/SURVEY,699.47
MODGPC144343,31-Mar-16,Business Services, BUSINESS SERVICES - DEFAULT,3936
MODGPC144344,31-Mar-16,Miscellaneous, OTHER DIRECT MARKETERS,1015.93
MODGPC144345,31-Mar-16,Eating And Drinking Places, RESTAURANTS,1086.7
MODGPC144346,31-Mar-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,1381.2
MODGPC144347,31-Mar-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,576
MODGPC144348,31-Mar-16,Government, GOV'T SERV - DEFAULT,2064
MODGPC144349,31-Mar-16,Retail, SPORTING GOODS STORES,2263.68
MODGPC144350,30-Mar-16,Entertainment, MEMBER CLUBS/SPORT/REC/GOLF,660
MODGPC144351,31-Mar-16,Retail, SPORTING GOODS STORES,1576.99
MODGPC144352,31-Mar-16,Professional Services, DETECTIVE/PROTECTIVE AGEN,2340
MODGPC144353,31-Mar-16,Health Services And Supplies, HEARING AID/SALES/SERVICE,1255.92
MODGPC144354,31-Mar-16,Other Supplies, MISC SPECIALTY RETAIL,1000
MODGPC144355,31-Mar-16,Caterers Food, CATERERS,585.13
MODGPC144356,31-Mar-16,Retail, ELECTRONICS STORES,3741.57
MODGPC144357,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,4537.91
MODGPC144358,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,798.25
MODGPC144359,31-Mar-16,Equipment And Furniture, FURNITURE/EQUIP STORES,4231.4
MODGPC144360,31-Mar-16,Business To Business Eqpt/Furn, STATIONERY/OFFICE SUPPLIES,980.54
MODGPC144361,31-Mar-16,Business To Business Eqpt/Furn, DURABLE GOODS - DEFAULT,961.39
MODGPC144362,31-Mar-16,Business To Business Other Sup, UNIFORMS & COMMERCIAL CLOTHING,3067.78
MODGPC144363,31-Mar-16,Utilities, TELECOMMUNICATION SERVICES,2000
MODGPC144364,31-Mar-16,Business To Business Eqpt/Furn, COMMERCIAL EQUIPMENT - DEFAULT,1502.4
MODGPC144365,31-Mar-16,Retail, SPORTING GOODS STORES,605.8
MODGPC144366,27-Apr-16,Hotels And Motels, QUALITY INN,21342.69
MODGPC144366,31-Mar-16,Hotels And Motels, FAIRMONT HOTEL,17597.22
MODGPC144366,01-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,16890.94
MODGPC144366,31-Mar-16,Hotels And Motels, FAIRFIELD INN,16041.92
MODGPC144366,08-Apr-16,Hotels And Motels, HILTON,15400
MODGPC144366,01-Apr-16,Hotels And Motels, MOVENPICK HOTELS,13995.99
MODGPC144366,18-Apr-16,Hotels And Motels, HOTELS/MOTELS/RESORTS,13596.95
MODGPC144366,14-Apr-16,Hotels And Motels, TOWNEPLACE SUITES,13544.64
MODGPC144366,26-Apr-16,Hotels And Motels, TOWNEPLACE SUITES,12489.84
MODGPC144366,12-Apr-16,Hotels And Motels, EMBASSY SUITES,11899.91
