Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,40.57,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,66.62,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,22.44,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,601.43,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,19.12,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,280.00,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,22.97,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,838.92,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,801.19,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"1,619.03",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,165.58,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,148.74,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,79.38,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,605.00,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"1,597.99",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,56.36,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"1,322.82",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,263.45,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,521.99,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,283.25,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,612.49,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,865.34,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,24.97,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,532.74,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,15.44,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,2.03,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,20.00,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,19.43,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,8.12,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,11.56,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,56.79,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,10.63,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,20.22,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,94.84,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,133.25,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,538.42,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,262.49,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,21.50,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,696.70,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,20.30,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,81.25,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,92.52,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,348.96,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,-110.15,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,207.33,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"2,524.72",,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES, FINANCE,XEROX UK LIMITED,2014848988,5.79,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES, FINANCE,XEROX UK LIMITED,2014848988,11.98,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,HUMAN RESOURCES,XEROX UK LIMITED,2014848988,329.06,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,HUMAN RESOURCES,XEROX UK LIMITED,2014848988,41.23,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,HUMAN RESOURCES,XEROX UK LIMITED,2014848988,8.40,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,ESD,XEROX UK LIMITED,2014848988,48.55,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,ESD,XEROX UK LIMITED,2014848988,245.37,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,ESD,XEROX UK LIMITED,2014848988,17.24,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES, STRATEGY AND PLANNING,XEROX UK LIMITED,2014848988,85.07,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES, STRATEGY AND PLANNING,XEROX UK LIMITED,2014848988,455.27,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES, STRATEGY AND PLANNING,XEROX UK LIMITED,2014848988,24.85,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,TPM PROGRAMMES,XEROX UK LIMITED,2014848988,129.76,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,19.27,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,87.96,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,293.42,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,39.55,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,31.04,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,609.58,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,184.55,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,206.62,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,123.60,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,JOBCENTRE PLUS,XEROX UK LIMITED,2014848988,318.47,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"2,104.10",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,343.90,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,19.08,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CHANGE ,XEROX UK LIMITED,2014848988,0.60,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,86.87,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,39.45,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,100.50,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"1,249.95",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"42,779.09",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"1,469.52",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,305.38,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,53.78,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,128.36,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,79.16,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,22.27,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,10.54,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,TPMD,XEROX UK LIMITED,2014848988,212.21,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,TPMD,XEROX UK LIMITED,2014848988,79.54,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,TPMD,XEROX UK LIMITED,2014848988,12.97,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,TPMD,XEROX UK LIMITED,2014848988,8.70,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES, FINANCE,XEROX UK LIMITED,2014848988,10.16,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES, FINANCE,XEROX UK LIMITED,2014848988,117.55,,
Department for Work and Pensions ,Jobcentre Plus,19/04/2010,PRINTING STATIONERY IT & CONSUMABLES, FINANCE,XEROX UK LIMITED,2014848988,39.23,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,56.28,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,50.21,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,57.11,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,46.37,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,83.88,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,53.42,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,39.60,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,35.46,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,206.19,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,4.06,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,48.14,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,26.91,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,214.22,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,189.23,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,2.52,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,48.35,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,19.02,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,296.80,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,878.49,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,117.14,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,152.59,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,55.76,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,287.55,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"1,351.34",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,77.05,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,345.85,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,273.49,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"1,080.80",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,10.63,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,"1,636.40",,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,762.23,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,221.85,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,16.77,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,74.91,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,-39.61,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,4.94,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,-80.74,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,21.26,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,157.55,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,65.51,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,63.93,,
Department for Work and Pensions ,"Pension, Disability Carers Services",19/04/2010,PRINTING STATIONERY IT & CONSUMABLES,PDCS CORE,XEROX UK LIMITED,2014848988,244.30,,
