Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Category,Sub-Category,Micro-Category
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025778884,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,28-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025850729,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025854456,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025854456,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,19-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025702495,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,19-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025702495,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,13-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025631918,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,13-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025631918,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,13-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025631918,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025685884,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,18-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025697013,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,20-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025714172,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,22-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025772962,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,21-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025768982,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,21-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025768982,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025608677,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025608677,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025608677,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,08-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025614518,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,08-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025614518,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,08-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025614518,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,08-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025614518,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025778884,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,26-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025782397,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025778884,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,06-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025553565,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,19-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025702495,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,13-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025631918,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,18-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025697013,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,21-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025768982,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,20-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025714172,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,22-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025772962,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025608677,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025608677,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,11-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025618460,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,11-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025618460,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025778884,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,06-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025553565,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025854456,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,19-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025702495,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025685884,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,22-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025772962,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025608677,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025608677,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025608677,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,08-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025614518,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,22-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025772962,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,26-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025782397,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025778884,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,28-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025850729,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,28-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025850729,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025854456,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025854456,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,19-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025702495,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,19-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025702495,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,18-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025697013,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,18-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025697013,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,22-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025772962,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,28-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025850729,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,06-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025553565,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,13-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025631918,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,18-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025697013,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,11-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025618460,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,11-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025618460,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,28-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025850729,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025854456,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025685884,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,20-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025714172,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,21-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,A4E LTD,2025768982,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025778912,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025685929,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,18-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025697054,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,20-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025714235,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,26-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025782460,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,19-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025702531,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,13-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025631955,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,22-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025772999,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,20-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025714235,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025778912,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025778912,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,28-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025850739,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,29-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025854482,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,19-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025702531,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,13-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025631955,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,13-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025631955,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025685929,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025685929,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,14-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025685929,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,20-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025714235,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,22-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025772999,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,22-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025772999,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,20-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025714235,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,07-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025608717,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,06-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025553622,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,11-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025618494,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,08-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025614559,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,11-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025618494,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,11-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025618494,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
Department for Work and Pensions,Employment Programmes,25-Jun-12,EP PROVIDER PAYMENT - WORK PROGRAMME,COO,AVANTA ENTERPRISE LTD,2025778912,Ł300,Welfare to Work,Client Facing,EP PROVIDER PAYMENT - WORK PROGRAMME
