Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number, Amount ,Description
DEFRA,Core Defra,04/07/2013,Agency Recharge,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00024776,"£59,257.01",Initial feasibility/design study for operation of new laboratory equipment - March 2013
DEFRA,Core Defra,04/07/2013,Current Subsidies To Public Corporations,Policy Delivery DG,Canal & River Trust,90700548,"£9,000,000.00",Quarterly 2013-14 grant - July 2013 payment
DEFRA,Core Defra,05/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,H R Wallingford Ltd,HR048311,"£34,426.80",Evidence on impacts of new authorisations on abstractors - June 2013
DEFRA,Core Defra,05/07/2013,Overhead Incidental Expenses,Chief Operating Officer DG,Specialist Computer Centres,OPL669993,"£100,614.00","Agile IT development. This invoice is for work which was carried out post-April 1st 2013, so were for Defra to pay and not RPA. The CAP Delivery Finance team have been carefully reviewing payments made to SCC relating to the Agile element of CAP Delivery, and have ensured that they and RPA have paid the correct invoices relating to work done especially over the year-end transition period"
DEFRA,Core Defra,05/07/2013,Overhead Incidental Expenses,Chief Operating Officer DG,Specialist Computer Centres,OPL670606,"£171,411.90","Agile IT development consultancy. This invoice is for work which was carried out post-April 1st 2013, so were for Defra to pay and not RPA. The CAP Delivery Finance team have been carefully reviewing payments made to SCC relating to the Agile element of CAP Delivery, and have ensured that they and RPA have paid the correct invoices relating to work done especially over the year-end transition period"
DEFRA,Core Defra,05/07/2013,Overhead Incidental Expenses,Chief Operating Officer DG,Specialist Computer Centres,OPL670605,"£130,405.56","Agile IT development consultancy. This invoice is for work which was carried out post-April 1st 2013, so were for Defra to pay and not RPA. The CAP Delivery Finance team have been carefully reviewing payments made to SCC relating to the Agile element of CAP Delivery, and have ensured that they and RPA have paid the correct invoices relating to work done especially over the year-end transition period"
DEFRA,Core Defra,05/07/2013,Capital LA Grant E,Policy Delivery DG,Oxford City Council,511515576,"£50,000.00",Air quality grant 2012-13 - July 2013 payment
DEFRA,Core Defra,05/07/2013,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,116621,"£119,531.93",Polycyclic aromatic hydrocarbons monitoring network (2010-14)
DEFRA,Core Defra,05/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6152799,"£50,983.00",UK National atmospheric emissions inventory - June 2013
DEFRA,Core Defra,05/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Frontier Economics Ltd,6173,"£39,082.50",Economics of Climate Resilience 2012-13 - July 2013 payment
DEFRA,Core Defra,05/07/2013,Evidence Non R&D,Policy Delivery DG,LRS Consultancy Ltd,1810,"£33,375.00",Evaluation and update of National Sustainable Public Procurement Programme (NSPPP) courses and assessment of key procurement courses' coverage of sustainable procurement - July 2013
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,Natural England,8000012762,"£118,721.79",Reimbursement of legal charges incurred in preparation of Project Milton as a candidate for Special Area of Conservation (SAC) under the Habitats Directive - July 2013
DEFRA,Core Defra,09/07/2013,Reactive Element of Core IFM fee,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00026778,"£579,838.68",Facilities Management core contract costs - June 2013
DEFRA,Core Defra,09/07/2013,Estates IFM Core Maintenance,Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00026777,"£2,108,865.96",Facilities Management core contract costs - June 2013
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Natural Environ Research Council,71060004583,"£112,969.00",Intelligent Ecotoxicology of Chemicals in UK Rivers - Development of a Systems-Based Approach  - July 2013
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002998,"£54,483.00",Memorandum of Understanding agreement with Cefas for the provision of Research and Development Services to Chemicals and Emerging Technologies Division - Quarter 1 2013-14
DEFRA,Core Defra,09/07/2013,Capital Grant to NDPB,Policy Delivery DG,The Coal Authority,CA106099,"£290,278.80",Remediation of waters at the abandoned metal mine at Saltburn Gill - June 2013
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,The Coal Authority,CA106100,"£230,623.20",Feasibility studies into remediation of metal mines - July 2013
DEFRA,Core Defra,09/07/2013,Inwards Secondments,Chief Operating Officer DG,H M R C,1.80E+13,"£107,552.00",Payment to Civil Service Resourcing (Her Majesty's Revenue and Customs) for Corporate Fast Stream Intake 2013-14.  First quarter payment - June 2013
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6152836,"£45,000.00",UK National Atmospheric Emissions Inventory 
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0030245,"£1,743,148.00",Plant Health memorandum of understanding
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ministry Of Justice,10RL110186,"£25,000.00",Memorandum of Understanding with Law Commission for Conservation Covenants project - Quarter 1 2012-13
DEFRA,Core Defra,09/07/2013,Current Grants E,Policy Delivery DG,South Devon AONB Unit,20713,"£42,884.00",South Devon Area of Outstanding Natural Beauty 2012-13 grant - July 2013 payment
DEFRA,Core Defra,09/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,20713,"£1,250,000.00",Local services support grant - July 2013
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000026677,"£180,920.41",Disease investigation payments and funding for Transmissible Spongiform Encephalopathies 2012-13
DEFRA,Core Defra,09/07/2013,Evidence Non R&D,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000027117,"£82,145.77",Fallen stock sampling fees - March 2013
DEFRA,Core Defra,09/07/2013,Programme Consultancy Costs,Policy Delivery DG,Local Partnerships LLP,41101230,"£214,160.20",Local services support grant - June 2013
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,NERC Proudman Oceanographic Laboratory,NERC10432,"£400,000.00",Contribution to the Ocean Acidification Programme 2013-14 
DEFRA,Core Defra,09/07/2013,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10070,"£115,248.80",Nature Conservancy Council pension payment - June 2013
DEFRA,Core Defra,09/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6152842,"£31,321.80",Evaluation of the Waste Reward and Recognition Fund - July 2013
DEFRA,Core Defra,11/07/2013,Business Rates,Chief Operating Officer DG,D T Z,DEFRA196,"£67,851.57","Payments of rent, rates and service charges for various properties within the Defra Network for the month of July 2013"
DEFRA,Core Defra,11/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Rother District Council,40019392,"£34,086.00",Reward and Recognition Fund (2nd Round) - Rother District Council - Grant Determination - June 2013
DEFRA,Core Defra,11/07/2013,Application Services/Applications On-Boarding,Chief Operating Officer DG,IBM United Kingdom Ltd,5806130194,"£26,881.96",Logical data model consultancy - June 2013
DEFRA,Core Defra,11/07/2013,OGD Recharge,Policy Delivery DG,IBM United Kingdom Ltd,5806131279,"£103,152.62",Automatic Licence Verification System (ALVS) Extension Project - June 2013
DEFRA,Core Defra,11/07/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6152817,"£26,423.00",Baseline measurements - UK Stratospheric Ozone and Spectral Ultraviolet - June 2013
DEFRA,Core Defra,11/07/2013,Evidence Non R&D,Policy Delivery DG,Ricardo-A E A Ltd,6152825,"£30,975.58",Management of the Air Quality Data Dissemination - June 2013
DEFRA,Core Defra,11/07/2013,Redfern Suspense,Central Finance Group,Redfern Travel Ltd,60565,"£213,194.47","Hotel, rail and air travel costs - June 2013"
DEFRA,Core Defra,11/07/2013,GPC Card,Central Finance Group,Barclaycard Business Issuing,4.72E+21,"£40,659.78",Payment of the monthly invoice for purchases made through Barclaycard
DEFRA,Core Defra,11/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Chilterns Conservation Board,180613,"£111,634.00",Chilterns Area of Outstanding Natural Beauty Conservation Board Grant Payment for 2013-14 - payment for 1 July-30 September 2013
DEFRA,Core Defra,11/07/2013,Current Grants - Local Authorities,Policy Delivery DG,Cotswolds Conservation Board,280613,"£115,076.75",Cotswolds Area of Outstanding Natural Beauty Conservation Board 2013-14 Grant - payment for 1 July-30 September 2013
DEFRA,Core Defra,11/07/2013,Other Current Payments UK,Policy Delivery DG,Soil Association Certification Ltd,179871,"£31,035.50",Payment to Organic Control Bodies 1 April 2013-31 March 2014.
DEFRA,Core Defra,11/07/2013,Evidence Non R&D,Policy Delivery DG,Sea Mammal Research Unit,RG042362,"£59,739.79",Cetacean Bycatch Observer Monitoring Scheme 2012-13 to 2014-15 - payment for April-June 2013
DEFRA,Core Defra,15/07/2013,Property Lease Costs,Chief Operating Officer DG,D T Z,DEFRA197,"£148,109.71","Payments of rent, rates and service charges for various properties within the Defra Network for the month of July 2013"
DEFRA,Core Defra,15/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Waste & Resources Action Programme,1869,"£333,146.67",Waste and Resources Action Programme field experiments contribution
DEFRA,Core Defra,15/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8003005,"£26,180.16",Provision of Research Programme Management Services - July 2013
DEFRA,Core Defra,15/07/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8003015,"£318,140.32",Cefas Higher Level Agreement payment for aquatics - July 2013
DEFRA,Core Defra,15/07/2013,Consultancy Non-Scheme,Policy Delivery DG,Bureau Veritas UK Ltd,13010839,"£33,723.73",Technical Acoustic Advisory contract - June 2013
DEFRA,Core Defra,15/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Department Of Energy and Climate Change,1100007797,"£1,025,000.00",Payment to DECC (Department for Energy and Climate Change) for Meteorological Office Hadley Centre 2013-14 Climate Programme
DEFRA,Core Defra,15/07/2013,Evidence Non R&D,Policy Delivery DG,University Of Plymouth,6046905,"£29,878.00",Adding tree health value to UK monitoring networks - July 2013
DEFRA,Core Defra,15/07/2013,Other Current Payments (GB),"Strategy, Evidence and Customers DG",Resource Decisions Ltd,6.07E+11,"£27,540.00","The Red Tape Challenge - Cross-cutting reform review. ""Smarter Environmental Regulation for a Greener Economy"" April-June 2013"
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,2000613,"£29,740.25",Darwin Initiative grant: Conservation of the newly-discovered Burmese (Myanmar) snub-nosed monkey (2012-15) - payment for July-September 2013
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,130613,"£25,653.00",Darwin Initiative grant: Integrating Batwa cultural values into national parks management in Uganda (2012-15) - payment for April-June 2013
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Royal Botanic Gardens Kew,200613,"£27,295.00",Darwin Initiative grant: Madagascar Agroforestry livelihoods project (2013-16) - payment for April-June 2013
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Royal Botanic Gardens Kew,1.07E+11,"£27,295.00",Darwin Initiative grant: Madagascar Agroforestry livelihoods project (2013-16) - payment for July-September 2013
DEFRA,Core Defra,15/07/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,210613,"£25,297.75",Darwin Initiative grant: Building capacity of the next generation of Liberian conservation professionals (2012-15) - payment for July-September 2013
DEFRA,Core Defra,15/07/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024895,"£7,376,402.71",Service Level Agreement payments for Bovine Tuberculosis testing - February 2013
DEFRA,Core Defra,15/07/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000026684,"£5,862,907.06",Service Level Agreement payments for Bovine Tuberculosis testing - March 2013
DEFRA,Core Defra,15/07/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025116,"£502,359.08",Service Level Agreement payments for Bovine Tuberculosis testing - January 2013
DEFRA,Core Defra,15/07/2013,Inwards Secondments,Policy Delivery DG,Natural England,8000013084,"£26,416.25",Secondment recharge costs
DEFRA,Core Defra,15/07/2013,Consultancy Non-Scheme,Policy Delivery DG,Ernst & Young LLP,GB10700016475,"£56,708.00",Provision of expert external commercial financial advice to Defra during the contract period of 9 July 2012-31 March 2013 to enable agreement on the Thames Tideway Tunnel project
DEFRA,Core Defra,15/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,N I A B,NI5514,"£44,348.53","Buglossoides arvensis: A new crop for the UK, containing stearidonic acid, a precursor of long chain Omega 3 fatty acid with nutraceutical properties"
DEFRA,Core Defra,15/07/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of York,67910,"£123,081.00",Ecosystems Interactions Studies project
DEFRA,Core Defra,15/07/2013,Grant-in Aid Payments,Policy Delivery DG,Joint Nature Conservation Committee,50713,"£863,000.00",Grant-in-Aid payment - July 2013
DEFRA,Core Defra,15/07/2013,Grant-in Aid Payments,Policy Delivery DG,Marine Management Organisation,40713,"£1,000,000.00",Grant-in-Aid payment - July 2013
DEFRA,Core Defra,15/07/2013,Other Current Payments (GB),Policy Delivery DG,United Nations Environment Prog,110713,"£32,657.22","Conservation of small cetaceans of the Baltic, North East Atlantic, Irish and North Seas - July 2013"
DEFRA,Core Defra,17/07/2013,Electricity,Chief Operating Officer DG,E D F Energy,141010713,"£137,892.94",Electricity payment for Fera (Food and Environment Research Agency) - June 2013
DEFRA,Core Defra,17/07/2013,Electricity,Chief Operating Officer DG,E D F Energy,154010713,"£36,985.34","Electricity payment for AHVLA (Animal Health and Veterinary Laboratories Agency), Weybridge - June 2013"
DEFRA,Core Defra,17/07/2013,Clearing Construction in Progress (Building Works),Chief Operating Officer DG,Interserve (Facilities Mngmnt) Ltd,FI00027032,"£112,152.31","Replacement of fume cupboard hoods. The fume cupboards are owned by FERA, but the replacements was purchased by Defra under the agreed Forward Maintenance Register (FMR) budget and raise under the BCP process. This budget is agreed at senior level by all heads of function and funding is held centrally.  Each BCP should show the appropriate FMR fund coding which flags up to the estates finance team that the associated funding is approved."
